26,0.802699,1.44898,0.598953,1,0.963333,1,0.48
时间119,(9162,4662),(6704.85,1008.62),(5634,4860),(10305.1,5243.66),(11574,7164),(10242,5984.66),(12213.3,696.536),(13029.2,1682.7),(13091,2762.54),(8118,2736),(9175.89,3789.91),(7910.95,3164.07),(9151.99,3618),(6750,7956),(7380,6597.34),(5238,6210),(1781.09,6416.57),(1728,5652),(1322.69,4772.79),(216,414),(3215.68,368.779),(1549.19,393.902),(5832,621.336),(6642,270),(4293.34,738),(5022,2736)
时间120,(8828.66,4662),(6768,756),(5845.9,4602.69),(10458,5238),(11240.7,7168.69),(10242,5922),(12546.6,691.072),(13046.3,2015.59),(13114,3095.08),(8450.57,2713.45),(9180,4086),(7848,3132),(8818.66,3618),(6416.83,7945.42),(7380,6930.67),(5238,5886),(1450.78,6461.42),(1692,5832),(1566,4788),(549.298,408.975),(3548.98,363.754),(1882.49,388.877),(5832,738),(6725.65,592.668),(4626.67,738),(4688.66,2736)
时间121,(8495.33,4662),(6687.15,1079.38),(5886,4554),(10446.1,4904.88),(10907.4,7173.39),(9911.72,5967.04),(12879.9,685.609),(13050,2088),(13137,3427.62),(8783.15,2690.91),(9175.37,3752.7),(7656.17,3404.6),(8802,3618),(6083.66,7934.85),(7380,7128),(5238,6210),(1314,6480),(1728,5652),(1891.15,4714.58),(882.596,403.951),(3798,360),(2215.79,383.852),(5832,404.664),(6768,756),(4960.01,738),(4608,2736)
时间122,(8161.99,4662),(6624,1332),(5674.1,4811.31),(10434.2,4571.75),(10574.1,7178.08),(9846,5976),(12978,684),(12717.1,2104.37),(13160,3760.16),(9115.72,2668.36),(9170.74,3419.39),(7506,3618),(9135.34,3618),(5750.5,7924.27),(7046.8,7137.52),(5040,6264),(1644.3,6435.14),(1692,5832),(2124,4662),(1215.89,398.926),(3464.7,365.025),(2549.09,378.828),(5832,288),(6684.35,433.332),(5293.34,738),(4590,2502)
时间123,(8082,4662),(6876,1350),(5634,4860),(10422.3,4238.63),(10296,7182),(10176.3,5930.96),(12966.5,350.862),(12384.1,2120.75),(13183,4092.71),(9180,2664),(9166.11,3086.09),(7722,3636),(9468.67,3618),(5616,7920),(6750,7146),(5032.91,6597.26),(1974.61,6390.29),(1728,5652),(2093.82,4330.03),(1549.19,393.902),(3131.4,370.049),(2882.39,373.803),(6165.34,288),(6642,270),(5626.68,738),(4590,2250)
时间124,(8415.34,4662),(6844.4,1681.83),(5562,4608),(10422,4230),(10321.6,7514.35),(10242,5922),(12960,162),(12051.2,2137.12),(13206,4425.25),(8847.43,2686.55),(9162,2790),(7506,3618),(9802.01,3618),(5949.17,7930.58),(6743.06,6812.74),(5025.82,6930.52),(2304.91,6345.43),(2059.35,5615.69),(2088,4266),(1882.49,388.877),(2798.11,375.074),(3215.68,368.779),(6498.67,288),(6516,288),(5832,738),(4256.66,2250)
时间125,(8748.67,4662),(6840,1728),(5775.4,4351.92),(10088.7,4230),(10332,7650),(10242,6255.34),(12971.5,495.138),(11952,2142),(13229,4757.79),(8514.85,2709.09),(9491.26,2738.01),(7697.83,3345.4),(10135.3,3618),(6282.34,7941.15),(6736.11,6479.47),(5022,7110),(2635.22,6300.58),(2390.7,5579.37),(2118.18,4597.97),(2215.79,383.852),(2464.81,380.098),(3548.98,363.754),(6516,288),(6593.79,612.132),(5796,936),(4122,2250)
时间126,(9082.01,4662),(6871.6,1396.17),(5832,4284),(9954,4230),(10306.4,7317.65),(10242,6318),(12978,684),(12284.9,2125.63),(13252,5090.33),(8182.28,2731.64),(9820.51,2686.02),(7848,3132),(10152,3618),(6615.5,7951.73),(6732,6282),(4688.66,7110),(2772,6282),(2722.06,5543.06),(2124,4662),(2549.09,378.828),(2131.51,385.123),(3798,360),(6593.79,612.132),(6624,738),(6002.55,1197.63),(4086,2070)
时间127,(9162,4662),(6876,1350),(5618.6,4540.08),(10287.3,4230),(10296,7182),(10262.8,6650.69),(12995.1,1016.9),(12617.9,2109.25),(13266,5292),(8118,2736),(10149.8,2634.04),(8145.02,3283.31),(9818.66,3618),(6750,7956),(7065.21,6272.74),(4644,7110),(3007.7,6046.3),(3042,5508),(2093.82,4330.03),(2882.39,373.803),(1798.21,390.148),(3464.7,365.025),(6624,738),(6500.2,1047.49),(6066,1278),(4122,2250)
时间128,(9162,4995.34),(6624,1332),(5562,4608),(10422,4230),(10321.6,7514.35),(10283.6,6983.37),(13012.1,1349.8),(12950.8,2092.88),(13243,4959.46),(8118,2952),(10188,2628),(8442.03,3434.62),(9485.33,3618),(6416.83,7945.42),(7380,6264),(4977.34,7110),(3096,5958),(3042,5220),(2088,4266),(3215.68,368.779),(1464.91,395.172),(3131.4,370.049),(6546.21,413.868),(6408,1278),(6399.34,1278),(4104,2484)
时间129,(9162,5256),(6876,1350),(5598,4356),(10433.9,4563.12),(10332,7650),(10296,7182),(13029.2,1682.7),(13050,2088),(13220,4626.92),(8352,2970),(9858.74,2679.99),(8739.05,3585.93),(9151.99,3618),(6083.66,7934.85),(7713.24,6272.13),(5022,7110),(2764,5928.2),(2709.18,5201.51),(2022.63,3939.14),(3548.98,363.754),(1131.61,400.197),(2798.11,375.074),(6516,288),(6531.8,968.505),(6408,1278),(4104,2808)
时间130,(9162,4922.66),(6624,1332),(5616,4050),(10445.8,4896.25),(9998.66,7650),(10275.2,6849.31),(13046.3,2015.59),(13032.9,1755.1),(13197,4294.38),(8677.4,2897.69),(9529.49,2731.98),(8802,3618),(8818.66,3618),(5750.5,7924.27),(8046.47,6280.26),(5029.09,6776.74),(2432,5898.41),(2394,5184),(1962,3636),(3798,360),(798.317,405.221),(2464.81,380.098),(6182.66,288),(6624,738),(6531.8,968.505),(4104,2916)
时间131,(9162,4662),(6390,1404),(5922,4050),(10457.7,5229.37),(9665.33,7650),(10254.4,6516.63),(13050,2088),(13015.9,1422.2),(13174,3961.84),(9002.8,2825.38),(9200.23,2783.96),(9135.34,3618),(8802,3618),(5616,7920),(8118,6282),(5036.18,6443.48),(2099.99,5868.61),(2160,4950),(2027.37,3962.86),(3464.7,365.025),(465.019,410.246),(2131.51,385.123),(5849.33,288),(6546.21,413.868),(6624,738),(3798,2952)
时间132,(8828.66,4662),(6624,1332),(5616,4050),(10458,5238),(9594,7650),(10242,6318),(12717.1,2104.37),(12998.8,1089.3),(13151,3629.29),(9162,2790),(9162,2790),(9468.67,3618),(8504.98,3466.69),(5606.99,7586.79),(8450.92,6298.65),(5040,6264),(1767.99,5838.82),(2196,5166),(2088,4266),(3131.4,370.049),(216,414),(1798.21,390.148),(5832,288),(6516,288),(6500.2,1047.49),(4104,2916)
时间133,(8495.33,4662),(6390,1404),(5508,4068),(10446.1,4904.88),(9628.9,7981.5),(10575.3,6318),(12384.1,2120.75),(12981.7,756.406),(13128,3296.75),(9166.63,3123.3),(9491.26,2738.01),(9802.01,3618),(8207.97,3315.38),(5598,7254),(8478,6300),(4709.79,6218.45),(1692,5832),(1862.79,5175.26),(1754.66,4266),(2798.11,375.074),(549.298,408.975),(1464.91,395.172),(5498.87,299.792),(6642,270),(6408,1278),(4104,2808)
时间134,(8161.99,4662),(6624,1332),(5292,4284),(10434.2,4571.75),(9630,7992),(10908.7,6318),(12051.2,2137.12),(12978,684),(13105,2964.21),(9171.26,3456.61),(9820.51,2686.02),(10135.3,3618),(7910.95,3164.07),(5616,7110),(8460.48,6632.88),(4518,6192),(1358.91,5819.19),(1548,5184),(1421.33,4266),(2464.81,380.098),(882.596,403.951),(1131.61,400.197),(5165.75,311.584),(6516,288),(6074.66,1278),(4104,2916)
时间135,(8082,4662),(6876,1350),(5004,4302),(10422.3,4238.63),(9296.66,7992),(11242,6318),(11952,2142),(12966.5,350.862),(13082,2631.67),(9175.89,3789.91),(10149.8,2634.04),(10152,3618),(7848,3132),(5598,7254),(8460,6642),(4609.57,5871.49),(1224,5814),(1563.14,4851.01),(1278,4266),(2131.51,385.123),(1215.89,398.926),(798.317,405.221),(4832.62,323.376),(6182.66,288),(6066,1278),(4140,3132)
时间136,(8415.34,4662),(6894,1062),(4986,4572),(10422,4230),(9162,7992),(11376,6318),(12284.9,2125.63),(12960,162),(13068,2430),(9180,4086),(10188,2628),(9818.66,3618),(7656.17,3404.6),(5607.01,7587.21),(8477.52,6309.12),(4626,5814),(1268.64,6144.33),(1566,4788),(1255.07,3933.45),(1798.21,390.148),(1549.19,393.902),(465.019,410.246),(4499.49,335.168),(5849.33,288),(5859.45,1016.37),(4104,2916)
时间137,(8748.67,4662),(6876,1350),(4968,4680),(10088.7,4230),(9144.48,7659.12),(11303.1,5992.73),(12617.9,2109.25),(12626.8,173.105),(13091,2762.54),(9175.37,3752.7),(9858.74,2679.99),(9485.33,3618),(7506,3618),(5616,7920),(8478,6300),(4554,5634),(1313.28,6474.67),(1233.31,4767.21),(1242,3744),(1464.91,395.172),(1882.49,388.877),(216,414),(4166.36,346.961),(5832,288),(5796,936),(4437.02,2930.48)
时间138,(9082.01,4662),(6844.4,1681.83),(5274,4788),(9954,4230),(9144,7650),(11230.2,5667.47),(12950.8,2092.88),(12293.7,184.21),(13114,3095.08),(9170.74,3419.39),(9529.49,2731.98),(9151.99,3618),(7477.53,3285.88),(5949.17,7930.58),(8145.08,6283.35),(4626,5814),(1314,6480),(990,4752),(1264.93,4076.55),(1131.61,400.197),(2215.79,383.852),(246.733,745.916),(3833.24,358.753),(6165.34,288),(6002.55,1197.63),(4518,2934)
时间139,(9162,4662),(6840,1728),(4968,4680),(10287.3,4230),(9161.52,7982.88),(11157.3,5342.2),(13050,2088),(11960.5,195.315),(13137,3427.62),(9166.11,3086.09),(9200.23,2783.96),(8818.66,3618),(7452,2988),(6282.34,7941.15),(8118,6282),(4554,5634),(1372.6,6808.15),(1322.69,4772.79),(1278,4266),(798.317,405.221),(2549.09,378.828),(277.466,1077.83),(3798,360),(6498.67,288),(6066,1278),(4500,3150)
时间140,(8828.66,4662),(6871.6,1396.17),(4986,4896),(10422,4230),(9162,7992),(11142,5274),(12717.1,2104.37),(11880,198),(13160,3760.16),(9162,2790),(9162,2790),(8802,3618),(7147.39,2852.62),(6615.5,7951.73),(8118,5948.66),(4258.26,5787.79),(1404,6984),(1566,4788),(1255.07,3933.45),(465.019,410.246),(2882.39,373.803),(306,1386),(4131.13,348.208),(6516,288),(6399.34,1278),(4356,3348)
时间141,(8495.33,4662),(6876,1350),(4662,4878),(10433.9,4563.12),(9495.34,7992),(10809.1,5256.48),(12384.1,2120.75),(11546.7,203.951),(13183,4092.71),(9491.26,2738.01),(9166.63,3123.3),(8504.98,3466.69),(7128,2844),(6750,7956),(8118,5615.33),(4104,5868),(1733.85,6935.9),(1233.31,4767.21),(1242,3744),(216,414),(3215.68,368.779),(363.461,1714.35),(4464.25,336.416),(6593.79,612.132),(6408,1278),(4644,3330)
时间142,(8161.99,4662),(6844.4,1681.83),(4716,5184),(10445.8,4896.25),(9630,7992),(10476.2,5238.96),(12051.2,2137.12),(11213.4,209.903),(13206,4425.25),(9820.51,2686.02),(9171.26,3456.61),(8207.97,3315.38),(7114.12,3177.05),(6750,7622.66),(8118,5281.99),(4104,5688),(2063.69,6887.79),(990,4752),(1264.93,4076.55),(246.733,745.916),(3548.98,363.754),(420.921,2042.69),(4797.38,324.624),(6624,738),(6074.66,1278),(4932,3348)
时间143,(8082,4662),(6840,1728),(4932,5184),(10457.7,5229.37),(9296.66,7992),(10458,5238),(11952,2142),(10880.2,215.854),(13229,4757.79),(10149.8,2634.04),(9175.89,3789.91),(7910.95,3164.07),(7110,3276),(6750,7289.33),(8118,5220),(4407.46,5550.06),(2268,6858),(919.19,4426.27),(1278,4266),(277.466,1077.83),(3798,360),(432,2106),(5130.51,312.832),(6546.21,413.868),(6066,1278),(4644,3330)
时间144,(8415.34,4662),(6871.6,1396.17),(4716,5184),(10458,5238),(9162,7992),(10124.9,5250.34),(11618.8,2151.26),(10872,216),(13252,5090.33),(10188,2628),(9180,4086),(7848,3132),(6874.3,3511.7),(6750,7146),(8451.14,5231.49),(4500,5508),(2106,7074),(900,4338),(1611.34,4266),(306,1386),(3464.7,365.025),(502.28,2431.84),(5463.64,301.039),(6516,288),(6399.34,1278),(4932,3348)
时间145,(8748.67,4662),(6876,1350),(4932,5184),(10790.9,5255.52),(9144.48,7659.12),(9972,5256),(11304,2160),(10944.3,541.398),(13266,5292),(9858.74,2679.99),(9175.37,3752.7),(7656.17,3404.6),(6840,3546),(7083.2,7136.48),(8784.28,5242.98),(4196.54,5645.94),(1772.79,7083.26),(970.81,4663.73),(1944.67,4266),(363.461,1714.35),(3131.4,370.049),(572.56,2757.69),(5796.76,289.247),(6593.79,612.132),(6408,1278),(4950,3186)
时间146,(9082.01,4662),(6894,1062),(5130,4968),(11123.8,5273.04),(9144,7650),(9986.8,4922.99),(10996.6,2288.91),(11016.6,866.797),(13243,4959.46),(9529.49,2731.98),(9170.74,3419.39),(7506,3618),(6552,3690),(7380,7128),(9117.41,5254.46),(4104,5688),(1458,7092),(990,4752),(2088,4266),(420.921,2042.69),(2798.11,375.074),(630,3024),(5832,288),(6624,738),(6074.66,1278),(4932,3348)
时间147,(9162,4662),(7225.57,1096.3),(4932,5184),(11142,5274),(9477.34,7650),(10001.6,4589.99),(10689.2,2417.82),(11088.9,1192.19),(13220,4626.92),(9200.23,2783.96),(9166.11,3086.09),(7722,3636),(6220.17,3721.6),(7430.69,7457.46),(9162,5256),(3850.91,5904.93),(1791.21,7082.74),(1055.37,5078.86),(2421.32,4268.92),(432,2106),(2464.81,380.098),(708.986,3347.84),(5832,621.336),(6546.21,413.868),(6066,1278),(4644,3330)
时间148,(9198,4392),(7416,1116),(4914,5346),(11475.1,5286.57),(9594,7650),(10008,4446),(10381.8,2546.73),(11161.2,1517.59),(13197,4294.38),(9162,2790),(9162,2790),(7506,3618),(6174,3726),(7452,7596),(8828.86,5244.51),(3726,6012),(2106,7074),(1080,5202),(2754.65,4271.85),(764.464,2081.91),(2131.51,385.123),(787.972,3671.69),(5832,738),(6516,288),(5859.45,1016.37),(4356,3348)
时间149,(9530.6,4414.17),(7452,1368),(4932,5184),(11808.2,5299.14),(9927.34,7650),(9993.2,4779.01),(10188,2628),(11233.6,1842.99),(13174,3961.84),(9491.26,2738.01),(9491.26,2738.01),(7452,3888),(5868,3834),(7783.41,7631.83),(8495.72,5233.02),(3393.88,5983.53),(1772.79,7083.26),(1156.35,5526.47),(3087.97,4274.77),(1096.93,2057.82),(1798.21,390.148),(810,3762),(5498.66,738),(6642,270),(5796,936),(4500,3150)
时间150,(9863.2,4436.35),(7784.6,1345.83),(5130,4968),(12141.3,5311.71),(10260.7,7650),(9978.4,5112.01),(10495.4,2499.09),(11304,2160),(13151,3629.29),(9820.51,2686.02),(9820.51,2686.02),(7119.82,3860.32),(6174,3726),(8114.81,7667.66),(8162.59,5221.54),(3096,5958),(1458,7092),(1224,5814),(3421.29,4277.7),(1429.39,2033.73),(1464.91,395.172),(1143.05,3748.12),(5165.33,738),(6975.34,270),(5832,738),(4356,3348)
时间151,(10008,4446),(8117.2,1323.65),(4932,5184),(12474.4,5324.28),(10332,7650),(9972,5256),(10802.8,2370.18),(11637.2,2150.74),(13128,3296.75),(10149.8,2634.04),(10149.8,2634.04),(7020,3852),(6505.83,3694.4),(8118,7668),(8118,5220),(3428.12,5986.47),(1521.34,7419.26),(1147.65,5489.53),(3754.62,4280.62),(1674,2016),(1131.61,400.197),(1242,3744),(4831.99,738),(7308.67,270),(5498.66,738),(4644,3330)
时间152,(9675.4,4423.83),(8262,1314),(4716,5184),(12807.5,5336.85),(10306.4,7317.65),(9846,5292),(11110.2,2241.27),(11952,2142),(13105,2964.21),(10188,2628),(10188,2628),(6686.66,3852),(6552,3690),(8083.7,7336.43),(7785.12,5237.52),(3726,6012),(1566,7650),(1080,5202),(4087.94,4283.54),(1727.71,2344.98),(798.317,405.221),(1571.65,3694.55),(4498.66,738),(7434,270),(5165.33,738),(4356,3348)
时间153,(9342.8,4401.65),(7929.4,1336.17),(4662,4878),(13050,5346),(10296,7182),(9846,5625.34),(11304,2160),(11935.4,1809.08),(13082,2631.67),(9858.74,2679.99),(9858.74,2679.99),(6642,3852),(6840,3546),(8064,7146),(7452.25,5255.04),(3888,6066),(1502.66,7322.74),(1014.63,4875.14),(4140,4284),(1781.42,2673.96),(465.019,410.246),(1901.3,3645.11),(4165.32,738),(7100.66,270),(4831.99,738),(4500,3150)
时间154,(9198,4392),(7596.8,1358.35),(4716,5184),(12716.9,5333.43),(10321.6,7514.35),(9846,5958.67),(11231.7,1834.6),(11918.7,1476.16),(13068,2430),(9529.49,2731.98),(9529.49,2731.98),(6408,3852),(7110,3582),(8397.34,7146),(7434,5256),(4104,5868),(1458,7092),(990,4752),(4338,4248),(1818,2898),(216,414),(1962,3636),(3960,738),(6767.33,270),(4498.66,738),(4518,2934)
时间155,(9180,4086),(7452,1368),(4932,5184),(12383.8,5320.86),(10332,7650),(9846,5976),(11159.4,1509.2),(11902.1,1143.24),(13091,2762.54),(9200.23,2783.96),(9200.23,2783.96),(6390,4086),(7259.07,3283.86),(8730.67,7146),(7416.17,5588.86),(4399.74,5714.21),(1791.21,7082.74),(1055.37,5078.86),(4140,4284),(1486.52,2933.16),(246.733,745.916),(1898.16,3308.83),(4014.8,1066.8),(6642,270),(4165.32,738),(4626,2934)
时间156,(9198,4392),(7452,1701.34),(4914,5346),(12050.7,5308.29),(9998.66,7650),(9810,6300),(11087.1,1183.81),(11885.4,810.32),(13114,3095.08),(9162,2790),(9162,2790),(6058.32,4052.83),(7308,3186),(9064.01,7146),(7398.34,5921.72),(4554,5634),(2106,7074),(1080,5202),(3806.68,4281.08),(1155.05,2968.31),(277.466,1077.83),(1834.33,2981.67),(4068,1386),(6975.34,270),(3960,738),(4608,2736)
时间157,(9180,4086),(7452,1908),(4932,5184),(11717.6,5295.72),(9665.33,7650),(9846,5976),(11014.8,858.407),(11880,702),(13137,3427.62),(8836.6,2862.31),(9166.63,3123.3),(6030,4050),(7158.93,3484.14),(9162,7146),(7380.5,6254.58),(4626,5814),(2437.83,7105.6),(1413.09,5189.19),(3473.35,4278.15),(823.569,3003.47),(306,1386),(1818,2898),(4398.24,1340.67),(7308.67,270),(4293.34,738),(4626,2934)
时间158,(9512.35,4060.43),(7722,1890),(4914,5346),(11384.5,5283.15),(9594,7650),(10176.3,5930.96),(10942.4,533.009),(11896.6,1034.92),(13160,3760.16),(8511.2,2934.62),(9171.26,3456.61),(5994,4356),(7110,3582),(8828.66,7146),(7380,6264),(4534.43,6134.51),(2484,7110),(1548,5184),(3140.03,4275.23),(630,3024),(363.461,1714.35),(1764.29,2569.02),(4728.48,1295.35),(7434,270),(4626.67,738),(4641.14,3266.99)
时间159,(9844.71,4034.87),(7735.32,2223.07),(4603.58,5467.47),(11142,5274),(9628.9,7981.5),(10242,5922),(10872,216),(11913.3,1367.84),(13183,4092.71),(8352,2970),(9175.89,3789.91),(5886,4554),(7020,3852),(8495.33,7146),(7380,6597.34),(4518,6192),(2817.34,7110),(1881.21,5174.74),(2806.71,4272.3),(559.72,2698.16),(420.921,2042.69),(1710.58,2240.04),(4986,1260),(7100.66,270),(4960.01,738),(4644,3330)
时间160,(9882,4032),(7740,2340),(4500,5508),(11214.9,5599.27),(9630,7992),(9911.72,5967.04),(10538.7,221.649),(11929.9,1700.76),(13206,4425.25),(8677.4,2897.69),(9180,4086),(5994,4356),(6984,4050),(8161.99,7146),(7380,6930.67),(4563.33,6522.24),(3150.67,7110),(2196,5166),(2473.38,4269.38),(489.44,2372.31),(432,2106),(1674,2016),(5030.05,1590.41),(6767.33,270),(5293.34,738),(4932,3348)
时间161,(9954,4230),(7434,2376),(4810.42,5386.53),(11287.8,5924.53),(9296.66,7992),(9846,5976),(10205.4,227.298),(11946.6,2033.68),(13229,4757.79),(9002.8,2825.38),(9175.37,3752.7),(6030,4050),(7314.76,4091.35),(8064,7146),(7380,7128),(4608.65,6852.48),(3484.01,7110),(2160,4950),(2140.06,4266.46),(432,2106),(502.28,2431.84),(1341.54,2040.09),(5058,1800),(6642,270),(5626.68,738),(5166,3330)
时间162,(9882,4032),(7446.81,2042.91),(4914,5346),(11360.7,6249.8),(9162,7992),(9810,6300),(9872.14,232.947),(11952,2142),(13252,5090.33),(9162,2790),(9170.74,3419.39),(5994,4356),(7416,4104),(8098.3,7477.57),(7380,6794.66),(4644,7110),(3510,7110),(2124,4662),(2088,4266),(764.464,2081.91),(572.56,2757.69),(1009.07,2064.18),(5013.95,1469.59),(6516,288),(5832,738),(5148,3168)
时间163,(9549.65,4057.57),(7452,1908),(4603.58,5467.47),(11376,6318),(9144.48,7659.12),(10143,6313.88),(9538.85,238.596),(11618.8,2151.26),(13266,5292),(8836.6,2862.31),(9166.11,3086.09),(5886,4554),(7452,3888),(8118,7668),(7380,6461.33),(4672.27,7442.14),(3843.34,7110),(1798.85,4735.42),(2022.63,3939.14),(1096.93,2057.82),(630,3024),(676.607,2088.27),(4986,1260),(6642,270),(5796,936),(5166,2934)
时间164,(9217.29,4083.13),(7722,1890),(4500,5508),(11303.1,5992.73),(9144,7650),(10242,6318),(9205.56,244.245),(11304,2160),(13243,4959.46),(8511.2,2934.62),(9162,2790),(5994,4356),(7416,4104),(8118,7974),(7380,6264),(4700.53,7774.27),(4176.67,7110),(1566,4788),(1962,3636),(1429.39,2033.73),(559.72,2698.16),(432,2106),(5030.05,1590.41),(6516,288),(6002.55,1197.63),(5158.59,2600.75)
时间165,(9180,4086),(7735.32,2223.07),(4810.42,5386.53),(11230.2,5667.47),(9477.34,7650),(10575.3,6318),(8872.27,249.894),(10996.6,2288.91),(13220,4626.92),(8352,2970),(8836.6,2862.31),(6030,4050),(7452,3888),(8451.29,7979.75),(7380,6597.34),(4716,7956),(4510.01,7110),(1891.15,4714.58),(2027.37,3962.86),(1674,2016),(489.44,2372.31),(502.28,2431.84),(5058,1800),(6593.79,612.132),(6066,1278),(5151.19,2267.49)
时间166,(8846.71,4091.29),(7740,2340),(4914,5346),(11157.3,5342.2),(9594,7650),(10908.7,6318),(8748,252),(10689.2,2417.82),(13197,4294.38),(8118,2952),(8511.2,2934.62),(6325.28,3895.33),(7506,3618),(8784.57,7985.49),(7380,6930.67),(4383.01,7940.86),(4644,7110),(2124,4662),(2088,4266),(1727.71,2344.98),(432,2106),(572.56,2757.69),(5184,1908),(6624,738),(6399.34,1278),(5148,2124)
时间167,(8513.41,4096.58),(7726.68,2006.93),(4932,5184),(11142,5274),(9260.66,7650),(11242,6318),(9081.29,246.351),(10381.8,2546.73),(13174,3961.84),(8352,2970),(8352,2970),(6408,3852),(7722,3636),(9117.86,7991.24),(7380,7128),(4050.02,7925.73),(4310.66,7110),(2160,4950),(2118.18,4597.97),(1781.42,2673.96),(764.464,2081.91),(630,3024),(5058,1800),(6500.2,1047.49),(6408,1278),(4815.09,2107.07)
时间168,(8180.12,4101.87),(7722,1890),(5264.88,5201.52),(11475.1,5286.57),(9144,7650),(11376,6318),(9414.58,240.702),(10188,2628),(13151,3629.29),(8118,2952),(8118,2952),(6642,3852),(7506,3618),(9162,7992),(7430.69,7457.46),(3717.02,7910.59),(3977.33,7110),(2394,5184),(2124,4662),(1818,2898),(1096.93,2057.82),(708.986,3347.84),(5013.95,1469.59),(6408,1278),(6531.8,968.505),(4482.19,2090.15)
时间169,(8046,4104),(7452,1908),(5274,5202),(11808.2,5299.14),(9477.34,7650),(11042.7,6318),(9747.86,235.053),(10495.4,2499.09),(13128,3296.75),(7812,2898),(8118,2736),(6975.34,3852),(7452,3888),(8828.71,7986.25),(7452,7596),(3528,7902),(3643.99,7110),(2196,5166),(2093.82,4330.03),(2151.3,2902.57),(1429.39,2033.73),(787.972,3671.69),(4986,1260),(6074.66,1278),(6624,738),(4149.28,2073.22)
时间170,(8379.29,4098.71),(7722,1890),(5606.88,5219.52),(12141.3,5311.71),(9594,7650),(10709.3,6318),(10081.2,229.404),(10802.8,2370.18),(13105,2964.21),(7740,2628),(8450.57,2713.45),(7020,3852),(7785.34,3888),(8495.43,7980.51),(7402.55,7925.65),(3194.66,7902),(3510,7110),(2160,4950),(2088,4266),(2484.61,2907.13),(1674,2016),(810,3762),(5030.05,1590.41),(6066,1278),(6500.2,1047.49),(4086,2070)
时间171,(8712.59,4093.42),(7735.32,2223.07),(5616,5220),(12474.4,5324.28),(9628.9,7981.5),(10376,6318),(10414.4,223.755),(11110.2,2241.27),(13082,2631.67),(8073.34,2628),(8783.15,2690.91),(7352.18,3879.68),(8118.67,3888),(8162.14,7974.76),(7398,7956),(2861.33,7902),(3843.34,7110),(2196,5166),(2421.32,4268.92),(2817.91,2911.7),(1341.54,2040.09),(731.014,3438.16),(5058,1800),(5859.45,1016.37),(6408,1278),(4418.91,2086.93)
时间172,(9045.88,4088.13),(7740,2340),(5283.12,5202.48),(12807.5,5336.85),(9630,7992),(10242,6318),(10747.7,218.106),(11304,2160),(13068,2430),(8082,2628),(9115.72,2668.36),(7452,3888),(8316,3888),(8118,7974),(7064.66,7956),(2527.99,7902),(4176.67,7110),(2160,4950),(2754.65,4271.85),(3132,2916),(1009.07,2064.18),(652.028,3114.31),(5013.95,1469.59),(5796,936),(6074.66,1278),(4751.81,2103.85)
时间173,(9180,4086),(7726.68,2006.93),(5274,5202),(13050,5346),(9595.1,7660.5),(10262.8,6650.69),(10872,216),(10996.6,2288.91),(13091,2762.54),(7748.66,2628),(9180,2664),(7119.82,3860.32),(7982.66,3888),(8118,7668),(6750,7956),(2502,7902),(4510.01,7110),(2394,5184),(3087.97,4274.77),(2798.7,2911.43),(676.607,2088.27),(630,3024),(4986,1260),(6002.55,1197.63),(6066,1278),(5084.72,2120.78)
时间174,(9512.35,4060.43),(7722,1890),(5606.88,5219.52),(13234.1,5623.87),(9594,7650),(10283.6,6983.37),(11205.3,210.049),(10689.2,2417.82),(13114,3095.08),(7740,2628),(9198,2340),(7020,3852),(7649.33,3888),(7786.59,7632.17),(7083.34,7956),(2835.34,7902),(4644,7110),(2160,4950),(3421.29,4277.7),(2465.39,2906.87),(432,2106),(961.477,2988.84),(4655.76,1305.33),(6066,1278),(5859.45,1016.37),(5148,2124)
时间175,(9844.71,4034.87),(7452,1908),(5616,5220),(13418.3,5901.73),(9260.66,7650),(10296,7182),(11538.6,204.097),(10381.8,2546.73),(13137,3427.62),(8073.34,2628),(8864.73,2346.41),(6686.66,3852),(7452,3888),(7455.19,7596.34),(7398,7956),(3168.67,7902),(4672.27,7442.14),(2124,4662),(3754.62,4280.62),(2132.09,2902.3),(764.464,2081.91),(1292.95,2953.69),(4325.52,1350.65),(5859.45,1016.37),(5796,936),(5155.41,2457.25)
时间176,(9882,4032),(7439.19,2241.09),(5632.65,4887.08),(13602.4,6179.6),(9144,7650),(9962.83,7171.42),(11871.8,198.146),(10188,2628),(13160,3760.16),(8082,2628),(8531.45,2352.82),(6642,3852),(7416,4104),(7452,7596),(7447.45,7626.35),(3502.01,7902),(4700.53,7774.27),(2093.82,4330.03),(4087.94,4283.54),(1818,2898),(1096.93,2057.82),(1624.43,2918.53),(4068,1386),(5796,936),(5832,738),(5162.81,2790.51)
时间177,(9954,4230),(7434,2376),(5634,4860),(13786.5,6457.47),(9477.34,7650),(9629.66,7160.85),(11880,198),(10495.4,2499.09),(13183,4092.71),(8118,2736),(8262,2358),(6408,3852),(7749.34,4104),(7783.41,7631.83),(7452,7596),(3528,7902),(4716,7956),(2088,4266),(4140,4284),(1486.52,2933.16),(1429.39,2033.73),(1818,2898),(4076.77,1719.22),(6002.55,1197.63),(5796,936),(5166,2934)
