FORWARD_TEXT_FORMAT_1.0
STDEP =    22.5000
ENDEP =  1035.5000
RLEV  =     0.1250
CURVENAME =  GR, AC, rmn%, rml%, CAL, R4.0, SP1, RILD, RILM, RLL8, SP, DEVi, AZIm, DEN, CNL, cal%, rmn, rml, R4.0%, cnl%, GR%, AC%, DEN%, SP%, RILD%, RILM%, RLL8%, SP1%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH            GR         AC       rmn%       rml%        CAL       R4.0        SP1       RILD       RILM       RLL8         SP       DEVi       AZIm        DEN        CNL       cal%        rmn        rml      R4.0%       cnl%        GR%        AC%       DEN%        SP%      RILD%      RILM%      RLL8%       SP1%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 537.3750     116.780    273.880      4.260      4.520     24.482     37.186     94.894     40.993     36.484     34.904    142.035      0.653    124.688      2.496     31.138     24.422      3.412      4.469     56.387     29.487    114.157    245.950      2.402     86.686     40.338     35.831     34.846     94.786      0.100      7.137      0.000      0.100      0.010     99.900     92.763     99.900      0.100     -7.965     40.993      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.394     27.409     28.650      0.000  -9999.000  -9999.000      0.000
 537.5000     118.687    273.816      5.328      5.776     24.457     36.920     95.035     42.839     38.446     35.721    141.812      0.645    123.957      2.505     32.141     24.474      3.083      4.563     56.864     31.138    114.550    245.550      2.474     87.540     41.688     37.175     34.966     95.009      0.100      2.899      0.000      0.100      0.010     99.900     97.001     99.900      0.100     -8.188     42.839      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.343     26.010     27.995      0.000  -9999.000  -9999.000      0.000
 537.6250     120.775    268.888      5.452      5.876     24.391     37.201     95.043     45.263     41.136     37.875    141.162      0.641    123.529      2.513     30.979     24.482      3.681      5.433     57.528     32.141    112.422    243.550      2.518     88.188     44.058     39.791     36.520     95.062      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -8.838     45.263      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.093     24.309     26.403      0.000  -9999.000  -9999.000      0.000
 537.7500     120.797    260.581      5.200      5.487     24.310     37.823     94.962     49.136     45.475     43.527    140.255      0.636    122.995      2.522     26.449     24.457      8.272      8.912     57.902     30.979    110.197    241.630      2.515     89.099     46.538     42.560     39.309     95.023      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -9.745     49.136      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.352     21.990     22.974      0.000  -9999.000  -9999.000      0.000
 537.8750     115.389    247.292      4.979      4.979     24.233     39.084     94.683     53.596     50.565     51.637    139.414      0.631    122.577      2.526     24.210     24.391     21.266     19.374     58.045     26.449    105.909    238.510      2.509     89.888     51.884     48.559     47.988     94.898      0.100     10.139      0.000      0.100      0.010     99.900     89.761     99.900      0.100    -10.586     53.596      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.658     19.776     19.366      0.000  -9999.000  -9999.000      0.000
 538.0000     108.848    239.593      4.977      4.800     24.198     40.375     94.282     57.701     55.443     61.846    138.503      0.624    121.866      2.517     21.711     24.310     34.244     28.973     57.820     24.210    102.113    236.950      2.502     91.213     55.406     52.686     55.494     94.456      0.100     23.329      0.000      0.100      0.010     99.900     76.571     99.900      0.100    -11.497     57.701      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.331     18.037     16.169      0.000  -9999.000  -9999.000      0.000
 538.1250     101.250    232.377      4.148      4.844     24.246     41.608     93.820     62.098     60.522     74.820    137.519      0.620    121.467      2.502     19.784     24.233     35.782     29.505     57.288     21.711    100.640    236.350      2.494     91.881     60.125     58.356     68.558     94.099      0.100     36.888      0.000      0.100      0.010     99.900     63.012     99.900      0.100    -12.481     62.098      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.104     16.523     13.365      0.000  -9999.000  -9999.000      0.000
 538.2500      94.431    229.543      2.829      4.172     24.349     42.762     93.271     67.632     66.398     91.086    136.464      0.615    120.965      2.478     18.525     24.198     29.167     26.491     56.889     19.784    101.033    237.350      2.497     92.616     64.182     62.810     81.434     93.527      0.100     47.626      0.000      0.100      0.010     99.900     52.274     99.900      0.100    -13.536     67.632      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.786     15.061     10.979      0.000  -9999.000  -9999.000      0.000
 538.3750      85.922    228.930      3.285      4.875     24.542     44.110     92.550     72.941     72.006    104.271    135.759      0.612    120.554      2.458     18.691     24.246     24.175     24.465     56.742     18.525    103.095    243.520      2.509     93.003     71.274     70.186    101.274     93.000      0.100     59.362      0.000      0.100      0.010     99.900     40.538     99.900      0.100    -14.241     72.941      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.710     13.888      9.590      0.000  -9999.000  -9999.000      0.000
 538.5000      82.812    230.317      4.000      5.882     24.743     45.199     91.826     76.018     75.563    106.309    135.165      0.606    119.840      2.436     19.528     24.349     23.172     23.192     57.112     18.691    104.404    249.200      2.514     93.396     74.700     73.927    107.432     92.075      0.100     63.237      0.000      0.100      0.010     99.900     36.663     99.900      0.100    -14.835     76.018      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.155     13.234      9.407      0.000  -9999.000  -9999.000      0.000
 538.6250      80.113    232.718     11.738     11.370     24.916     45.968     91.268     77.926     78.182    102.000    134.666      0.603    119.442      2.417     20.574     24.542     21.343     20.926     58.246     19.528    108.168    258.650      2.526     93.442     77.408     77.288    105.124     91.564      0.100     66.436      0.000      0.100      0.010     99.900     33.464     99.900      0.100    -15.334     77.926      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     12.833     12.791      9.804      0.000  -9999.000  -9999.000      0.000
 538.7500      78.512    234.520     29.059     25.921     25.060     46.600     90.758     78.402     80.001     94.545    134.180      0.601    118.982      2.398     21.318     24.743     17.011     16.751     59.587     20.574    110.131    266.050      2.526     93.400     78.473     79.124     98.706     90.957      0.100     68.264      0.000      0.100      0.010     99.900     31.636     99.900      0.100    -15.820     78.402      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     12.755     12.500     10.577      0.000  -9999.000  -9999.000      0.000
 538.8750      76.315    237.093     38.520     31.489     25.174     47.347     90.236     77.795     80.926     89.300    133.876      0.601    118.659      2.387     21.288     24.916     13.628     13.892     62.232     21.318    116.481    273.750      2.513     93.306     78.328     80.925     90.160     90.549      0.100     70.691      0.000      0.100      0.010     99.900     29.209     99.900      0.100    -16.124     77.795      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     12.854     12.357     11.198      0.000  -9999.000  -9999.000      0.000
 539.0000      75.171    240.162     33.507     27.856     25.239     48.016     89.760     76.517     80.472     88.105    133.601      0.601    118.186      2.377     20.803     25.060     14.205     14.859     63.710     21.288    118.313    274.550      2.497     93.092     77.233     80.928     88.395     89.906      0.100     71.918      0.000      0.100      0.010     99.900     27.982     99.900      0.100    -16.399     76.517      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.069     12.427     11.350      0.000  -9999.000  -9999.000      0.000
 539.1250      73.846    247.642     25.530     25.347     25.245     48.617     89.441     75.397     79.481     87.174    133.312      0.603    117.973      2.370     20.392     25.174     18.229     17.902     65.099     20.803    120.604    270.050      2.469     92.898     75.763     79.992     87.799     89.605      0.100     73.311      0.000      0.100      0.010     99.900     26.589     99.900      0.100    -16.688     75.397      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.263     12.582     11.471      0.000  -9999.000  -9999.000      0.000
 539.2500      74.300    258.822     23.030     23.720     25.232     49.189     89.137     74.624     77.775     84.370    132.958      0.606    117.763      2.362     20.551     25.239     22.937     21.580     65.610     20.392    121.652    262.930      2.454     92.605     75.012     78.944     86.515     89.269      0.100     72.836      0.000      0.100      0.010     99.900     27.064     99.900      0.100    -17.042     74.624      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.400     12.858     11.853      0.000  -9999.000  -9999.000      0.000
 539.3750      75.655    277.608     23.293     22.742     25.185     49.893     88.754     73.985     75.844     80.375    132.592      0.608    117.628      2.356     20.860     25.245     25.045     23.332     65.245     20.551    116.415    248.540      2.429     92.371     74.216     76.545     82.114     88.999      0.100     71.402      0.000      0.100      0.010     99.900     28.498     99.900      0.100    -17.408     73.985      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.516     13.185     12.442      0.000  -9999.000  -9999.000      0.000
 539.5000      76.796    289.420     19.669     19.368     25.116     50.499     88.365     73.454     74.478     75.978    132.146      0.613    117.428      2.349     22.335     25.232     22.983     20.720     64.330     20.860    110.131    240.900      2.412     92.021     73.742     75.106     78.548     88.496      0.100     70.167      0.000      0.100      0.010     99.900     29.733     99.900      0.100    -17.854     73.454      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.614     13.427     13.162      0.000  -9999.000  -9999.000      0.000
 539.6250      78.927    300.550     14.711     14.486     25.003     51.018     88.060     72.970     73.366     71.284    131.673      0.616    117.319      2.343     23.735     25.185     18.418     16.079     62.499     22.334    102.276    232.900      2.392     91.827     73.153     73.818     73.279     88.227      0.100     67.795      0.000      0.100      0.010     99.900     32.105     99.900      0.100    -18.327     72.970      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.704     13.630     14.028      0.000  -9999.000  -9999.000      0.000
 539.7500      79.908    305.513     12.683     13.374     24.848     51.553     87.779     72.150     72.297     66.733    131.292      0.620    117.176      2.339     26.346     25.116     13.443     12.120     60.718     23.735     95.993    229.700      2.384     91.760     72.777     72.892     69.189     87.886      0.100     66.672      0.000      0.100      0.010     99.900     33.228     99.900      0.100    -18.708     72.150      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.860     13.832     14.985      0.000  -9999.000  -9999.000      0.000
 539.8750      78.990    305.378     15.543     16.165     24.582     52.400     87.548     70.955     71.474     63.491    131.279      0.624    117.047      2.344     26.360     25.003     10.119     10.121     57.526     26.346     86.436    228.740      2.374     91.686     71.491     71.672     64.157     87.666      0.100     67.723      0.000      0.100      0.010     99.900     32.177     99.900      0.100    -18.721     70.955      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.093     13.991     15.750      0.000  -9999.000  -9999.000      0.000
 540.0000      76.783    300.016     20.610     19.441     24.306     53.277     87.408     69.869     70.872     62.972    131.540      0.631    116.796      2.364     25.254     24.848      9.200     11.465     55.797     26.360     83.294    229.900      2.368     91.607     70.393     71.266     62.793     87.423      0.100     70.181      0.000      0.100      0.010     99.900     29.719     99.900      0.100    -18.460     69.869      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.313     14.110     15.880      0.000  -9999.000  -9999.000      0.000
 540.1250      73.899    289.282     25.017     23.492     24.054     54.248     87.476     68.952     69.993     64.174    132.241      0.636    116.643      2.386     23.624     24.582     11.218     15.326     53.918     25.254     80.348    232.450      2.360     91.633     69.318     70.458     63.159     87.392      0.100     73.255      0.000      0.100      0.010     99.900     26.645     99.900      0.100    -17.759     68.952      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.503     14.287     15.583      0.000  -9999.000  -9999.000      0.000
 540.2500      70.538    276.225     25.070     23.188     23.817     55.353     87.737     67.998     68.698     67.744    133.187      0.642    116.453      2.420     19.178     24.306     16.505     19.187     52.665     23.625     78.908    234.090      2.354     91.667     68.569     69.506     65.237     87.564      0.100     76.648      0.000      0.100      0.010     99.900     23.252     99.900      0.100    -16.813     67.998      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.706     14.557     14.761      0.000  -9999.000  -9999.000      0.000
 540.3750      68.019    257.110     21.087     18.478     23.565     57.127     88.328     67.172     67.293     71.873    133.948      0.647    116.313      2.446     17.818     24.054     20.763     20.593     50.830     19.178     76.486    236.720      2.347     91.753     67.401     67.851     70.370     87.919      0.100     79.065      0.000      0.100      0.010     99.900     20.835     99.900      0.100    -16.052     67.172      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.887     14.860     13.913      0.000  -9999.000  -9999.000      0.000
 540.5000      69.318    246.715     15.975     13.884     23.376     58.906     89.049     66.735     65.818     74.644    134.681      0.654    116.080      2.461     16.486     23.817     19.762     18.665     49.947     17.818     75.439    239.000      2.342     91.945     66.933     66.708     73.447     88.756      0.100     77.832      0.000      0.100      0.010     99.900     22.068     99.900      0.100    -15.319     66.735      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.985     15.193     13.397      0.000  -9999.000  -9999.000      0.000
 540.6250      73.793    238.440     11.106     10.493     23.288     60.639     89.749     66.294     64.182     76.146    135.300      0.658    115.946      2.466     16.209     23.565     16.771     15.954     48.962     16.486     73.803    246.100      2.338     92.092     66.527     64.886     75.896     89.355      0.100     73.365      0.000      0.100      0.010     99.900     26.535     99.900      0.100    -14.700     66.294      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.084     15.581     13.133      0.000  -9999.000  -9999.000      0.000
 540.7500      78.156    236.272      9.200      9.774     23.260     62.289     90.471     65.361     62.153     75.882    135.783      0.661    115.771      2.470     17.134     23.376     16.656     16.025     48.214     16.209     74.065    255.520      2.347     92.376     66.051     63.447     76.407     90.162      0.100     68.663      0.000      0.100      0.010     99.900     31.237     99.900      0.100    -14.217     65.361      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.300     16.089     13.178      0.000  -9999.000  -9999.000      0.000
 540.8750      84.106    237.643      9.200     13.049     23.320     64.115     91.282     64.079     59.979     74.620    135.992      0.663    115.620      2.474     17.893     23.288     18.372     18.810     46.915     17.134     75.505    275.685      2.372     92.623     64.640     60.801     75.334     90.795      0.100     61.651      0.000      0.100      0.010     99.900     38.249     99.900      0.100    -14.008     64.079      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.606     16.672     13.401      0.000  -9999.000  -9999.000      0.000
 541.0000      86.484    241.054     13.126     17.478     23.428     65.447     92.024     62.772     58.129     72.747    136.143      0.665    115.343      2.481     18.625     23.260     18.939     19.537     46.179     17.893     76.421    287.425      2.391     92.955     63.494     59.121     73.875     91.792      0.100     58.639      0.000      0.100      0.010     99.900     41.261     99.900      0.100    -13.857     62.772      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.931     17.203     13.746      0.000  -9999.000  -9999.000      0.000
 541.1250      86.916    246.340     19.725     20.816     23.611     66.107     92.476     61.454     56.364     70.272    136.377      0.665    115.180      2.485     18.560     23.320     19.160     18.421     45.314     18.625     78.712    299.600      2.431     93.102     62.019     57.094     71.570     92.265      0.100     58.079      0.000      0.100      0.010     99.900     41.821     99.900      0.100    -13.623     61.454      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.272     17.742     14.230      0.000  -9999.000  -9999.000      0.000
 541.2500      87.321    250.784     21.761     20.379     23.888     66.477     92.819     60.092     54.530     65.850    136.788      0.666    114.976      2.486     18.638     23.428     19.598     18.818     44.724     18.560     80.021    305.400      2.453     93.160     60.864     55.601     68.917     92.696      0.100     57.549      0.000      0.100      0.010     99.900     42.351     99.900      0.100    -13.212     60.092      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.641     18.339     15.186      0.000  -9999.000  -9999.000      0.000
 541.3750      89.019    255.846     17.826     17.005     24.438     67.033     93.114     59.027     53.019     60.548    137.310      0.666    114.813      2.487     18.834     23.611     17.016     16.502     43.936     18.638     79.334    306.090      2.465     93.066     59.286     53.411     62.649     92.947      0.100     55.289      0.000      0.100      0.010     99.900     44.611     99.900      0.100    -12.690     59.027      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.941     18.861     16.516      0.000  -9999.000  -9999.000      0.000
 541.5000      90.488    257.409     15.740     14.928     25.060     67.887     93.359     58.619     52.605     55.769    138.005      0.666    114.536      2.486     19.626     23.888     12.047     11.067     43.619     18.834     77.239    301.750      2.467     92.656     58.757     52.609     58.357     93.288      0.100     53.280      0.000      0.100      0.010     99.900     46.620     99.900      0.100    -11.995     58.619      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.059     19.009     17.931      0.000  -9999.000  -9999.000      0.000
 541.6250      93.186    256.805     17.556     17.104     25.705     69.573     93.534     58.648     52.940     51.511    138.801      0.666    114.385      2.483     20.912     24.438      8.932      8.114     43.315     19.626     74.457    291.175      2.471     92.382     58.476     52.602     53.072     93.433      0.100     49.453      0.000      0.100      0.010     99.900     50.447     99.900      0.100    -11.199     58.648      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.051     18.889     19.413      0.000  -9999.000  -9999.000      0.000
 541.7500      94.270    253.696     19.181     20.502     26.345     72.160     93.748     59.616     54.427     48.599    139.641      0.665    114.208      2.400     22.861     25.060      8.063      7.517     43.069     20.912     71.054    279.635      2.475     92.139     58.827     53.293     49.885     93.640      0.100     47.864      0.000      0.100      0.010     99.900     52.036     99.900      0.100    -10.359     59.616      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.774     18.373     20.577      0.000  -9999.000  -9999.000      0.000
 541.8750      93.389    247.293     18.698     18.571     27.039     77.364     94.075     61.028     56.585     47.362    140.424      0.664    114.077      2.284     23.237     25.705      7.567      6.998     42.525     22.861     67.912    258.850      2.483     91.985     60.437     55.608     47.259     93.860      0.100     49.158      0.000      0.100      0.010     99.900     50.742     99.900      0.100     -9.576     61.028      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.386     17.673     21.114      0.000  -9999.000  -9999.000      0.000
 542.0000      91.347    242.184     19.625     18.270     27.542     83.032     94.447     62.434     58.929     48.732    141.163      0.660    113.865      2.147     23.004     26.345      7.124      6.433     42.140     23.237     68.566    248.250      2.485     91.931     61.643     57.602     47.468     94.299      0.100     52.080      0.000      0.100      0.010     99.900     47.820     99.900      0.100     -8.837     62.434      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.017     16.970     20.520      0.000  -9999.000  -9999.000      0.000
 542.1250      87.621    235.942     19.570     19.374     27.687     89.035     94.809     64.116     61.298     52.031    141.869      0.658    113.754      1.997     22.542     27.039      6.673      5.652     41.606     23.004     73.148    238.900      2.487     91.938     63.257     60.310     50.047     94.600      0.100     57.155      0.000      0.100      0.010     99.900     42.745     99.900      0.100     -8.131     64.116      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.597     16.314     19.219      0.000  -9999.000  -9999.000      0.000
 542.2500      83.741    231.064     14.402     13.561     27.588     95.084     95.176     66.806     64.002     58.694    142.555      0.654    113.626      1.772     20.755     27.542      5.480      4.498     41.205     22.542     77.076    236.100      2.487     92.146     65.009     62.324     54.094     95.027      0.100     62.101      0.000      0.100      0.010     99.900     37.799     99.900      0.100     -7.445     66.806      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.969     15.625     17.038      0.000  -9999.000  -9999.000      0.000
 542.3750      78.608    227.849      9.617      8.491     27.134    102.550     95.596     69.736     66.598     66.286    142.931      0.651    113.537      1.655     20.510     27.687      4.063      3.917     40.690     20.755     83.654    237.150      2.486     92.333     68.673     65.746     63.475     95.331      0.100     68.156      0.000      0.100      0.010     99.900     31.744     99.900      0.100     -7.069     69.736      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.340     15.015     15.086      0.000  -9999.000  -9999.000      0.000
 542.5000      75.882    228.753      8.219      7.721     26.592    108.624     96.005     72.128     68.155     71.847    143.335      0.646    113.412      1.626     20.277     27.588      3.561      3.966     40.542     20.510     86.403    240.150      2.482     92.530     70.839     67.484     69.206     95.871      0.100     71.159      0.000      0.100      0.010     99.900     28.741     99.900      0.100     -6.665     72.128      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.864     14.673     13.918      0.000  -9999.000  -9999.000      0.000
 542.6250      72.932    231.647      7.899      7.302     26.065    112.484     96.266     74.291     69.201     75.783    143.702      0.643    113.363      1.613     21.073     27.134      3.991      3.954     40.569     20.277     86.894    245.650      2.368     92.496     73.466     68.851     74.590     96.143      0.100     74.251      0.000      0.100      0.010     99.900     25.649     99.900      0.100     -6.298     74.291      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.461     14.451     13.196      0.000  -9999.000  -9999.000      0.000
 542.7500      71.494    235.703      7.216      6.677     25.595    114.844     96.456     75.616     69.957     77.351    143.838      0.640    113.321      1.623     25.628     26.592      4.430      4.073     40.718     21.073     87.025    249.850      2.251     92.354     75.146     69.565     77.022     96.394      0.100     75.704      0.000      0.100      0.010     99.900     24.196     99.900      0.100     -6.162     75.616      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.225     14.294     12.928      0.000  -9999.000  -9999.000      0.000
 542.8750      69.550    241.321      7.027      6.173     25.147    115.630     96.536     75.781     70.380     77.118    143.845      0.638    113.307      1.643     26.940     26.065      4.455      3.921     41.019     25.628     88.825    255.530      2.105     92.079     76.103     70.365     77.692     96.519      0.100     77.609      0.000      0.100      0.010     99.900     22.291     99.900      0.100     -6.155     75.781      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.196     14.209     12.967      0.000  -9999.000  -9999.000      0.000
 543.0000      68.404    243.716      6.292      5.092     24.837    115.219     96.509     74.451     70.141     75.352    143.835      0.634    113.322      1.632     27.845     25.595      4.187      3.313     41.132     26.940     90.003    257.450      1.954     91.594     75.447     70.396     76.523     96.552      0.100     78.703      0.000      0.100      0.010     99.900     21.197     99.900      0.100     -6.165     74.451      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.432     14.257     13.271      0.000  -9999.000  -9999.000      0.000
 543.1250      67.541    246.135      4.601      3.855     24.701    113.722     96.393     72.239     69.464     73.385    143.837      0.632    113.352      1.619     28.142     25.147      3.614      2.807     41.058     27.845     92.949    257.200      1.700     91.300     73.420     69.877     74.138     96.465      0.100     79.512      0.000      0.100      0.010     99.900     20.388     99.900      0.100     -6.163     72.239      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     13.843     14.396     13.627      0.000  -9999.000  -9999.000      0.000
 543.2500      67.274    246.978      3.476      3.985     24.616    111.904     96.223     68.853     67.765     71.754    143.870      0.630    113.450      1.612     27.369     24.837      3.001      2.554     40.765     28.142     94.389    254.800      1.637     90.957     71.016     69.036     72.605     96.320      0.100     79.760      0.000      0.100      0.010     99.900     20.140     99.900      0.100     -6.130     68.853      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     14.524     14.757     13.936      0.000  -9999.000  -9999.000      0.000
 543.3750      67.093    246.252      3.655      3.945     24.494    109.331     95.932     65.475     65.363     70.381    143.898      0.629    113.566      1.630     28.067     24.701      2.821      2.564     39.856     27.369     93.669    248.090      1.622     90.723     66.614     66.450     70.874     96.122      0.100     79.928      0.000      0.100      0.010     99.900     19.972     99.900      0.100     -6.102     65.475      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.273     15.299     14.208      0.000  -9999.000  -9999.000      0.000
 543.5000      68.042    244.149      4.364      3.964     24.352    106.965     95.628     62.973     62.556     68.550    143.934      0.628    113.816      1.728     29.172     24.616      6.040      3.252     39.155     28.067     91.967    243.250      1.609     90.483     64.296     64.240     69.872     95.736      0.100     79.044      0.000      0.100      0.010     99.900     20.856     99.900      0.100     -6.066     62.973      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.880     15.986     14.588      0.000  -9999.000  -9999.000      0.000
 543.6250      71.747    239.538      4.503      4.194     24.200    104.760     95.393     60.701     59.334     65.504    143.924      0.627    113.978      1.849     28.752     24.494     12.973      7.685     38.213     29.172     88.203    236.775      1.628     90.429     61.605     60.814     67.183     95.517      0.100     75.451      0.000      0.100      0.010     99.900     24.449     99.900      0.100     -6.076     60.701      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.474     16.854     15.266      0.000  -9999.000  -9999.000      0.000
 543.7500      75.864    236.550      4.400      3.613     24.053    102.439     95.178     58.660     55.444     60.356    143.873      0.627    114.178      1.997     27.357     24.352     16.049     14.132     37.567     28.752     84.669    231.715      1.649     90.488     59.767     57.805     63.767     95.266      0.100     71.177      0.000      0.100      0.010     99.900     28.723     99.900      0.100     -6.127     58.660      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.047     18.036     16.568      0.000  -9999.000  -9999.000      0.000
 543.8750      83.069    236.345      3.944      2.972     23.877     98.964     94.947     57.224     51.966     54.959    143.782      0.625    114.335      2.103     26.451     24.200     12.834     14.522     36.926     27.357     79.039    227.760      1.625     90.594     57.515     53.005     56.830     95.087      0.100     62.925      0.000      0.100      0.010     99.900     36.975     99.900      0.100     -6.218     57.224      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.475     19.243     18.195      0.000  -9999.000  -9999.000      0.000
 544.0000      87.597    240.695      3.235      2.617     23.712     95.571     94.722     56.948     50.177     51.076    143.649      0.624    114.584      2.166     28.796     24.053      8.708      9.841     36.916     26.451     76.421    228.300      1.617     90.932     56.924     50.892     53.027     94.802      0.100     57.186      0.000      0.100      0.010     99.900     42.714     99.900      0.100     -6.351     56.948      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.560     19.929     19.579      0.000  -9999.000  -9999.000      0.000
 544.1250      91.257    249.823      2.732      2.480     23.571     92.337     94.549     57.166     49.322     47.987    143.501      0.623    114.717      2.168     34.571     23.877      6.594      6.179     37.396     28.795     73.148    231.050      1.611     91.239     56.973     49.439     49.062     94.639      0.100     52.207      0.000      0.100      0.010     99.900     47.693     99.900      0.100     -6.499     57.166      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.493     20.275     20.839      0.000  -9999.000  -9999.000      0.000
 544.2500      91.354    257.654      2.926      2.663     23.439     89.183     94.379     57.960     49.730     46.634    143.406      0.623    114.887      2.176     44.464     23.712      7.319      5.580     38.115     34.570     71.839    234.670      1.638     91.573     57.366     49.202     46.877     94.455      0.100     52.070      0.000      0.100      0.010     99.900     47.830     99.900      0.100     -6.594     57.960      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.253     20.109     21.444      0.000  -9999.000  -9999.000      0.000
