FORWARD_TEXT_FORMAT_1.0
STDEP =    80.0000
ENDEP =  1070.0000
RLEV  =     0.1250
CURVENAME =  AC%, DEVI, AZIM, GR%, MMD%, RLL8, CNL%, den%, RILD%, RILM%, RLL8%, SP1%, rml%, rmn%, SP%, AC, GR, MMD, SP, CNL, DEN, RILD, RILM, SP1, RML, RMN, CAL, CAL%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, r4.0%, r4.0
END
#DEPTH           AC%       DEVI       AZIM        GR%       MMD%       RLL8       CNL%       den%      RILD%      RILM%      RLL8%       SP1%       rml%       rmn%        SP%         AC         GR        MMD         SP        CNL        DEN       RILD       RILM        SP1        RML        RMN        CAL       CAL%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP      r4.0%       r4.0
 447.6250     220.813      1.050    117.902     59.247     70.801     43.992     15.730      2.508     44.032     45.326     53.130     49.493     26.351     28.015     25.568    235.021     74.114    -51.462     65.882     19.221      2.508     44.752     42.173     52.548     26.351     28.015     23.878     24.130     12.233     71.875      1.000     12.233      1.052     88.799     15.892     88.799     12.233     -1.675     44.752      1.000      0.000      0.000      0.000      0.000      0.989      0.000      0.000      0.000      0.000      0.000     22.345     23.712     22.731      0.000      8.831     14.169      0.000     42.714     50.510
 447.7500     221.866      1.063    117.292     58.413     79.101     41.846     17.924      2.509     44.962     46.318     57.076     48.907     21.966     22.536     25.659    238.368     83.395     83.105     66.049     21.189      2.509     43.776     41.288     52.698     21.966     22.536     23.820     24.155     13.079     65.771      1.000     13.079      1.557     84.533     21.150     84.533     13.079     -1.512     43.776      1.000      0.000      0.000      0.000      0.000      0.950      0.000      0.000      0.000      0.000      0.000     22.843     24.220     23.897      0.000      8.725     13.698      0.000     43.375     50.269
 447.8750     224.109      1.067    116.958     63.331      2.441     41.423     20.822      2.507     46.030     47.177     60.032     48.303     18.981     20.635     25.757    242.642     93.826    -49.657     66.180     25.363      2.507     42.751     40.818     52.643     18.981     20.635     23.783     24.166     14.159     57.730      1.000     14.159      2.488     79.636     28.111     79.636     14.159     -1.385     42.751      1.000      0.000      0.000      0.000      0.000      0.899      0.000      0.000      0.000      0.000      0.000     23.391     24.499     24.141      0.000      8.699     12.724      0.000     43.777     49.895
 448.0000     227.444      1.070    116.602     69.807    -59.082     42.349     20.739      2.504     47.119     47.946     59.966     47.693     19.460     22.683     26.001    250.390    110.227     13.976     66.331     27.152      2.504     42.142     40.922     52.490     19.460     22.683     23.780     24.159      0.100     20.671      0.000      0.100      0.010     99.900     79.229     99.900      0.100     -1.239     42.142      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.729     24.437     23.613      0.000      8.773     12.976      0.000     43.960     49.460
 448.1250     231.383      1.074    116.250     76.038     47.607     43.909     19.949      2.497     49.168     49.456     55.097     46.509     23.013     27.013     26.141    252.478    114.956     12.789     66.354     27.789      2.497     42.148     41.568     52.087     23.013     27.013     23.799     24.113      0.100     11.059      0.000      0.100      0.010     99.900     88.841     99.900      0.100     -1.220     42.148      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.726     24.057     22.775      0.000  -9999.000  -9999.000      0.000     43.903     49.058
 448.2500     238.816      1.080    115.623     83.850     40.039     45.781     18.961      2.493     49.926     50.221     53.871     45.972     32.167     36.511     26.282    252.234    115.009     15.981     66.338     26.715      2.493     42.422     42.549     51.611     32.167     36.511     23.816     24.088      0.100     10.948      0.000      0.100      0.010     99.900     88.952     99.900      0.100     -1.240     42.422      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.573     23.502     21.843      0.000  -9999.000  -9999.000      0.000     43.802     48.877
 448.3750     241.370      1.081    115.349     84.985    -70.801     50.136     17.366      2.492     50.240     50.705     54.520     45.483     39.723     44.332     26.422    250.028    111.790    -35.486     66.297     22.299      2.492     43.367     44.273     51.210     39.723     44.332     23.820     24.063      0.100     17.581      0.000      0.100      0.010     99.900     82.319     99.900      0.100     -1.285     43.367      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.059     22.587     19.946      0.000  -9999.000  -9999.000      0.000     43.765     49.119
 448.5000     242.811      1.079    115.069     84.464     68.115     55.239     16.845      2.494     50.110     50.643     57.290     45.044     42.581     47.000     26.654    242.288     99.767    -80.776     66.175     19.969      2.494     44.529     45.857     50.766     42.581     47.000     23.826     24.031     14.070     53.585      1.000     14.070      2.492     78.477     32.345     78.477     14.070     -1.411     44.529      1.000      0.000      0.000      0.000      0.000      0.886      0.000      0.000      0.000      0.000      0.000     22.457     21.807     18.103      0.000      9.384      5.009      0.000     43.893     49.661
 448.6250     243.097      1.070    114.722     82.385     -0.732     58.657     16.472      2.504     48.769     49.049     62.111     44.287     41.803     45.251     26.752    238.108     92.411     -0.257     66.109     18.327      2.504     45.533     46.778     49.985     41.803     45.251     23.874     23.918     13.013     60.245      1.000     13.013      1.570     83.264     26.742     83.264     13.013     -1.482     45.533      1.000      0.000      0.000      0.000      0.000      0.937      0.000      0.000      0.000      0.000      0.000     21.962     21.378     17.048      0.000      9.384      5.009      0.000     45.060     50.411
 448.7500     241.527      1.037    113.908     74.652     82.031     59.996     16.277      2.514     47.732     47.810     60.313     43.945     32.516     34.987     26.831    235.381     86.924     56.880     66.059     17.691      2.514     46.613     47.589     49.180     32.516     34.987     23.972     23.850     12.324     64.665      1.000     12.324      1.147     86.430     23.011     86.430     12.324     -1.536     46.613      1.000      0.000      0.000      0.000      0.000      0.968      0.000      0.000      0.000      0.000      0.000     21.453     21.013     16.668      0.000      8.899      6.515      0.000     46.237     51.992
 448.8750     239.776      1.015    113.471     69.873    -42.480     57.355     16.811      2.520     46.691     46.508     56.163     43.603     25.733     28.150     26.886    234.196     83.679    -67.356     66.016     18.578      2.520     48.218     48.755     48.584     25.733     28.150     24.097     23.799     12.024     66.986      1.000     12.024      1.018     86.884     20.989     86.884     12.024     -1.583     48.218      1.000      0.000      0.000      0.000      0.000      0.972      0.000      0.000      0.000      0.000      0.000     20.739     20.511     17.435      0.000      8.471      7.977      0.000     47.853     53.097
 449.0000     237.815      0.990    113.044     65.691     20.264     54.439     17.726      2.524     45.695     45.176     52.542     43.249     26.184     28.852     26.904    235.283     84.011    -27.594     65.900     19.257      2.524     49.575     49.867     47.976     26.184     28.852     24.271     23.771     12.299     66.434      1.000     12.299      1.205     83.959     21.267     83.959     12.299     -1.704     49.575      1.000      0.000      0.000      0.000      0.000      0.944      0.000      0.000      0.000      0.000      0.000     20.172     20.053     18.369      0.000      8.184     10.016      0.000     49.922     53.976
 449.1250     235.450      0.962    112.639     63.376    -10.742     54.220     19.100      2.525     43.992     42.683     48.683     42.474     28.904     32.215     26.874    236.394     85.498     54.210     65.840     19.440      2.525     50.095     50.481     47.058     28.904     32.215     24.389     23.785     12.580     65.187      1.000     12.580      1.400     81.840     22.233     81.840     12.580     -1.768     50.095      1.000      0.000      0.000      0.000      0.000      0.923      0.000      0.000      0.000      0.000      0.000     19.962     19.809     18.443      0.000      7.998     10.580      0.000     55.368     54.823
 449.2500     233.547      0.911    111.979     67.713      0.244     56.010     20.891      2.524     43.150     41.619     46.791     42.029     32.285     35.989     26.813    237.041     85.997    -50.491     65.779     18.974      2.524     50.170     50.672     46.220     32.285     35.989     24.431     23.809     12.744     64.672      1.000     12.744      1.519     80.833     22.585     80.833     12.744     -1.832     50.170      1.000      0.000      0.000      0.000      0.000      0.912      0.000      0.000      0.000      0.000      0.000     19.932     19.735     17.854      0.000      7.964     10.241      0.000     58.624     56.158
 449.3750     235.168      0.890    111.764     74.755    -56.640     59.886     25.234      2.522     42.442     40.774     44.804     41.540     34.033     38.099     26.715    236.650     84.702     13.707     65.718     17.460      2.522     49.388     49.785     45.709     34.033     38.099     24.448     23.822     12.645     65.575      1.000     12.645      1.425     82.044     21.780     82.044     12.645     -1.898     49.388      1.000      0.000      0.000      0.000      0.000      0.925      0.000      0.000      0.000      0.000      0.000     20.248     20.086     16.698      0.000      8.033      9.597      0.000     62.029     56.987
 449.5000     238.685      0.873    111.645     84.249     96.924     61.142     27.100      2.520     41.907     40.273     42.917     40.997     35.298     40.450     26.453    234.048     78.430   -103.051     65.571     16.832      2.520     48.210     48.382     45.247     35.298     40.450     24.440     23.818     11.987     69.954      1.000     11.987      0.999     87.134     18.059     87.134     11.987     -2.049     48.210      1.000      0.000      0.000      0.000      0.000      0.974      0.000      0.000      0.000      0.000      0.000     20.743     20.669     16.355      0.000      8.121      8.542      0.000     65.335     57.588
 449.6250     243.029      0.860    111.669     94.760    -63.965     58.074     27.846      2.521     41.695     40.697     39.404     39.752     38.636     44.856     26.300    232.012     75.018     64.632     65.476     16.519      2.521     47.170     47.107     44.636     38.636     44.856     24.423     23.831     11.472     72.384      1.000     11.472      0.744     91.643     16.143     91.643     11.472     -2.148     47.170      1.000      0.000      0.000      0.000      0.000      1.014      0.000      0.000      0.000      0.000      0.000     21.200     21.228     17.219      0.000      8.179     10.000      0.000     70.653     58.161
 449.7500     251.099      0.856    112.105    111.717     21.484     54.208     27.042      2.523     42.133     41.633     39.020     39.075     40.524     45.107     26.141    230.803     72.999      4.857     65.378     16.561      2.523     46.153     45.788     44.103     40.524     45.107     24.411     23.904     11.167     73.774      1.000     11.167      0.697     94.927     15.059     94.927     11.167     -2.250     46.153      1.000      0.000      0.000      0.000      0.000      1.041      0.000      0.000      0.000      0.000      0.000     21.667     21.840     18.448      0.000      8.152     10.729      0.000     72.251     59.163
 449.8750     252.610      0.863    112.485    115.264     11.963     50.456     22.470      2.525     42.823     42.943     40.541     38.379     36.158     38.599     25.995    230.532     72.301      3.328     65.269     17.328      2.525     44.775     43.828     43.761     36.158     38.599     24.396     24.021     11.099     74.199      1.000     11.099      0.697     96.914     14.702     96.914     11.099     -2.363     44.775      1.000      0.000      0.000      0.000      0.000      1.056      0.000      0.000      0.000      0.000      0.000     22.334     22.816     19.819      0.000      8.070     11.361      0.000     72.928     59.771
 450.0000     252.199      0.876    112.932    114.985     16.357     47.659     20.093      2.527     43.783     44.588     44.180     37.671     29.836     31.932     25.757    233.692     75.119     -5.637     65.045     18.163      2.527     43.537     42.107     43.412     29.836     31.932     24.355     24.151     11.897     71.794      1.000     11.897      0.861     92.318     16.309     92.318     11.897     -2.592     43.537      1.000      0.000      0.000      0.000      0.000      1.020      0.000      0.000      0.000      0.000      0.000     22.969     23.749     20.982      0.000      7.974     12.326      0.000     72.565     60.073
 450.1250     249.827      0.892    113.359    111.495    -40.283     45.715     18.383      2.527     46.550     48.676     54.353     36.224     25.888     27.832     25.659    236.714     79.782     62.456     64.904     19.241      2.527     42.766     41.161     42.830     25.888     27.832     24.317     24.356     12.661     68.355      1.000     12.661      1.244     88.066     18.984     88.066     12.661     -2.737     42.766      1.000      0.000      0.000      0.000      0.000      0.983      0.000      0.000      0.000      0.000      0.000     23.383     24.295     21.875      0.000      7.889     12.344      0.000     68.589     60.091
 450.2500     241.600      0.920    114.172     98.697    -84.472     43.781     17.624      2.525     48.440     51.056     58.600     35.498     21.623     23.156     25.574    239.847     87.049   -100.826     64.764     20.387      2.525     42.152     40.503     42.233     21.623     23.156     24.298     24.412     13.453     63.091      1.000     13.453      1.786     83.987     23.456     83.987     13.453     -2.881     42.152      1.000      0.000      0.000      0.000      0.000      0.944      0.000      0.000      0.000      0.000      0.000     23.724     24.690     22.841      0.000      7.881     11.978      0.000     65.142     59.253
 450.3750     237.793      0.934    114.583     91.845      7.324     41.010     18.524      2.521     50.613     53.741     62.188     34.772     20.188     21.053     25.494    242.626     96.215     62.874     64.601     21.644      2.521     41.792     40.504     41.764     20.188     21.053     24.287     24.443     14.155     56.065      1.000     14.155      2.428     80.566     29.780     80.566     14.155     -3.049     41.792      1.000      0.000      0.000      0.000      0.000      0.909      0.000      0.000      0.000      0.000      0.000     23.928     24.689     24.384      0.000      7.983     10.629      0.000     61.032     58.358
 450.5000     235.166      0.950    114.993     86.488     61.279     39.195     19.239      2.515     53.056     56.663     66.277     34.070     21.526     21.979     25.317    245.782    111.238    -55.329     64.200     21.651      2.515     41.933     41.206     41.246     21.526     21.979     24.290     24.451      0.100     18.684      0.000      0.100      0.010     99.900     81.216     99.900      0.100     -3.454     41.933      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.848     24.268     25.513      0.000      8.173      8.254      0.000     56.590     57.467
 450.6250     234.111      0.971    115.377     83.433    -78.613     39.847     19.469      2.505     58.855     61.818     83.318     32.812     22.870     23.212     25.195    246.374    114.637     38.179     63.946     21.433      2.505     42.508     42.346     40.321     22.870     23.212     24.304     24.431      0.100     11.732      0.000      0.100      0.010     99.900     88.168     99.900      0.100     -3.712     42.508      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.525     23.615     25.096      0.000  -9999.000  -9999.000      0.000     47.875     56.611
 450.7500     235.384      1.031    116.065     84.060    -23.193     42.522     19.097      2.499     61.720     63.789     92.739     32.294     26.386     27.305     25.055    246.172    113.770    -15.792     63.684     21.275      2.499     43.346     43.839     39.384     26.386     27.305     24.317     24.418      0.100     13.544      0.000      0.100      0.010     99.900     86.356     99.900      0.100     -3.978     43.346      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.070     22.811     23.517      0.000  -9999.000  -9999.000      0.000     44.020     55.612
 450.8750     236.480      1.071    116.276     85.620     60.791     49.725     17.511      2.498     64.322     65.523     96.037     31.866     32.305     34.027     24.872    245.059    110.438     35.536     63.410     21.288      2.498     45.291     46.816     38.696     32.305     34.027     24.326     24.406      0.100     20.260      0.000      0.100      0.010     99.900     79.640     99.900      0.100     -4.260     45.291      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.079     21.360     20.111      0.000  -9999.000  -9999.000      0.000     40.700     55.418
 451.0000     237.088      1.114    116.402     86.029    -59.814     56.671     16.859      2.499     66.761     67.124     92.062     31.531     40.456     43.127     24.402    239.785    101.661     62.652     62.841     20.814      2.499     47.581     49.975     37.993     40.456     43.127     24.391     24.390      0.100     36.200      0.000      0.100      0.010     99.900     63.700     99.900      0.100     -4.830     47.581      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.017     20.010     17.646      0.000  -9999.000  -9999.000      0.000     38.019     55.851
 451.1250     236.614      1.157    116.504     84.593     19.775     60.560     16.520      2.510     70.738     70.052     83.829     31.152     51.547     55.559     24.127    235.294     96.602      8.528     62.508     19.585      2.510     49.627     52.523     36.882     51.547     55.559     24.501     24.331      0.100     44.344      0.000      0.100      0.010     99.900     55.556     99.900      0.100     -5.166     49.627      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.150     19.039     16.513      0.000  -9999.000  -9999.000      0.000     34.768     56.792
 451.2500     233.840      1.243    116.569     77.929   -113.037     64.424     16.500      2.522     72.097     71.304     84.804     31.091     72.081     76.671     23.846    230.743     91.220    -70.359     62.168     17.613      2.522     51.949     55.339     35.828     72.081     76.671     24.602     24.307      0.100     52.258      0.000      0.100      0.010     99.900     47.642     99.900      0.100     -5.512     51.949      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.250     18.071     15.522      0.000  -9999.000  -9999.000      0.000     34.140     59.541
 451.3750     231.865      1.287    116.499     74.785     78.857     75.604     17.262      2.533     73.241     72.199     87.577     31.103     81.342     86.037     23.566    226.815     85.082     80.052     61.814     14.127      2.533     56.230     59.485     35.101     81.342     86.037     24.671     24.292      0.100     60.429      0.000      0.100      0.010     99.900     39.471     99.900      0.100     -5.869     56.230      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.784     16.811     13.227      0.000  -9999.000  -9999.000      0.000     34.051     61.637
 451.5000     230.720      1.330    116.352     72.858     -0.977     88.480     18.076      2.541     74.306     72.753     90.401     31.183     74.290     79.488     23.004    222.399     72.836     11.213     61.129     13.099      2.541     60.424     62.898     34.388     74.290     79.488     24.699     24.283      0.100     74.350      0.000      0.100      0.010     99.900     25.550     99.900      0.100     -6.558     60.424      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.550     15.899     11.302      0.000  -9999.000  -9999.000      0.000     34.409     63.335
 451.6250     230.518      1.367    116.121     72.258      3.662     94.548     19.148      2.540     75.215     73.521     92.660     31.464     62.680     67.788     22.754    221.766     67.595      0.363     60.769     12.917      2.540     63.147     64.740     33.382     62.680     67.788     24.715     24.295      0.100     79.462      0.000      0.100      0.010     99.900     20.438     99.900      0.100     -6.923     63.147      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.836     15.446     10.577      0.000  -9999.000  -9999.000      0.000     36.420     64.795
 451.7500     233.934      1.413    115.461     75.337     -6.348     93.855     20.274      2.529     75.436     73.868     93.639     31.610     48.646     55.239     22.528    222.632     64.441     46.086     60.427     13.738      2.529     65.661     66.402     32.528     48.646     55.239     24.734     24.311      0.100     82.322      0.000      0.100      0.010     99.900     17.578     99.900      0.100     -7.269     65.661      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.230     15.060     10.655      0.000  -9999.000  -9999.000      0.000     38.214     66.397
 451.8750     236.923      1.416    115.126     80.116     67.627     87.537     21.641      2.504     75.620     74.034     95.409     31.738     41.628     49.700     22.345    224.657     63.078      4.536     60.090     16.435      2.504     68.947     68.733     32.059     41.628     49.700     24.754     24.322      9.614     80.175      1.000      9.614      0.010     88.891     10.211     88.891      9.614     -7.613     68.947      1.000      0.000      0.000      0.000      0.000      0.990      0.000      0.000      0.000      0.000      0.000     14.504     14.549     11.424      0.000      8.908     13.846      0.000     40.627     66.919
 452.0000     240.063      1.409    114.840     87.562   -113.281     84.366     21.670      2.473     75.729     73.938     97.304     31.860     39.844     48.648     22.089    231.812     64.535     93.407     59.493     17.749      2.473     71.486     70.740     31.682     39.844     48.648     24.776     24.328     11.422     77.343      1.000     11.422      1.099     74.739     11.234     74.739     11.422     -8.212     71.486      1.000      0.000      0.000      0.000      0.000      0.842      0.000      0.000      0.000      0.000      0.000     13.989     14.136     11.853      0.000      8.908     13.846      0.000     43.664     66.869
 452.1250     242.813      1.399    114.607     96.844     75.683     86.331     21.448      2.431     75.361     72.956     96.802     32.129     37.602     48.151     22.021    235.685     66.363    -65.291     59.214     18.556      2.431     72.727     71.797     31.323     37.602     48.151     24.782     24.435     12.401     75.335      1.000     12.401      1.860     68.807     12.265     68.807     12.401     -8.495     72.727      1.000      0.000      0.000      0.000      0.000      0.761      0.000      0.000      0.000      0.000      0.000     13.750     13.928     11.583      0.000     10.651     14.804      0.000     51.314     66.576
 452.2500     245.994      1.376    114.226    112.267    -64.697     89.134     21.271      2.415     74.897     72.400     94.028     32.288     36.131     50.672     21.985    238.258     67.973     11.409     58.998     18.745      2.415     73.828     72.504     31.119     36.131     50.672     24.768     24.546     13.051     73.797      1.000     13.051      2.592     65.218     13.151     65.218     13.051     -8.715     73.828      1.000      0.000      0.000      0.000      0.000      0.703      0.000      0.000      0.000      0.000      0.000     13.545     13.792     11.219      0.000     13.051     15.152      0.000     55.666     65.932
 452.3750     246.401      1.361    114.097    114.804     45.410     91.647     21.324      2.417     74.805     71.975     91.408     32.471     36.319     54.329     21.991    239.007     68.882     22.833     58.825     18.028      2.417     74.807     73.177     31.098     36.319     54.329     24.740     24.641     13.240     73.141      1.000     13.240      2.872     63.955     13.619     63.955     13.240     -8.892     74.807      1.000      0.000      0.000      0.000      0.000      0.680      0.000      0.000      0.000      0.000      0.000     13.368     13.666     10.911      0.000     13.956     14.923      0.000     60.138     65.679
 452.5000     246.156      1.346    114.029    113.699    -20.019     93.201     20.917      2.425     74.272     71.728     89.954     32.684     37.189     56.898     22.156    237.086     68.783      6.723     58.613     17.403      2.425     75.337     73.713     31.147     37.189     56.898     24.698     24.691     12.755     73.792      1.000     12.755      2.294     65.911     13.453     65.911     12.755     -9.108     75.337      1.000      0.000      0.000      0.000      0.000      0.715      0.000      0.000      0.000      0.000      0.000     13.274     13.566     10.730      0.000     13.799     13.966      0.000     64.501     65.746
 452.6250     244.984      1.331    114.047    110.217     39.307     94.617     19.744      2.442     72.838     71.223     90.264     33.252     37.833     57.853     22.296    235.363     68.334    -34.317     58.574     16.834      2.442     75.538     73.960     31.338     37.833     57.853     24.669     24.705     12.320     74.542      1.000     12.320      1.854     67.916     13.138     67.916     12.320     -9.151     75.538      1.000      0.000      0.000      0.000      0.000      0.747      0.000      0.000      0.000      0.000      0.000     13.238     13.521     10.569      0.000     13.332     13.367      0.000     71.760     66.063
 452.7500     239.438      1.296    114.298    101.090     64.209     96.458     17.944      2.449     71.841     70.708     91.167     33.636     38.080     55.350     22.467    233.965     67.789     83.590     58.579     16.475      2.449     75.680     73.981     31.544     38.080     55.350     24.646     24.721     11.966     75.231      1.000     11.966      1.551     69.655     12.803     69.655     11.966     -9.151     75.680      1.000      0.000      0.000      0.000      0.000      0.773      0.000      0.000      0.000      0.000      0.000     13.214     13.517     10.367      0.000     12.415     12.917      0.000     74.067     67.197
 452.8750     235.023      1.279    114.495     96.308      4.883     97.026     14.226      2.448     70.948     70.083     91.053     34.088     37.341     51.505     22.662    233.135     66.976    -80.309     58.608     16.619      2.448     75.525     73.394     31.681     37.341     51.505     24.608     24.743     11.756     75.858      1.000     11.756      1.387     70.848     12.386     70.848     11.756     -9.125     75.525      1.000      0.000      0.000      0.000      0.000      0.790      0.000      0.000      0.000      0.000      0.000     13.241     13.625     10.307      0.000     11.991     12.701      0.000     75.203     68.122
 453.0000     230.468      1.263    114.691     90.893    -75.195     95.263     13.123      2.444     70.171     69.538     89.881     34.589     36.520     49.089     23.108    232.391     63.642     43.960     58.709     17.053      2.444     75.104     72.647     31.806     36.520     49.089     24.531     24.762     11.568     77.546      1.000     11.568      1.248     72.086     10.886     72.086     11.568     -9.029     75.104      1.000      0.000      0.000      0.000      0.000      0.807      0.000      0.000      0.000      0.000      0.000     13.315     13.765     10.497      0.000     12.064     13.057      0.000     75.104     68.928
 453.1250     226.585      1.247    114.894     84.716     89.844     92.573     12.861      2.445     69.856     69.056     88.095     35.693     36.449     48.456     23.328    232.231     61.589    -69.607     58.796     17.474      2.445     74.846     72.164     32.009     36.449     48.456     24.457     24.785     11.528     78.456      1.000     11.528      1.316     72.438     10.017     72.438     11.528     -8.947     74.846      1.000      0.000      0.000      0.000      0.000      0.812      0.000      0.000      0.000      0.000      0.000     13.361     13.857     10.802      0.000     12.320     14.327      0.000     71.605     69.639
 453.2500     222.140      1.205    115.325     72.101      6.348     90.600     13.478      2.453     70.239     69.033     88.237     36.304     38.303     50.879     23.541    232.151     60.446     37.364     58.899     17.705      2.453     74.509     71.838     32.217     38.303     50.879     24.406     24.781     11.508     78.947      1.000     11.508      1.383     72.716      9.545     72.716     11.508     -8.848     74.509      1.000      0.000      0.000      0.000      0.000      0.816      0.000      0.000      0.000      0.000      0.000     13.421     13.920     11.037      0.000     12.308     15.240      0.000     68.656     70.376
 453.3750     221.744      1.180    115.518     67.321      0.000     90.127     16.309      2.466     70.373     69.109     88.558     36.951     40.177     53.193     23.737    232.059     60.718    -23.447     59.026     17.535      2.466     73.474     71.447     32.389     40.177     53.193     24.374     24.759     11.484     78.865      1.000     11.484      1.352     73.360      9.650     73.360     11.484     -8.725     73.474      1.000      0.000      0.000      0.000      0.000      0.824      0.000      0.000      0.000      0.000      0.000     13.610     13.996     11.096      0.000     11.832     15.737      0.000     65.287     70.544
 453.5000     222.685      1.153    115.713     64.270     48.828     90.767     17.668      2.481     70.764     69.285     87.706     37.610     40.757     53.245     24.066    231.949     65.311    -63.346     59.331     17.264      2.481     72.283     70.936     32.589     40.757     53.245     24.399     24.726     11.457     76.964      1.000     11.457      1.131     74.124     11.579     74.124     11.457     -8.424     72.283      1.000      0.000      0.000      0.000      0.000      0.834      0.000      0.000      0.000      0.000      0.000     13.835     14.097     11.017      0.000     11.039     15.504      0.000     61.806     70.407
 453.6250     224.772      1.127    115.906     63.008      1.953     91.103     18.530      2.497     71.641     70.398     82.761     38.916     40.884     52.714     24.206    232.184     68.719     20.110     59.495     17.033      2.497     71.343     70.360     33.000     40.884     52.714     24.437     24.679     11.516     75.366      1.000     11.516      1.153     74.264     13.118     74.264     11.516     -8.264     71.343      1.000      0.000      0.000      0.000      0.000      0.836      0.000      0.000      0.000      0.000      0.000     14.017     14.213     10.977      0.000     10.162     14.126      0.000     55.643     70.129
 453.7500     232.214      1.089    116.158     64.622     98.633     90.399     18.813      2.500     72.397     71.239     81.781     39.532     41.666     52.326     24.329    232.775     71.511     73.173     59.654     16.895      2.500     70.515     69.779     33.466     41.666     52.326     24.447     24.663     11.665     73.868      1.000     11.665      1.234     73.837     14.467     73.837     11.665     -8.109     70.515      1.000      0.000      0.000      0.000      0.000      0.830      0.000      0.000      0.000      0.000      0.000     14.181     14.331     11.062      0.000      9.280     13.014      0.000     53.374     69.476
 453.8750     235.879      1.081    116.252     66.460    -74.463     88.883     18.088      2.495     73.022     72.116     84.163     40.124     42.125     51.681     24.457    233.505     73.118   -102.326     59.831     16.817      2.495     69.995     69.269     33.888     42.125     51.681     24.436     24.634     11.850     72.855      1.000     11.850      1.350     73.070     15.296     73.070     11.850     -7.937     69.995      1.000      0.000      0.000      0.000      0.000      0.820      0.000      0.000      0.000      0.000      0.000     14.287     14.437     11.251      0.000      9.088     12.116      0.000     51.774     69.070
 454.0000     238.388      1.078    116.354     68.056     16.113     88.174     17.460      2.486     73.371     72.778     89.881     40.704     42.169     51.002     24.744    235.728     73.148    -16.520     60.221     16.786      2.486     70.070     69.043     34.367     42.169     51.002     24.397     24.590     12.412     72.130      1.000     12.412      1.802     70.044     15.458     70.044     12.412     -7.551     70.070      1.000      0.000      0.000      0.000      0.000      0.779      0.000      0.000      0.000      0.000      0.000     14.271     14.484     11.341      0.000      9.382     11.582      0.000     50.801     68.852
 454.1250     239.040      1.077    116.451     68.926     23.193     88.417     16.873      2.468     72.599     72.635    102.551     41.772     41.958     50.274     24.914    237.072     72.338     21.654     60.440     16.766      2.468     70.314     69.075     35.206     41.958     50.274     24.357     24.490     12.751     72.101      1.000     12.751      2.137     68.242     15.148     68.242     12.751     -7.336     70.314      1.000      0.000      0.000      0.000      0.000      0.752      0.000      0.000      0.000      0.000      0.000     14.222     14.477     11.310      0.000      9.870     11.543      0.000     50.243     68.851
 454.2500     236.984      1.075    116.684     68.776      5.859     88.081     16.464      2.455     72.083     71.967    102.856     42.224     41.384     50.122     25.098    238.081     71.530     -3.437     60.642     16.764      2.455     70.592     69.207     36.035     41.384     50.122     24.329     24.435     13.006     72.173      1.000     13.006      2.426     66.902     14.820     66.902     13.006     -7.138     70.592      1.000      0.000      0.000      0.000      0.000      0.731      0.000      0.000      0.000      0.000      0.000     14.166     14.449     11.353      0.000     10.868     11.754      0.000     50.331     69.908
