FORWARD_TEXT_FORMAT_1.0
STDEP =   140.0000
ENDEP =   880.0000
RLEV  =     0.1250
CURVENAME =  CAL%, RML%, RMN%, DEN%, SP%, RILD%, RILM%, RLL8%, DSP%, R4.0%, CNL%, AC%, GR%, MMD%, DEVI, AZIM, CAL, RML, RMN, DEN, SP, RILD, RILM, RLL8, DSP, R4.0, CNL, AC, GR, MMD, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH          CAL%       RML%       RMN%       DEN%        SP%      RILD%      RILM%      RLL8%       DSP%      R4.0%       CNL%        AC%        GR%       MMD%       DEVI       AZIM        CAL        RML        RMN        DEN         SP       RILD       RILM       RLL8        DSP       R4.0        CNL         AC         GR        MMD       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 595.0000      22.929     29.418     34.304      2.607    116.363     37.711     39.642     47.568     85.870     31.728     17.852    219.125     85.901     -8.545      1.970    118.730     23.001     29.062     32.516      2.615    115.890     37.602     39.496     47.987     86.080     56.797     19.588    225.811     90.581      2.765     12.387     65.357      1.000     12.387      1.572     82.588     22.256     82.588     12.387     -7.874     37.714      1.000     -0.000      0.000      0.000      0.000      0.814      0.000      0.000      0.000      0.000      0.000     26.516     25.223     21.020      0.000      4.050     14.848      0.000
 595.1250      22.975     32.374     37.938      2.613    116.278     37.600     39.493     47.996     85.663     29.598     17.582    218.701     84.041      6.836      1.990    118.330     23.070     23.229     25.637      2.604    116.214     37.498     39.333     48.467     85.874     57.402     19.856    226.954     91.423      5.534     12.470     64.681      1.000     12.470      1.574     82.367     22.849     82.367     12.470     -7.554     37.602      1.000     -0.000      0.000      0.000      0.000      0.811      0.000      0.000      0.000      0.000      0.000     26.594     25.319     20.839      0.000      4.502     15.190      0.000
 595.2500      23.029     33.720     38.889      2.619    116.192     37.496     39.329     48.476     85.455     27.720     17.443    218.665     86.947     -5.371      1.990    118.420     23.127     23.415     27.016      2.607    116.433     37.063     38.889     48.464     85.667     58.091     19.919    227.845     92.032     -3.765     12.539     64.180      1.000     12.539      1.580     82.199     23.282     82.199     12.539     -7.227     37.498      1.000     -0.000      0.000      0.000      0.000      0.809      0.000      0.000      0.000      0.000      0.000     26.668     25.424     20.633      0.000      4.382     15.337      0.000
 595.3750      23.114     23.977     25.559      2.618    116.009     37.055     38.881     48.464     85.052     25.164     17.576    219.206     89.039      0.977      1.960    117.520     23.149     25.015     29.156      2.613    116.650     36.804     38.522     47.839     85.459     58.537     19.697    228.651     93.235      0.408     12.549     63.304      1.000     12.549      1.526     82.572     24.147     82.572     12.549     -7.005     37.063      1.000     -0.000      0.000      0.000      0.000      0.814      0.000      0.000      0.000      0.000      0.000     26.981     25.714     20.634      0.000      4.107     15.158      0.000
 595.5000      23.142     22.415     25.721      2.611    115.918     36.800     38.515     47.827     84.881     24.526     17.781    220.116     91.614      9.033      1.940    117.980     23.164     26.834     31.405      2.619    116.965     36.532     38.096     47.272     85.060     58.522     18.819    229.366     97.003      1.502     12.347     60.711      1.000     12.347      1.263     83.622     26.942     83.622     12.347     -6.786     36.804      1.000     -0.000      0.000      0.000      0.000      0.828      0.000      0.000      0.000      0.000      0.000     27.171     25.959     20.904      0.000      3.849     14.154      0.000
 595.6250      23.157     24.499     28.418      2.604    115.826     36.528     38.089     47.262     84.753     24.226     18.039    221.303     93.612     -5.127      1.950    118.740     23.195     29.006     33.875      2.618    117.257     36.230     37.666     47.346     84.884     58.325     18.536    229.923    100.514     -2.335     12.145     58.187      1.000     12.145      1.120     84.704     29.668     84.704     12.145     -6.469     36.532      1.000     -0.000      0.000      0.000      0.000      0.841      0.000      0.000      0.000      0.000      0.000     27.373     26.249     21.154      0.000      3.911     12.512      0.000
 595.7500      23.172     25.571     29.952      2.599    115.747     36.225     37.660     47.347     84.692     24.121     18.314    223.505     93.983     11.719      2.020    116.480     23.224     30.035     35.160      2.611    117.431     35.583     36.841     47.383     84.755     58.063     18.563    230.569    101.343      4.071     12.164     57.506      1.000     12.164      1.121     84.927     30.330     84.927     12.164     -6.173     36.230      1.000     -0.000      0.000      0.000      0.000      0.844      0.000      0.000      0.000      0.000      0.000     27.601     26.549     21.121      0.000      4.194     12.044      0.000
 595.8750      23.219     28.191     32.968      2.590    115.625     35.573     36.828     47.384     84.814     24.158     18.922    224.198     93.958     -0.732      2.080    115.970     23.232     30.099     35.367      2.604    117.590     35.343     36.352     45.753     84.693     58.210     18.999    231.921    103.051      1.852     12.206     56.078      1.000     12.206      1.126     85.413     31.716     85.413     12.206     -5.997     35.583      1.000     -0.000      0.000      0.000      0.000      0.850      0.000      0.000      0.000      0.000      0.000     28.103     27.144     21.104      0.000      4.485     11.683      0.000
 596.0000      23.230     29.879     34.846      2.582    115.576     35.340     36.345     45.730     85.016     24.308     19.236    224.519     95.487     -4.150      2.150    115.470     23.234     27.862     32.049      2.599    117.796     35.169     35.911     43.857     84.812     59.195     21.349    236.918    106.042      3.721     12.623     53.162      1.000     12.623      1.350     83.988     34.214     83.988     12.623     -5.836     35.343      1.000     -0.000      0.000      0.000      0.000      0.832      0.000      0.000      0.000      0.000      0.000     28.294     27.509     21.856      0.000      4.710     11.419      0.000
 596.1250      23.234     30.201     35.495      2.570    115.521     35.166     35.905     43.832     85.327     24.609     19.502    224.443     95.689      7.324      2.120    115.550     23.236     24.509     26.959      2.590    117.977     35.028     35.644     42.955     85.013     61.140     23.350    244.614    109.684      4.428     13.341     49.271      1.000     13.341      1.833     81.392     37.387     81.392     13.341     -5.627     35.169      1.000     -0.000      0.000      0.000      0.000      0.798      0.000      0.000      0.000      0.000      0.000     28.435     27.846     22.801      0.000      5.106     12.881      0.000
 596.2500      23.234     29.991     35.230      2.555    115.466     35.026     35.640     42.944     85.748     25.143     19.642    224.268     90.592     -5.859      2.160    114.820     23.246     22.521     23.850      2.582    118.077     35.000     35.598     44.542     85.323     66.361     25.811    252.341    113.101     -5.312      0.100     59.401      0.000      0.100      0.010     99.900     40.499     99.900      0.100     -5.444     35.028      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.549     28.055     23.280      0.000  -9999.000  -9999.000      0.000
 596.3750      23.238     25.609     28.684      2.527    115.362     35.000     35.597     44.561     86.883     27.291     19.416    224.345     90.478      1.465      2.120    114.540     23.269     21.573     22.161      2.570    118.162     35.095     35.757     45.610     85.743     72.771     28.491    261.297    115.832      1.179      0.100     56.815      0.000      0.100      0.010     99.900     43.085     99.900      0.100     -5.341     35.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.572     28.092     22.451      0.000  -9999.000  -9999.000      0.000
 596.5000      23.254     23.349     25.142      2.514    115.301     35.096     35.759     45.622     87.567     29.136     19.203    224.662     90.068      8.301      2.180    115.100     23.303     27.668     27.254      2.555    118.267     35.278     35.991     46.177     86.870     77.875     33.260    275.646    120.321      2.801      0.100     52.368      0.000      0.100      0.010     99.900     47.532     99.900      0.100     -5.253     35.095      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.494     27.967     21.925      0.000  -9999.000  -9999.000      0.000
 596.6250      23.285     21.651     22.495      2.500    115.234     35.279     35.993     46.183     88.305     31.635     19.060    225.164     89.945     -4.883      2.180    115.450     23.340     34.693     34.090      2.527    118.360     35.560     36.333     46.850     87.559     83.081     35.113    289.909    126.254     -1.389      0.100     46.089      0.000      0.100      0.010     99.900     53.811     99.900      0.100     -5.146     35.278      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.347     27.785     21.656      0.000  -9999.000  -9999.000      0.000
 596.7500      23.323     21.492     21.811      2.486    115.155     35.563     36.337     46.856     89.081     34.885     19.080    226.527     91.285     11.230      2.260    114.600     23.360     34.088     35.154      2.514    118.418     36.450     37.622     51.470     88.298     90.695     36.719    298.467    130.870      4.383      0.100     40.869      0.000      0.100      0.010     99.900     59.031     99.900      0.100     -5.050     35.560      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.121     27.523     21.345      0.000  -9999.000  -9999.000      0.000
 596.8750      23.358     34.100     32.924      2.457    114.959     36.458     37.633     51.509     90.686     43.523     19.594    227.424     91.574     -0.732      2.230    112.750     23.352     29.721     32.782      2.500    118.470     36.985     38.609     56.751     89.073     97.786     38.216    306.013    134.936      0.149      0.100     36.013      0.000      0.100      0.010     99.900     63.887     99.900      0.100     -4.989     36.450      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.435     26.580     19.429      0.000  -9999.000  -9999.000      0.000
 597.0000      23.362     35.307     35.301      2.444    114.850     36.989     38.616     56.791     91.473     48.608     19.858    228.305     92.534     -7.080      2.200    112.450     23.325     26.618     28.941      2.485    118.545     37.577     39.660     63.366     90.672    101.812     40.606    314.493    139.878      3.038      0.100     29.765      0.000      0.100      0.010     99.900     70.135     99.900      0.100     -4.935     36.985      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.038     25.901     17.621      0.000  -9999.000  -9999.000      0.000
 597.1250      23.343     32.828     35.003      2.433    114.740     37.581     39.667     63.410     92.212     53.882     19.920    229.027     93.997      8.545      2.250    111.870     23.268     27.680     28.630      2.456    118.617     38.271     40.571     68.077     91.467    104.954     41.376    321.289    144.421      4.262      0.100     23.669      0.000      0.100      0.010     99.900     76.231     99.900      0.100     -4.858     37.577      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.612     25.214     15.781      0.000  -9999.000  -9999.000      0.000
 597.2500      23.308     26.523     30.496      2.420    114.624     38.275     40.577     68.104     92.871     59.083     19.696    229.733    100.250     -6.103      2.240    111.840     23.225     27.510     27.823      2.444    118.669     40.144     42.132     68.205     92.207    107.175     42.071    324.620    146.941     -3.296      0.100     20.133      0.000      0.100      0.010     99.900     79.767     99.900      0.100     -4.783     38.271      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.129     24.648     14.689      0.000  -9999.000  -9999.000      0.000
 597.3750      23.227     26.715     27.346      2.396    114.380     40.154     42.140     68.205     93.908     68.225     18.813    230.126    100.797      1.709      2.250    111.240     23.238     26.002     25.493      2.432    118.727     41.280     43.095     68.937     92.867    107.838     42.945    327.532    149.258      3.962      0.100     16.782      0.000      0.100      0.010     99.900     83.118     99.900      0.100     -4.729     40.144      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.910     23.735     14.662      0.000  -9999.000  -9999.000      0.000
 597.5000      23.223     28.667     29.942      2.384    114.264     41.285     43.099     68.940     94.269     71.853     18.535    231.042    101.925      6.592      2.250    111.240     23.286     25.833     25.296      2.420    118.807     42.471     44.371     73.650     93.903    107.156     45.025    330.499    151.615      2.101      0.100     13.270      0.000      0.100      0.010     99.900     86.630     99.900      0.100     -4.668     41.280      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.225     23.204     14.506      0.000  -9999.000  -9999.000      0.000
 597.6250      23.254     26.333     25.667      2.376    114.154     42.475     44.375     73.666     94.519     74.767     18.563    232.854    104.246     -3.174      2.250    111.180     23.414     25.668     24.428      2.395    118.873     43.738     45.959     80.913     94.267    106.071     45.413    332.325    152.817      0.094      0.100     11.440      0.000      0.100      0.010     99.900     88.460     99.900      0.100     -4.585     42.471      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.545     22.537     13.578      0.000  -9999.000  -9999.000      0.000
 597.7500      23.319     25.667     25.317      2.369    114.044     43.741     45.963     80.932     94.659     76.872     19.000    241.200    107.934     10.986      2.240    110.920     23.565     26.166     27.137      2.384    118.913     46.253     49.154     96.559     94.518    103.760     45.152    332.457    152.280      5.222      0.100     12.261      0.000      0.100      0.010     99.900     87.639     99.900      0.100     -4.517     43.738      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.863     21.758     12.359      0.000  -9999.000  -9999.000      0.000
 597.8750      23.509     26.000     25.275      2.364    113.830     46.257     49.160     96.585     94.592     78.592     21.355    248.190    111.517     -2.441      2.230    111.320     23.681     29.169     31.303      2.376    118.952     47.457     50.579    105.132     94.659    101.101     44.706    332.051    151.219     -1.691      0.100     13.868      0.000      0.100      0.010     99.900     86.032     99.900      0.100     -4.475     46.253      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.620     20.344     10.356      0.000  -9999.000  -9999.000      0.000
 598.0000      23.621     25.333     23.576      2.363    113.733     47.458     50.581    105.139     94.397     78.335     23.353    256.662    114.749     -8.301      2.200    112.880     23.806     31.166     31.528      2.369    118.989     48.673     51.919    113.313     94.592     98.896     44.148    330.329    149.909      0.906      0.100     15.823      0.000      0.100      0.010     99.900     84.077     99.900      0.100     -4.431     47.457      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.072     19.771      9.512      0.000  -9999.000  -9999.000      0.000
 598.1250      23.741     27.000     30.704      2.358    113.641     48.673     51.919    113.313     94.116     77.518     25.811    266.092    116.953     10.986      2.220    111.580     24.023     30.832     30.977      2.364    119.006     49.967     53.271    121.355     94.397     96.463     43.597    327.499    147.186      2.790      0.100     19.784      0.000      0.100      0.010     99.900     80.116     99.900      0.100     -4.393     48.673      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.545     19.261      8.825      0.000  -9999.000  -9999.000      0.000
 598.2500      23.872     31.333     31.901      2.351    113.556     49.964     53.269    121.346     93.774     76.325     28.486    285.470    123.783     -5.615      2.090    111.050     24.228     29.995     30.001      2.363    119.000     52.640     55.738    132.706     94.116     92.653     42.556    324.334    143.899     -4.451      0.100     24.387      0.000      0.100      0.010     99.900     75.513     99.900      0.100     -4.373     49.967      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.013     18.772      8.240      0.000  -9999.000  -9999.000      0.000
 598.3750      24.174     31.000     31.157      2.322    113.391     52.638     55.736    132.700     92.981     73.386     33.256    294.446    128.779      2.930      2.070    110.360     24.291     28.661     27.862      2.358    118.981     53.951     56.824    136.618     93.773     88.962     41.131    320.892    142.004      4.110      0.100     26.955      0.000      0.100      0.010     99.900     72.945     99.900      0.100     -4.377     52.640      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.997     17.941      7.535      0.000  -9999.000  -9999.000      0.000
 598.5000      24.282     30.667     30.799      2.303    113.311     53.948     56.822    136.616     92.566     71.690     35.108    302.550    132.995      5.859      1.980    111.480     24.315     27.326     26.720      2.350    118.934     55.310     57.860    137.566     92.980     86.513     38.980    316.742    141.224      2.922      0.100     27.996      0.000      0.100      0.010     99.900     71.904     99.900      0.100     -4.393     53.951      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.535     17.598      7.320      0.000  -9999.000  -9999.000      0.000
 598.6250      24.301     29.333     29.214      2.286    113.226     55.305     57.857    137.561     92.169     69.809     36.712    309.508    136.896     -5.615      1.920    111.460     24.406     26.160     25.677      2.322    118.880     56.712     58.736    139.185     92.565     84.199     38.712    313.833    140.366     -0.734      0.100     29.127      0.000      0.100      0.010     99.900     70.773     99.900      0.100     -4.438     55.310      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.080     17.283      7.269      0.000  -9999.000  -9999.000      0.000
 598.7500      24.328     28.000     26.534      2.276    113.141     56.701     58.729    139.147     91.821     67.777     38.203    319.494    142.870     11.719      1.920    111.510     24.524     26.174     24.980      2.302    118.827     59.304     60.410    148.155     92.168     81.218     38.845    313.025    140.537      3.719      0.100     28.903      0.000      0.100      0.010     99.900     70.997     99.900      0.100     -4.490     56.712      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.633     17.025      7.185      0.000  -9999.000  -9999.000      0.000
 598.8750      24.483     26.667     26.903      2.274    112.970     59.298     60.405    148.136     91.412     63.653     40.600    323.079    145.967     -3.174      1.900    111.610     24.582     26.667     26.761      2.286    118.759     60.490     61.385    151.837     91.819     78.752     38.988    312.647    140.322     -1.500      0.100     29.185      0.000      0.100      0.010     99.900     70.715     99.900      0.100     -4.540     59.304      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.862     16.554      6.750      0.000  -9999.000  -9999.000      0.000
 599.0000      24.564     25.667     24.482      2.280    112.884     60.483     61.379    151.802     91.406     61.770     41.371    326.147    147.906     -3.418      1.890    111.140     24.585     27.006     27.208      2.276    118.627     61.664     62.562    157.821     91.412     77.580     38.263    312.613    136.862      3.173      0.100     33.625      0.000      0.100      0.010     99.900     66.275     99.900      0.100     -4.605     60.490      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.532     16.290      6.586      0.000  -9999.000  -9999.000      0.000
 599.1250      24.599     26.667     25.464      2.294    112.799     61.657     62.553    157.723     91.565     60.097     42.064    328.896    150.590     11.230      1.900    111.040     24.400     27.333     27.967      2.274    118.487     62.685     63.923    172.837     91.407     76.813     37.498    312.563    133.647      3.060      0.100     37.580      0.000      0.100      0.010     99.900     62.320     99.900      0.100     -4.734     61.664      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.217     15.984      6.336      0.000  -9999.000  -9999.000      0.000
 599.2500      24.572     26.667     28.015      2.319    112.713     62.672     63.898    172.347     91.907     58.616     42.924    332.068    152.619     -6.836      1.890    110.640     24.101     27.333     31.019      2.280    118.379     64.389     67.104    237.307     91.567     76.554     36.782    311.868    133.059     -4.562      0.100     38.286      0.000      0.100      0.010     99.900     61.614     99.900      0.100     -4.872     62.685      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.953     15.644      5.786      0.000  -9999.000  -9999.000      0.000
 599.3750      24.235     27.333     26.431      2.382    112.561     64.384     67.090    237.073     93.164     56.166     45.021    332.575    153.009      6.836      1.880    110.840     23.830     30.407     33.171      2.295    118.266     64.974     68.813    264.923     91.916     76.821     36.203    310.064    131.809      2.884      0.100     39.770      0.000      0.100      0.010     99.900     60.130     99.900      0.100     -4.977     64.389      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.531     14.902      4.214      0.000  -9999.000  -9999.000      0.000
 599.5000      23.973     27.333     29.442      2.403    112.488     64.968     68.801    264.886     94.092     55.253     45.416    332.344    151.575      3.662      1.820    110.560     23.583     34.702     37.982      2.322    118.078     65.580     70.118    268.719     93.172     77.432     35.411    304.619    127.016      1.716      0.100     45.248      0.000      0.100      0.010     99.900     54.652     99.900      0.100     -5.088     64.974      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.391     14.532      3.775      0.000  -9999.000  -9999.000      0.000
 599.6250      23.694     27.333     32.526      2.409    112.420     65.575     70.112    268.853     95.208     54.569     45.158    331.770    150.877     -6.836      1.870    110.450     23.335     43.199     46.921      2.383    117.890     66.066     70.697    255.130     94.102     78.209     34.968    298.365    123.135      0.628      0.100     49.448      0.000      0.100      0.010     99.900     50.452     99.900      0.100     -5.273     65.580      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.249     14.262      3.721      0.000  -9999.000  -9999.000      0.000
 599.7500      23.478     33.333     33.784      2.405    112.365     66.062     70.694    255.507     96.496     54.121     44.714    328.954    148.984      8.301      1.660    109.630     23.144     50.343     52.148      2.403    117.756     66.451     70.966    220.766     95.221     79.592     34.452    294.008    122.276      4.006      0.100     50.350      0.000      0.100      0.010     99.900     49.550     99.900      0.100     -5.459     66.066      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.136     14.145      3.920      0.000  -9999.000  -9999.000      0.000
 599.8750      23.200     36.000     41.963      2.395    112.304     66.453     70.973    220.921     99.518     53.714     44.156    326.118    145.479     -2.441      1.610    108.970     23.043     51.355     48.772      2.409    117.621     66.311     70.381    207.557     96.529     81.030     33.894    290.204    122.486     -2.483      0.100     50.131      0.000      0.100      0.010     99.900     49.769     99.900      0.100     -5.590     66.451      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.049     14.091      4.530      0.000  -9999.000  -9999.000      0.000
 600.0000      23.091     50.000     51.604      2.395    112.292     66.316     70.386    207.763    101.220     53.592     43.614    322.651    142.408     -6.348      1.630    108.110     22.959     47.001     44.695      2.405    117.424     65.873     69.932    191.149     99.538     82.153     32.909    285.746    123.777      0.850      0.100     48.768      0.000      0.100      0.010     99.900     51.132     99.900      0.100     -5.722     66.311      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.081     14.208      4.818      0.000  -9999.000  -9999.000      0.000
 600.1250      22.999     50.667     52.661      2.399    112.292     65.882     69.945    191.394    103.021     53.453     42.581    319.242    141.626     13.916      1.610    106.960     22.913     49.242     48.197      2.395    117.243     65.161     68.883    172.694    101.243     83.460     32.606    282.310    124.159      1.568      0.100     48.360      0.000      0.100      0.010     99.900     51.540     99.900      0.100     -5.917     65.873      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.181     14.300      5.232      0.000  -9999.000  -9999.000      0.000
 600.2500      22.921     52.000     45.127      2.405    112.304     65.203     68.933    173.199    104.895     53.286     41.173    314.412    140.849     -7.324      1.610    106.330     22.930     58.435     55.368      2.395    117.118     62.240     65.455    137.517    103.046     86.416     32.498    280.781    122.825     -3.042      0.100     49.775      0.000      0.100      0.010     99.900     50.125     99.900      0.100     -6.095     65.161      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.347     14.517      5.791      0.000  -9999.000  -9999.000      0.000
 600.3750      22.906     42.333     44.292      2.424    112.378     62.272     65.488    137.792    108.752     53.117     38.985    313.297    139.920      5.371      1.610    105.390     22.974     61.000     59.381      2.399    116.986     60.154     63.261    119.361    104.950     90.083     32.488    279.687    121.882      4.725      0.100     50.761      0.000      0.100      0.010     99.900     49.139     99.900      0.100     -6.218     62.240      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.067     15.278      7.272      0.000  -9999.000  -9999.000      0.000
 600.5000      22.952     55.667     51.829      2.436    112.439     60.197     63.299    119.571    110.663     53.291     38.710    312.774    141.105      2.197      1.610    104.820     23.011     57.526     57.000      2.406    116.779     57.449     60.889    106.233    108.781     93.493     32.358    278.595    122.883      1.171      0.100     49.714      0.000      0.100      0.010     99.900     50.186     99.900      0.100     -6.347     60.154      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.624     15.808      8.378      0.000  -9999.000  -9999.000      0.000
 600.6250      22.995     61.000     58.646      2.447    112.518     57.501     60.928    106.354    112.512     53.700     38.841    312.530    139.606     -4.883      1.610    105.360     23.034     53.289     52.566      2.425    116.583     54.315     58.520     98.855    110.692     97.476     32.049    277.864    122.956      3.029      0.100     49.637      0.000      0.100      0.010     99.900     50.263     99.900      0.100     -6.552     57.449      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.407     16.423      9.413      0.000     12.399     20.497      0.000
 600.7500      23.026     61.000     60.059      2.455    112.610     54.418     58.622     99.135    114.251     54.308     39.005    312.689    134.366     10.498      1.620    105.880     23.039     46.231     47.261      2.437    116.449     48.511     52.737     82.982    112.541    104.279     31.467    277.427    121.168      4.531     16.719     34.881      1.000     16.719     10.047     57.119     48.400     57.119     16.719     -6.743     54.315      0.959      0.040      0.000      0.000      0.000      0.153      0.000      0.000      0.000      0.000      0.000     18.411     17.088     10.116      0.000     12.399     20.497      0.000
 600.8750      23.041     54.333     54.189      2.469    112.811     48.557     52.800     83.228    117.181     55.768     38.282    312.449    132.997     -3.662      1.620    106.060     23.035     40.667     41.339      2.448    116.318     45.993     49.316     69.639    114.303    110.546     30.427    276.630    119.021     -4.135     16.783     36.999      1.000     16.783      9.230     60.102     46.218     60.102     16.783     -6.877     48.511      0.987      0.013      0.000      0.000      0.000      0.305      0.000      0.000      0.000      0.000      0.000     20.614     18.962     12.051      0.000     11.846     20.526      0.000
 601.0000      23.037     52.333     51.080      2.482    112.921     46.036     49.385     69.849    118.268     56.477     37.517    311.347    133.115     -5.371      1.620    106.470     23.031     40.317     38.177      2.456    116.129     43.745     45.747     58.831    117.201    113.818     27.547    273.264    114.882      0.613     16.669     41.156      1.000     16.669      8.430     61.948     42.175     61.948     16.669     -7.005     45.993      0.995      0.005      0.000      0.000      0.000      0.378      0.000      0.000      0.000      0.000      0.000     21.743     20.278     14.360      0.000     11.425     20.618      0.000
 601.1250      23.033     40.667     43.778      2.501    113.037     43.786     45.807     58.970    119.061     57.114     36.797    308.919    130.644     10.254      1.620    108.310     23.040     36.669     34.201      2.470    115.961     41.682     42.769     51.906    118.283    115.716     25.853    268.425    111.711      0.441     16.286     44.497      1.000     16.286      7.019     64.514     39.217     64.514     16.286     -7.191     43.745      0.999      0.001      0.000      0.000      0.000      0.463      0.000      0.000      0.000      0.000      0.000     22.860     21.859     16.998      0.000     10.715     18.566      0.000
 601.2500      23.029     40.667     39.124      2.522    113.159     41.753     42.854     52.030    119.543     57.687     36.225    300.805    123.798     -5.859      1.630    109.740     23.041     30.154     27.681      2.483    115.855     38.346     38.764     46.125    119.071    114.454     24.246    263.403    110.846     -4.260     15.699     45.870      1.000     15.699      5.418     67.735     38.430     67.735     15.699     -7.357     41.682      1.000      0.000      0.000      0.000      0.000      0.550      0.000      0.000      0.000      0.000      0.000     23.991     23.381     19.265      0.000     10.002     17.092      0.000
 601.3750      23.049     40.000     37.321      2.561    113.403     38.374     38.797     46.148    119.543     58.488     35.424    296.214    122.550      6.348      1.630    109.800     23.017     25.944     24.000      2.502    115.758     37.042     37.248     45.066    119.543    110.788     22.875    257.619    109.992      4.219     15.012     47.325      1.000     15.012      3.876     72.566     37.662     72.566     15.012     -7.461     38.346      1.000      0.000      0.000      0.000      0.000      0.654      0.000      0.000      0.000      0.000      0.000     26.078     25.797     21.680      0.000      9.001     15.701      0.000
 601.5000      23.033     33.667     31.389      2.575    113.525     37.066     37.278     45.091    119.067     58.585     34.983    292.075    122.036      1.953      1.630    110.800     22.984     26.962     27.910      2.524    115.636     36.019     35.953     43.961    119.533    106.303     21.210    248.084    106.295      1.376     14.059     51.510      1.000     14.059      2.582     76.969     34.431     76.969     14.059     -7.555     37.042      1.000      0.000      0.000      0.000      0.000      0.732      0.000      0.000      0.000      0.000      0.000     26.996     26.847     22.190      0.000      7.997     15.234      0.000
 601.6250      23.002     27.000     24.352      2.586    113.641     36.035     35.977     44.002    118.292     58.460     34.469    288.575    122.878     -6.348      1.630    109.950     22.953     29.169     32.353      2.562    115.540     35.301     34.915     42.224    119.050    100.893     20.630    239.367    102.320      3.154     13.234     55.647      1.000     13.234      1.789     80.953     31.119     80.953     13.234     -7.674     36.019      1.000     -0.000      0.000      0.000      0.000      0.792      0.000      0.000      0.000      0.000      0.000     27.763     27.814     22.747      0.000      6.337     14.497      0.000
