FORWARD_TEXT_FORMAT_1.0
STDEP =   155.5500
ENDEP =   952.5500
RLEV  =     0.1250
CURVENAME =  DEN, RILD, RILM, RLL8, SP1, R4.0, SP, DEVi, AZIm, GR, AC, RML, RMN, CAL, CNL, R4.0%, cnl%, GR%, AC%, RILD%, RILM%, RLL8%, SP1%, SP%, den%, CAL%, RML%, RMN%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, BULK, HF, PF, CALC, CL, PORX, PORH, RWA, RMFA
END
#DEPTH           DEN       RILD       RILM       RLL8        SP1       R4.0         SP       DEVi       AZIm         GR         AC        RML        RMN        CAL        CNL      R4.0%       cnl%        GR%        AC%      RILD%      RILM%      RLL8%       SP1%        SP%       den%       CAL%       RML%       RMN%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP       BULK         HF         PF       CALC         CL       PORX       PORH        RWA       RMFA
 538.4250       2.535     53.268     62.233     87.730    132.881     45.052     75.836      0.843     93.178     94.204    227.291     26.086     25.511     22.393     16.273     50.364     16.273     83.400    227.738     56.531     75.172    118.670    131.513    125.717      2.535     22.754     22.755     26.744      0.100     47.962      0.000      0.100      0.010     99.900     51.938     99.900      0.100    -11.664     53.268      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.773     16.069     11.399      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 538.5500       2.538     54.371     63.325     81.596    132.707     46.086     75.669      0.846     93.117     97.259    228.596     20.509     21.055     22.450     16.952     45.047     16.952     87.005    226.675     56.633     72.107    109.183    131.513    125.870      2.538     22.752     29.316     30.351      0.100     43.326      0.000      0.100      0.010     99.900     56.574     99.900      0.100    -11.831     54.371      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.392     15.792     12.256      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 538.6750       2.534     54.545     64.818     79.151    132.531     46.596     75.539      0.848     93.057     97.169    230.040     19.360     21.443     22.534     16.954     39.578     16.954     92.335    226.800     56.430     69.343     96.929    131.577    126.036      2.534     22.743     30.461     37.326      0.100     43.466      0.000      0.100      0.010     99.900     56.434     99.900      0.100    -11.961     54.545      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.333     15.428     12.634      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 538.8000       2.525     54.368     66.581     81.545    132.355     46.664     75.443      0.850     93.001     93.596    231.077     27.189     33.106     22.613     16.545     34.317     16.545     96.567    227.912     55.906     66.222     84.854    131.705    126.208      2.525     22.737     24.094     33.765      0.100     48.855      0.000      0.100      0.010     99.900     51.045     99.900      0.100    -12.057     54.368      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.393     15.019     12.263      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 538.9250       2.513     54.384     68.633     88.531    132.166     46.446     75.374      0.852     92.948     88.200    231.501     32.432     37.778     22.675     16.116     29.518     16.116     98.135    229.462     55.277     63.289     74.929    131.865    126.385      2.513     22.750     27.868     32.731      0.100     56.387      0.000      0.100      0.010     99.900     43.513     99.900      0.100    -12.126     54.384      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.388     14.570     11.295      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 539.0500       2.502     54.391     70.970     99.000    131.974     46.133     75.330      0.854     92.898     83.886    231.462     24.224     27.551     22.717     15.861     25.341     15.861     95.941    230.775     54.469     61.483     67.307    132.042    126.561      2.502     22.769     37.783     45.529      0.100     61.923      0.000      0.100      0.010     99.900     37.977     99.900      0.100    -12.170     54.391      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.385     14.090     10.101      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 539.1750       2.495     54.568     73.586    109.129    131.795     45.930     75.311      0.857     92.853     82.165    231.334     29.572     31.910     22.744     15.981     21.937     15.981     90.612    231.462     53.465     60.606     62.235    132.234    126.732      2.495     22.779     44.815     48.727      0.100     64.018      0.000      0.100      0.010     99.900     35.882     99.900      0.100    -12.189     54.568      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.326     13.590      9.163      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 539.3000       2.492     55.177     75.830    116.152    131.633     46.026     75.320      0.859     92.809     82.195    231.400     29.039     36.531     22.754     16.315     19.486     16.315     85.125    231.550     52.206     59.993     60.901    132.394    126.896      2.492     22.791     49.432     52.041      0.100     63.982      0.000      0.100      0.010     99.900     35.918     99.900      0.100    -12.180     55.177      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.123     13.187      8.609      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 539.4250       2.492     55.792     77.180    120.762    131.527     46.523     75.355      0.861     92.771     83.419    231.649     24.936     33.535     22.754     16.581     18.031     16.581     82.303    231.350     51.089     60.030     64.041    132.490    127.050      2.492     22.761     47.593     48.694      0.100     62.498      0.000      0.100      0.010     99.900     37.402     99.900      0.100    -12.145     55.792      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.924     12.957      8.281      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 539.5500       2.491     56.065     77.946    123.320    131.513     47.380     75.417      0.863     92.733     84.996    232.005     30.076     35.582     22.750     16.808     17.524     16.808     81.989    231.312     50.247     60.564     70.843    132.538    127.190      2.491     22.741     30.530     30.796      0.100     60.538      0.000      0.100      0.010     99.900     39.362     99.900      0.100    -12.083     56.065      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.836     12.829      8.109      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 539.6750       2.489     56.255     77.646    123.695    131.568     48.460     75.505      0.864     92.701     85.096    232.401     39.347     46.240     22.742     16.985     17.775     16.985     82.459    231.512     49.546     60.709     77.556    132.506    127.316      2.489     22.727     23.656     23.123      0.100     60.412      0.000      0.100      0.010     99.900     39.488     99.900      0.100    -11.995     56.255      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.776     12.879      8.084      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 539.8000       2.483     56.494     75.531    119.421    131.686     49.575     75.619      0.865     92.673     84.654    232.770     45.841     49.463     22.740     17.095     18.522     17.095     84.653    231.825     49.257     60.563     79.736    132.458    127.421      2.483     22.706     21.527     20.497      0.100     60.968      0.000      0.100      0.010     99.900     38.932     99.900      0.100    -11.881     56.494      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.701     13.240      8.374      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 539.9250       2.477     56.618     72.567    110.606    131.841     50.574     75.757      0.866     92.653     85.336    233.252     49.024     51.298     22.755     17.311     19.558     17.311     85.437    232.237     49.786     60.309     76.098    132.410    127.508      2.477     22.689     16.481     16.376      0.100     60.108      0.000      0.100      0.010     99.900     39.792     99.900      0.100    -11.743     56.618      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.662     13.780      9.041      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 540.0500       2.473     56.460     69.760     98.775    132.015     51.413     75.913      0.866     92.637     86.903    233.906     43.811     44.727     22.772     17.955     20.710     17.955     84.654    232.612     50.629     59.664     69.095    132.378    127.576      2.473     22.675     14.377     16.015      0.100     58.096      0.000      0.100      0.010     99.900     41.804     99.900      0.100    -11.587     56.460      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.712     14.335     10.124      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 540.1750       2.474     55.986     66.695     86.682    132.204     52.151     76.080      0.866     92.623     89.354    234.467     29.008     29.098     22.782     18.423     21.872     18.423     84.654    232.975     51.208     59.358     62.337    132.378    127.632      2.474     22.650     22.081     26.094      0.100     54.835      0.000      0.100      0.010     99.900     45.065     99.900      0.100    -11.420     55.986      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.862     14.994     11.536      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 540.3000       2.480     55.373     63.735     76.439    132.369     52.882     76.253      0.866     92.612     92.074    234.613     23.186     22.542     22.785     18.605     22.970     18.605     86.221    233.612     51.565     60.343     58.867    132.426    127.674      2.480     22.632     46.494     47.725      0.100     51.051      0.000      0.100      0.010     99.900     48.849     99.900      0.100    -11.247     55.373      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.059     15.690     13.082      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 540.4250       2.488     54.593     61.759     68.473    132.475     53.680     76.430      0.866     92.604     92.215    233.910     20.413     19.587     22.757     18.147     23.907     18.147     87.789    234.287     51.745     62.213     60.754    132.506    127.705      2.488     22.621     49.965     49.467      0.100     50.850      0.000      0.100      0.010     99.900     49.050     99.900      0.100    -11.070     54.593      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.318     16.192     14.604      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 540.5500       2.494     53.619     60.740     63.014    132.530     54.584     76.605      0.865     92.598     89.475    232.051     16.017     16.296     22.738     16.730     24.641     16.730     91.394    234.700     51.772     64.567     67.696    132.618    127.725      2.494     22.619     36.739     36.687      0.100     54.671      0.000      0.100      0.010     99.900     45.229     99.900      0.100    -10.895     53.619      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.650     16.464     15.869      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 540.6750       2.498     52.401     60.088     61.107    132.511     55.585     76.774      0.864     92.600     84.521    229.237     16.074     18.235     22.722     14.680     25.123     14.680     92.962    234.500     52.009     67.105     78.283    132.730    127.734      2.498     22.634     23.031     24.891      0.100     61.134      0.000      0.100      0.010     99.900     38.766     99.900      0.100    -10.726     52.401      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.084     16.642     16.365      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 540.8000       2.499     51.263     60.024     63.553    132.465     56.639     76.935      0.864     92.606     78.072    226.053     27.453     30.853     22.702     12.766     25.389     12.766     91.238    233.138     52.796     69.244     91.992    132.826    127.728      2.499     22.676     19.053     22.236     11.309     71.628      1.000     11.309      1.124     72.290     17.063     93.716     11.309    -10.565     51.263      1.000      0.000      0.000      0.000      0.000      0.649      0.000      0.000      0.000      0.000      0.000     19.507     16.660     15.735      0.000      9.152      6.045      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 540.9250       2.499     50.379     60.481     69.782    132.417     57.647     77.086      0.863     92.618     72.192    223.347     47.257     48.108     22.686     11.333     25.528     11.333     87.163    230.625     54.124     71.401    109.317    132.858    127.705      2.499     22.730     18.944     21.750     10.937     75.146      1.000     10.937      0.900     75.014     13.917     94.412     10.937    -10.414     50.379      1.000      0.000      0.000      0.000      0.000      0.699      0.000      0.000      0.000      0.000      0.000     19.850     16.534     14.330      0.000      9.140      6.362      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 541.0500       2.501     49.656     60.686     76.504    132.383     58.441     77.222      0.862     92.623     68.727    221.944     47.062     46.662     22.669     10.992     25.607     10.992     81.049    227.413     55.737     74.069    126.361    132.858    127.664      2.501     22.791     18.199     21.172     10.743     77.040      1.000     10.743      0.796     76.706     12.217     94.834     10.743    -10.278     49.656      1.000      0.000      0.000      0.000      0.000      0.728      0.000      0.000      0.000      0.000      0.000     20.139     16.478     13.071      0.000      9.037      6.971      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 541.1750       2.505     49.303     60.586     79.392    132.378     58.823     77.342      0.862     92.621     67.162    222.198     33.734     34.101     22.646     11.618     25.668     11.618     74.151    224.263     57.548     76.683    134.780    132.826    127.602      2.505     22.911     18.332     21.525     10.778     77.675      1.000     10.778      0.806     76.769     11.547     94.850     10.778    -10.158     49.303      1.000      0.000      0.000      0.000      0.000      0.729      0.000      0.000      0.000      0.000      0.000     20.283     16.505     12.596      0.000      8.868      8.008      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 541.3000       2.509     49.702     60.349     76.673    132.418     58.651     77.443      0.862     92.619     67.232    223.900     22.160     24.309     22.630     12.523     25.715     12.523     69.605    222.138     59.440     78.996    132.078    132.778    127.529      2.509     23.016     19.001     22.807     11.013     77.280      1.000     11.013      0.927     75.081     11.707     94.429     11.013    -10.057     49.702      1.000      0.000      0.000      0.000      0.000      0.700      0.000      0.000      0.000      0.000      0.000     20.120     16.570     13.042      0.000      8.675      8.895      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 541.4250       2.514     50.495     59.766     70.208    132.493     57.906     77.525      0.861     92.622     68.776    226.334     19.029     22.130     22.621     13.350     25.790     13.350     67.566    221.688     60.878     80.912    121.170    132.730    127.449      2.514     23.112     23.200     28.937     11.349     76.069      1.000     11.349      1.130     72.624     12.581     93.803     11.349     -9.975     50.495      1.000      0.000      0.000      0.000      0.000      0.656      0.000      0.000      0.000      0.000      0.000     19.804     16.732     14.243      0.000      8.457      9.316      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 541.5500       2.520     51.116     59.406     63.416    132.600     56.690     77.590      0.861     92.629     70.097    228.442     18.781     21.624     22.622     13.558     25.974     13.558     66.626    222.875     61.479     81.509    108.780    132.666    127.361      2.520     23.181     36.326     42.232     11.640     75.007      1.000     11.640      1.335     70.656     13.353     93.289     11.640     -9.910     51.116      1.000      0.000      0.000      0.000      0.000      0.616      0.000      0.000      0.000      0.000      0.000     19.564     16.833     15.769      0.000      8.188      9.168      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 541.6750       2.527     51.508     60.185     59.423    132.712     55.179     77.642      0.860     92.637     70.276    229.387     18.228     21.249     22.643     12.839     26.389     12.839     68.036    225.262     61.354     80.739     97.023    132.602    127.270      2.527     23.203     51.942     63.107     11.770     74.717      1.000     11.770      1.440     69.728     13.512     93.043     11.770     -9.858     51.508      1.000      0.000      0.000      0.000      0.000      0.596      0.000      0.000      0.000      0.000      0.000     19.415     16.616     16.828      0.000      7.871      8.400      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 541.8000       2.535     51.716     61.912     60.450    132.810     53.601     77.682      0.860     92.649     68.444    228.679     18.477     21.805     22.688     11.819     27.153     11.819     69.761    227.762     60.622     79.650     87.323    132.570    127.177      2.535     23.204     42.513     70.927     11.673     75.712      1.000     11.673      1.374     70.079     12.616     93.136     11.673     -9.818     51.716      1.000      0.000      0.000      0.000      0.000      0.604      0.000      0.000      0.000      0.000      0.000     19.336     16.152     16.543      0.000      7.508      7.873      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 541.9250       2.543     51.767     64.186     66.572    132.853     52.249     77.710      0.860     92.658     64.863    226.302     19.915     24.141     22.743     10.643     28.336     10.643     70.545    229.350     59.118     78.287     81.206    132.538    127.088      2.543     23.204     45.402     78.456     11.345     77.790      1.000     11.345      1.156     71.749     10.865     93.576     11.345     -9.790     51.767      1.000      0.000      0.000      0.000      0.000      0.638      0.000      0.000      0.000      0.000      0.000     19.317     15.580     15.021      0.000      7.162      7.616      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 542.0500       2.549     51.970     66.692     76.561    132.858     51.472     77.727      0.860     92.666     60.435    222.845     26.053     31.826     22.817      9.414     29.976      9.414     69.918    229.437     57.115     76.275     79.012    132.506    127.005      2.549     23.144     60.489     81.887     10.868     80.327      1.000     10.868      1.076     74.254      8.806     94.220     10.868     -9.773     51.970      1.000      0.000      0.000      0.000      0.000      0.686      0.000      0.000      0.000      0.000      0.000     19.242     14.994     13.062      0.000      6.931      7.448      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 542.1750       2.549     52.667     68.895     89.751    132.831     51.612     77.733      0.859     92.681     55.308    219.107     39.716     46.764     22.934      8.657     32.059      8.657     66.469    227.663     54.962     73.807     78.393    132.426    126.926      2.549     23.085     57.586     64.599     10.352     83.022      1.000     10.352      1.148     76.851      6.626     94.870     10.352     -9.767     52.667      1.000      0.000      0.000      0.000      0.000      0.730      0.000      0.000      0.000      0.000      0.000     18.987     14.515     11.142      0.000      6.898      7.822      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 542.3000       2.546     53.906     71.047    106.473    132.786     52.849     77.722      0.858     92.696     51.584    215.952     49.898     64.803     23.037      8.660     34.496      8.660     62.707    224.475     52.878     71.006     76.916    132.330    126.854      2.546     23.026     36.532     42.072      9.916     84.951      1.000      9.916      0.010     78.769      5.133     95.339      9.916     -9.778     53.906      1.000      0.000      0.000      0.000      0.000      0.760      0.000      0.000      0.000      0.000      0.000     18.551     14.075      9.392      0.000      7.062      8.586      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 542.4250       2.538     55.471     73.629    123.550    132.738     55.062     77.695      0.857     92.712     50.122    214.139     43.139     72.557     23.127      8.961     37.137      8.961     57.377    220.650     50.940     68.166     73.346    132.234    126.797      2.538     22.976     25.321     31.774      9.666     85.794      1.000      9.666      0.010     79.342      4.540     95.477      9.666     -9.805     55.471      1.000      0.000      0.000      0.000      0.000      0.769      0.000      0.000      0.000      0.000      0.000     18.027     13.582      8.094      0.000      7.405      9.172      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 542.5500       2.528     57.248     76.250    133.385    132.677     57.905     77.648      0.856     92.727     50.051    213.926     48.665     79.198     23.185      9.569     39.748      9.569     52.517    217.025     49.212     65.957     69.135    132.106    126.762      2.528     22.949     25.619     30.777      9.637     85.859      1.000      9.637      0.010     78.303      4.504     95.195      9.637     -9.852     57.248      1.000      0.000      0.000      0.000      0.000      0.823      0.000      0.000      0.000      0.000      0.000     17.468     13.115      7.497      0.000      7.855      9.794      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 542.6750       2.517     59.125     78.611    132.527    132.613     60.910     77.584      0.855     92.732     51.384    214.988     59.862     78.153     23.203     10.380     42.124     10.380     50.322    214.500     47.999     64.547     65.899    131.978    126.761      2.517     22.935     26.342     31.273      9.783     85.207      1.000      9.783      0.010     76.074      5.009     94.291      9.783     -9.916     59.125      1.000      0.000      0.000      0.000      0.000      0.793      0.000      0.000      0.000      0.000      0.000     16.913     12.721      7.546      0.000      8.344     10.345      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 542.8000       2.506     60.638     80.592    122.993    132.575     63.684     77.509      0.854     92.739     54.090    216.671     53.044     59.739     23.204     10.945     44.074     10.945     49.852    213.650     47.334     63.594     64.676    131.881    126.790      2.506     22.924     28.618     34.826     10.016     83.943      1.000     10.016      1.067     73.647      6.041     94.065     10.016     -9.991     60.638      1.000      0.000      0.000      0.000      0.000      0.758      0.000      0.000      0.000      0.000      0.000     16.491     12.408      8.131      0.000      8.805     10.364      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 542.9250       2.498     61.378     81.409    110.860    132.543     66.042     77.427      0.852     92.743     56.537    218.110     34.117     39.853     23.191     11.134     45.482     11.134     50.322    214.300     46.890     62.847     65.501    131.737    126.856      2.498     22.931     30.220     36.195     10.214     82.775      1.000     10.214      1.009     71.998      7.011     93.641     10.214    -10.073     61.378      1.000      0.000      0.000      0.000      0.000      0.732      0.000      0.000      0.000      0.000      0.000     16.292     12.284      9.020      0.000      9.210     10.037      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 543.0500       2.493     61.375     80.869     99.006    132.511     67.942     77.339      0.851     92.754     58.327    218.629     25.385     31.560     23.131     11.147     46.353     11.147     52.830    215.925     46.362     61.953     67.219    131.657    126.969      2.493     22.938     26.008     30.382     10.286     82.004      1.000     10.286      0.943     71.576      7.710     93.531     10.286    -10.161     61.375      1.000      0.000      0.000      0.000      0.000      0.726      0.000      0.000      0.000      0.000      0.000     16.293     12.366     10.100      0.000      9.516      9.658      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 543.1750       2.490     60.746     79.835     88.966    132.440     69.386     77.247      0.849     92.770     60.009    218.165     25.774     30.884     23.072     11.101     46.704     11.101     55.808    217.687     45.662     60.563     68.178    131.577    127.132      2.490     22.935     22.085     26.459     10.222     81.456      1.000     10.222      0.840     72.326      8.322     93.726     10.222    -10.253     60.746      1.000      0.000      0.000      0.000      0.000      0.738      0.000      0.000      0.000      0.000      0.000     16.462     12.526     11.240      0.000      9.669      9.233      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 543.3000       2.488     59.374     78.519     82.247    132.346     70.317     77.155      0.846     92.793     61.089    217.185     26.831     32.035     23.015     11.215     46.646     11.215     57.533    218.687     44.724     58.703     67.861    131.529    127.348      2.488     22.942     20.123     24.987     10.087     81.237      1.000     10.087      0.750     73.984      8.676     94.152     10.087    -10.345     59.374      1.000      0.000      0.000      0.000      0.000      0.763      0.000      0.000      0.000      0.000      0.000     16.842     12.736     12.159      0.000      9.777      9.097      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 543.4250       2.484     57.458     76.619     79.387    132.250     70.633     77.067      0.843     92.818     61.584    216.394     28.961     35.119     22.971     11.513     46.356     11.513     59.414    218.550     43.551     56.951     66.381    131.529    127.614      2.484     22.946     20.404     24.647      9.977     81.206      1.000      9.977      0.010     75.901      8.817     94.635      9.977    -10.433     57.458      1.000      0.000      0.000      0.000      0.000      0.791      0.000      0.000      0.000      0.000      0.000     17.404     13.052     12.597      0.000     10.047      9.279      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 543.5500       2.474     55.332     74.230     78.499    132.128     70.295     76.986      0.840     92.844     62.029    216.572     29.318     34.951     22.946     12.080     46.032     12.080     60.825    217.638     42.162     55.251     64.592    131.561    127.929      2.474     22.950     21.532     25.406     10.002     80.993      1.000     10.002      0.690     77.185      9.005     94.953     10.002    -10.514     55.332      1.000      0.000      0.000      0.000      0.000      0.809      0.000      0.000      0.000      0.000      0.000     18.073     13.472     12.739      0.000     10.569      9.742      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 543.6750       2.461     53.238     71.489     77.171    132.000     69.393     76.909      0.836     92.878     62.787    218.081     25.169     29.543     22.933     12.751     45.884     12.751     61.452    216.563     40.587     52.974     62.520    131.609    128.291      2.461     22.920     23.234     27.703     10.210     80.377      1.000     10.210      0.728     77.332      9.413     94.989     10.210    -10.591     53.238      1.000      0.000      0.000      0.000      0.000      0.811      0.000      0.000      0.000      0.000      0.000     18.784     13.988     12.958      0.000     11.358     10.232      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 543.8000       2.445     51.275     68.658     73.964    131.898     68.119     76.840      0.833     92.912     64.121    220.707     21.666     26.145     22.926     13.305     46.090     13.305     61.766    216.163     38.854     50.102     59.846    131.769    128.699      2.445     22.891     28.912     34.143     10.573     79.282      1.000     10.573      0.797     76.512     10.145     94.786     10.573    -10.660     51.275      1.000      0.000      0.000      0.000      0.000      0.724      0.000      0.000      0.000      0.000      0.000     19.503     14.565     13.520      0.000     12.266     10.462      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 543.9250       2.431     49.513     66.341     69.867    131.763     66.681     76.789      0.829     92.954     66.133    223.965     20.183     24.914     22.933     13.639     46.719     13.639     62.393    217.137     36.925     47.069     56.815    131.978    129.139      2.431     22.864     38.926     42.484     11.022     77.744      1.000     11.022      0.928     75.173     11.234     94.452     11.022    -10.711     49.513      1.000      0.000      0.000      0.000      0.000      0.702      0.000      0.000      0.000      0.000      0.000     20.197     15.074     14.313      0.000     13.031     10.293      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 544.0500       2.424     48.211     64.793     66.464    131.671     65.201     76.762      0.825     93.004     68.654    227.167     20.645     24.809     22.938     13.874     47.681     13.874     63.333    219.387     34.765     43.604     53.252    132.266    129.599      2.424     22.841     37.913     39.027     11.464     75.944      1.000     11.464      1.147     73.695     12.592     94.078     11.464    -10.738     48.211      1.000      0.000      0.000      0.000      0.000      0.676      0.000      0.000      0.000      0.000      0.000     20.742     15.434     15.046      0.000     13.401      9.873      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
