FORWARD_TEXT_FORMAT_1.0
STDEP =   155.7250
ENDEP =   965.4750
RLEV  =     0.1250
CURVENAME =  RML, RMN, CAL, R4.0, SP1, RILD, RILM, RLL8, SP, DEVi, AZIm, DEN, CNL, GR, AC, CNL%, R4.0%, DEN%, RILD%, RILM%, RLL8%, CAL%, RML%, RMN%, GR%, AC%, SP%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           RML        RMN        CAL       R4.0        SP1       RILD       RILM       RLL8         SP       DEVi       AZIm        DEN        CNL         GR         AC       CNL%      R4.0%       DEN%      RILD%      RILM%      RLL8%       CAL%       RML%       RMN%        GR%        AC%        SP%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 454.1000      26.659     26.781     23.933     71.807     34.279     33.856     33.048     32.262     59.298      0.940     40.568      2.535     22.138     91.004    247.340     13.744     73.873      2.491     31.148     30.197     27.978     23.889     26.690     26.830    110.000    257.448    111.195      0.100     52.562      0.000      0.100      0.010     99.900     47.338     99.900      0.100     -9.776     34.860      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.686     29.366     29.568      0.000  -9999.000  -9999.000      0.000
 454.2250      25.548     25.061     23.926     79.591     34.304     32.850     32.001     30.790     58.991      0.939     40.574      2.505     25.749     98.504    256.054     13.246     85.557      2.430     31.069     30.252     27.709     23.878     25.620     25.159    102.512    252.972    110.919      0.100     41.365      0.000      0.100      0.010     99.900     58.535     99.900      0.100    -10.078     33.856      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.537     30.259     30.996      0.000  -9999.000  -9999.000      0.000
 454.3500      23.033     21.655     23.916     88.495     34.398     32.166     31.298     29.813     58.629      0.939     40.562      2.452     31.197    106.991    266.454     13.621     92.261      2.386     31.212     30.480     27.869     23.871     23.161     21.795     90.389    241.743    110.574      0.100     26.810      0.000      0.100      0.010     99.900     73.090     99.900      0.100    -10.436     32.850      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.441     31.249     32.478      0.000  -9999.000  -9999.000      0.000
 454.4750      18.845     16.990     23.901     99.494     34.373     31.379     30.440     28.504     58.081      0.937     40.550      2.402     32.204    114.928    275.931     14.457    100.094      2.317     31.774     31.107     28.726     23.867     18.728     16.982     84.276    234.704    110.148      0.100     11.118      0.000      0.100      0.010     99.900     88.782     99.900      0.100    -10.979     32.166      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.089     31.951     33.542      0.000  -9999.000  -9999.000      0.000
 454.6000      22.882     17.313     23.888    108.294     34.405     31.143     30.200     27.962     57.550      0.934     40.475      2.342     30.341    118.057    279.188     15.454    105.252      2.306     32.219     31.612     29.455     23.877     22.773     17.280     77.076    227.943    109.051      0.100      4.315      0.000      0.100      0.010     99.900     95.585     99.900      0.100    -11.505     31.379      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.869     32.852     35.083      0.000  -9999.000  -9999.000      0.000
 454.7250      26.348     18.393     23.878    112.333     34.405     31.077     30.265     27.718     57.174      0.931     40.401      2.310     26.207    116.543    277.859     16.484    111.747      2.337     32.848     32.312     30.605     23.898     26.542     18.404     76.473    225.207    108.224      0.100      7.654      0.000      0.100      0.010     99.900     92.246     99.900      0.100    -11.876     31.143      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.110     33.113     35.763      0.000  -9999.000  -9999.000      0.000
 454.8500      19.853     18.094     23.870    113.169     34.568     31.245     30.517     27.919     56.866      0.926     40.276      2.326     19.699    107.522    269.704     18.123    113.833      2.371     33.310     32.819     31.770     23.912     19.889     18.025     78.385    224.615    106.970      0.100     25.826      0.000      0.100      0.010     99.900     74.074     99.900      0.100    -12.179     31.077      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.178     33.041     36.078      0.000  -9999.000  -9999.000      0.000
 454.9750      18.737     20.443     23.868    109.038     34.718     31.800     31.137     28.768     56.561      0.922     40.144      2.359     16.916     95.869    258.149     18.940    114.182      2.432     33.944     33.628     33.792     23.916     18.670     20.378     80.512    225.986    105.817      0.100     45.465      0.000      0.100      0.010     99.900     54.435     99.900      0.100    -12.479     31.245      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.005     32.769     35.818      0.000  -9999.000  -9999.000      0.000
 455.1000      20.987     22.684     23.878    102.354     35.000     32.256     31.653     29.522     56.318      0.915     39.911      2.410     15.767     87.172    248.002     21.473    112.718      2.470     34.220     34.049     34.720     23.914     20.950     22.631     82.967    228.792    103.535      0.100     57.745      0.000      0.100      0.010     99.900     42.155     99.900      0.100    -12.717     31.800      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.446     32.117     34.760      0.000  -9999.000  -9999.000      0.000
 455.2250      22.236     24.451     23.899     93.501     35.151     32.875     32.341     30.672     56.216      0.912     39.779      2.456     15.260     81.059    239.102     23.765    107.753      2.490     34.476     34.478     35.336     23.911     22.216     24.456     84.145    231.598    102.708      0.100     65.332      0.000      0.100      0.010     99.900     34.568     99.900      0.100    -12.815     32.256      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.002     31.593     33.873      0.000  -9999.000  -9999.000      0.000
 455.3500      22.872     24.248     23.912     83.703     35.464     33.347     32.866     31.887     56.187      0.909     39.621      2.482     14.703     77.771    232.565     30.600    103.771      2.495     34.666     34.726     35.353     23.910     22.877     24.253     86.187    237.868    102.081      0.100     69.093      0.000      0.100      0.010     99.900     30.807     99.900      0.100    -12.839     32.875      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.418     30.920     32.603      0.000  -9999.000  -9999.000      0.000
 455.4750      22.757     24.201     23.916     72.118     35.564     33.960     33.653     33.846     56.122      0.908     39.496      2.493     14.473     76.548    227.905     32.654     98.007      2.514     34.937     35.045     34.575     23.899     22.690     24.102     87.385    243.365    101.956      0.100     70.437      0.000      0.100      0.010     99.900     29.463     99.900      0.100    -12.899     33.347      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.988     30.426     31.361      0.000  -9999.000  -9999.000      0.000
 455.6000      25.129     27.612     23.914     62.817     35.658     34.235     34.074     34.755     56.013      0.905     39.304      2.507     14.271     77.840    226.234     31.104     93.141      2.524     35.002     35.197     33.801     23.898     25.008     27.518     95.567    252.352    102.313      0.100     69.016      0.000      0.100      0.010     99.900     30.884     99.900      0.100    -13.003     33.960      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.446     29.715     29.546      0.000  -9999.000  -9999.000      0.000
 455.7250      29.136     30.628     23.911     57.390     35.533     34.487     34.493     35.337     55.950      0.903     39.195      2.520     14.185     79.750    225.742     28.477     85.129      2.531     35.024     35.390     33.056     23.890     29.161     30.713    102.204    260.718    102.739      0.100     66.855      0.000      0.100      0.010     99.900     33.045     99.900      0.100    -13.061     34.235      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.210     29.348     28.772      0.000  -9999.000  -9999.000      0.000
 455.8500      28.269     27.708     23.910     53.633     35.169     34.681     34.745     35.307     55.936      0.902     39.047      2.528     14.190     81.331    226.760     20.669     81.274      2.536     35.082     35.517     32.912     23.890     28.303     27.782    113.018    273.676    103.460      0.100     65.012      0.000      0.100      0.010     99.900     34.888     99.900      0.100    -13.071     34.487      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.997     28.992     28.299      0.000  -9999.000  -9999.000      0.000
 455.9750      27.094     25.237     23.899     50.684     34.843     34.941     35.054     34.530     55.953      0.901     38.918      2.534     14.316     82.753    228.630     17.336     77.790      2.538     35.127     35.652     33.317     23.910     27.134     25.253    117.332    278.768    104.513      0.100     63.310      0.000      0.100      0.010     99.900     36.590     99.900      0.100    -13.049     34.681      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.834     28.781     28.323      0.000  -9999.000  -9999.000      0.000
 456.1000      25.656     24.663     23.898     48.686     34.373     35.003     35.208     33.758     55.967      0.899     38.677      2.537     14.620     83.772    230.499     15.892     76.127      2.535     35.101     35.638     33.940     23.934     25.747     24.713    118.968    279.715    105.585      0.100     62.064      0.000      0.100      0.010     99.900     37.836     99.900      0.100    -13.030     34.941      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.620     28.528     28.961      0.000  -9999.000  -9999.000      0.000
 456.2250      22.629     22.979     23.890     47.924     34.022     35.027     35.398     33.048     56.052      0.898     38.536      2.536     15.273     84.518    232.170     15.462     75.053      2.531     35.064     35.426     35.238     24.007     22.655     23.014    113.496    275.527    106.061      0.100     61.138      0.000      0.100      0.010     99.900     38.762     99.900      0.100    -12.940     35.003      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.569     28.402     29.623      0.000  -9999.000  -9999.000      0.000
 456.3500      21.693     21.752     23.891     47.795     33.508     35.085     35.525     32.935     56.246      0.898     38.376      2.533     16.523     84.453    233.475     14.770     75.294      2.524     35.046     35.105     36.244     24.066     21.763     21.815    100.025    262.394    106.500      0.100     61.219      0.000      0.100      0.010     99.900     38.681     99.900      0.100    -12.742     35.027      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.549     28.250     30.259      0.000  -9999.000  -9999.000      0.000
 456.4750      19.374     19.714     23.911     48.490     33.308     35.126     35.651     33.353     56.644      0.898     38.247      2.527     17.728     84.593    234.749     14.543     76.108      2.509     34.883     34.338     36.513     24.126     19.369     19.675     90.658    252.825    106.726      0.100     61.044      0.000      0.100      0.010     99.900     38.856     99.900      0.100    -12.339     35.085      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.502     28.150     30.362      0.000  -9999.000  -9999.000      0.000
 456.6000      20.042     21.355     23.936     49.503     33.277     35.099     35.625     34.016     57.071      0.899     38.065      2.514     18.800     85.015    236.329     14.304     76.715      2.502     34.650     33.800     35.675     24.167     19.528     21.009     82.803    241.957    107.002      0.100     60.514      0.000      0.100      0.010     99.900     39.386     99.900      0.100    -11.907     35.126      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.469     28.050     29.982      0.000  -9999.000  -9999.000      0.000
 456.7250      37.487     33.262     24.009     50.647     33.377     35.063     35.407     35.297     57.440      0.901     37.985      2.504     20.265     85.738    238.841     14.191     77.346      2.491     34.234     33.090     34.123     24.209     37.073     32.833     78.876    235.527    107.127      0.100     59.597      0.000      0.100      0.010     99.900     40.303     99.900      0.100    -11.533     35.099      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.491     28.070     29.398      0.000  -9999.000  -9999.000      0.000
 456.8500      50.572     47.324     24.068     51.815     33.753     35.036     35.060     36.260     57.804      0.903     37.921      2.495     22.320     87.305    243.564     14.170     77.505      2.483     33.910     32.515     33.164     24.220     51.230     47.500     76.388    228.857    107.190      0.100     57.571      0.000      0.100      0.010     99.900     42.329     99.900      0.100    -11.165     35.063      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.520     28.243     28.331      0.000  -9999.000  -9999.000      0.000
 456.9750      28.576     41.207     24.127     53.277     34.029     34.869     34.307     36.464     58.194      0.906     37.898      2.486     23.591     89.451    249.863     14.239     77.720      2.458     33.321     31.501     32.058     24.230     28.760     41.500     76.748    226.713    107.290      0.100     54.703      0.000      0.100      0.010     99.900     45.197     99.900      0.100    -10.770     35.036      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.542     28.522     27.579      0.000  -9999.000  -9999.000      0.000
 457.1000      22.422     31.170     24.168     54.599     34.467     34.626     33.759     35.584     58.507      0.909     37.854      2.467     25.175     91.606    256.092     14.502     78.117      2.443     32.999     31.006     31.484     24.211     22.482     31.500     79.203    225.635    107.409      0.100     51.716      0.000      0.100      0.010     99.900     48.184     99.900      0.100    -10.452     34.869      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.679     29.149     27.424      0.000  -9999.000  -9999.000      0.000
 457.2250      20.511     20.287     24.209     55.442     34.868     34.215     33.057     34.067     58.684      0.910     37.826      2.448     27.142     93.584    262.574     14.908     79.883      2.424     32.847     30.642     30.394     24.150     20.445     20.239     80.433    225.875    107.409      0.100     48.872      0.000      0.100      0.010     99.900     51.028     99.900      0.100    -10.270     34.626      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.880     29.622     28.102      0.000  -9999.000  -9999.000      0.000
 457.3500      22.785     21.884     24.220     55.867     35.564     33.876     32.455     33.100     58.770      0.911     37.798      2.431     29.743     95.677    269.183     16.155     81.795      2.409     32.964     30.599     29.288     24.101     22.674     21.872     82.450    227.865    107.378      0.100     45.758      0.000      0.100      0.010     99.900     54.142     99.900      0.100    -10.179     34.215      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.227     30.251     29.354      0.000  -9999.000  -9999.000      0.000
 457.4750      26.347     22.132     24.230     55.550     35.940     33.302     31.472     32.025     58.765      0.911     37.774      2.415     30.637     98.451    275.184     17.413     85.730      2.383     33.539     31.167     27.759     24.044     26.461     22.261     83.130    229.583    107.227      0.100     41.450      0.000      0.100      0.010     99.900     58.450     99.900      0.100    -10.180     33.876      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.520     30.811     30.212      0.000  -9999.000  -9999.000      0.000
 457.6000      22.501     17.871     24.209     54.735     36.316     32.990     30.985     31.420     58.737      0.912     37.714      2.392     30.778    100.745    278.282     18.490     90.026      2.377     34.138     31.910     27.478     24.005     22.577     17.848     84.570    231.640    106.788      0.100     37.728      0.000      0.100      0.010     99.900     62.172     99.900      0.100    -10.203     33.302      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.028     31.774     31.226      0.000  -9999.000  -9999.000      0.000
 457.7250      19.997     18.662     24.148     53.359     36.542     32.854     30.640     30.329     58.658      0.913     37.676      2.379     29.850    101.860    279.598     19.550     98.952      2.379     35.354     33.284     28.479     23.932     19.977     18.611     84.453    232.830    106.437      0.100     35.864      0.000      0.100      0.010     99.900     64.036     99.900      0.100    -10.277     32.990      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.312     32.274     31.827      0.000  -9999.000  -9999.000      0.000
 457.8500      20.766     20.331     24.100     51.538     36.974     32.998     30.632     29.198     58.586      0.913     37.633      2.378     27.729    101.638    277.793     21.992    104.468      2.400     36.571     34.796     30.483     23.878     20.672     20.350     84.453    234.276    105.873      0.100     36.238      0.000      0.100      0.010     99.900     63.662     99.900      0.100    -10.343     32.854      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.438     32.637     32.972      0.000  -9999.000  -9999.000      0.000
 457.9750      23.921     19.851     24.042     48.489     37.100     33.575     31.211     27.743     58.497      0.912     37.610      2.393     26.171    100.546    273.639     23.110    110.591      2.444     38.813     38.064     35.899     23.816     23.850     19.730     84.767    235.337    105.397      0.100     38.057      0.000      0.100      0.010     99.900     61.843     99.900      0.100    -10.428     32.998      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.305     32.645     34.249      0.000  -9999.000  -9999.000      0.000
 458.1000      26.129     23.825     24.003     45.286     37.162     34.210     31.990     27.536     58.404      0.912     37.583      2.429     24.684     96.809    267.941     24.750    114.215      2.473     40.144     40.046     39.986     23.790     26.266     23.869     85.323    237.560    104.689      0.100     44.024      0.000      0.100      0.010     99.900     55.876     99.900      0.100    -10.517     33.575      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.784     32.040     36.045      0.000  -9999.000  -9999.000      0.000
 458.2250      21.509     22.254     23.930     42.563     37.162     35.426     33.372     28.597     58.330      0.912     37.576      2.463     23.046     91.567    261.056     26.200    116.834      2.505     41.694     42.317     46.163     23.793     21.620     22.379     86.253    240.430    104.338      0.100     51.770      0.000      0.100      0.010     99.900     48.130     99.900      0.100    -10.585     34.210      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.232     31.260     36.316      0.000  -9999.000  -9999.000      0.000
 458.3500      17.913     18.198     23.876     40.373     36.962     36.703     34.988     30.801     58.233      0.912     37.566      2.493     20.652     85.884    252.440     29.413    115.922      2.526     42.648     43.784     51.334     23.811     17.853     18.120     88.609    247.449    104.181      0.100     59.411      0.000      0.100      0.010     99.900     40.489     99.900      0.100    -10.678     35.426      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.228     29.965     34.969      0.000  -9999.000  -9999.000      0.000
 458.4750      19.991     20.958     23.815     38.974     36.786     38.892     38.181     36.139     58.089      0.912     37.567      2.519     18.769     79.547    243.246     30.537    111.637      2.531     44.029     45.337     57.223     23.849     19.863     20.789     90.494    252.854    104.331      0.100     67.087      0.000      0.100      0.010     99.900     32.813     99.900      0.100    -10.817     36.703      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.246     28.581     32.466      0.000  -9999.000  -9999.000      0.000
 458.6000      24.502     27.000     23.790     38.613     36.504     40.235     40.180     40.349     57.937      0.913     37.571      2.529     17.006     74.249    236.396     30.875    106.195      2.532     44.744     45.668     57.587     23.874     24.210     26.553     92.982    260.100    105.090      0.100     72.890      0.000      0.100      0.010     99.900     27.010     99.900      0.100    -10.964     38.892      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.713     26.191     27.671      0.000  -9999.000  -9999.000      0.000
 458.7250      34.328     41.942     23.794     39.612     36.254     41.750     42.403     46.467     57.728      0.914     37.577      2.531     15.807     70.179    230.844     30.544     94.359      2.532     45.514     45.810     54.156     23.911     34.103     41.712     94.330    265.634    105.842      0.100     77.000      0.000      0.100      0.010     99.900     22.900     99.900      0.100    -11.168     40.235      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.854     24.888     24.784      0.000  -9999.000  -9999.000      0.000
 458.8500      42.118     49.656     23.812     41.324     35.771     42.729     43.875     51.680     57.463      0.915     37.568      2.532     15.881     69.364    228.095     28.183     86.810      2.530     46.131     45.923     50.055     23.933     41.727     49.484     97.341    273.569    107.158      0.100     77.788      0.000      0.100      0.010     99.900     22.112     99.900      0.100    -11.429     41.750      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.952     23.583     21.521      0.000  -9999.000  -9999.000      0.000
 458.9750      55.038     55.206     23.850     43.935     35.470     44.071     45.356     57.244     57.051      0.915     37.553      2.531     17.262     71.494    228.092     26.640     77.829      2.516     47.222     46.226     44.102     23.927     54.991     55.306     99.822    277.177    108.387      0.100     75.703      0.000      0.100      0.010     99.900     24.197     99.900      0.100    -11.835     42.729      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.403     22.792     19.350      0.000  -9999.000  -9999.000      0.000
 459.1000      56.102     51.681     23.875     46.265     35.031     44.789     45.676     57.385     56.620      0.916     37.522      2.521     19.210     77.039    231.235     25.047     71.530      2.504     47.848     46.546     41.966     23.887     56.598     51.901    101.884    279.645    110.750      0.100     69.902      0.000      0.100      0.010     99.900     29.998     99.900      0.100    -12.261     44.071      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.691     22.048     17.469      0.000  -9999.000  -9999.000      0.000
 459.2250      39.578     44.165     23.912     47.630     34.731     45.550     45.816     53.914     56.318      0.916     37.508      2.508     20.678     83.311    235.691     23.812     62.773      2.490     48.763     47.481     41.529     23.795     39.775     44.443    101.831    279.541    112.078      0.100     62.630      0.000      0.100      0.010     99.900     37.270     99.900      0.100    -12.559     44.789      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.327     21.893     17.426      0.000  -9999.000  -9999.000      0.000
 459.3500      32.902     34.742     23.933     48.228     34.248     46.195     45.940     49.704     56.066      0.916     37.487      2.495     20.759     88.362    240.245     21.210     59.347      2.484     49.686     48.684     42.913     23.728     33.115     35.048    101.399    275.639    113.395      0.100     56.172      0.000      0.100      0.010     99.900     43.728     99.900      0.100    -12.806     45.550      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.954     21.826     18.548      0.000  -9999.000  -9999.000      0.000
 459.4750      25.926     24.760     23.926     47.701     33.997     47.259     46.245     43.976     55.807      0.916     37.474      2.486     20.052     92.616    243.327     19.316     57.024      2.486     51.523     51.332     47.136     23.638     25.931     24.685     99.495    271.177    114.021      0.100     50.276      0.000      0.100      0.010     99.900     49.624     99.900      0.100    -13.060     46.195      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.647     21.767     20.119      0.000  -9999.000  -9999.000      0.000
 459.6000      25.854     27.308     23.884     46.622     33.778     47.902     46.601     41.940     55.646      0.917     37.456      2.485     18.821     93.000    243.144     17.461     56.416      2.495     52.699     53.207     50.127     23.591     25.782     27.231     93.505    263.960    114.046      0.100     49.722      0.000      0.100      0.010     99.900     50.178     99.900      0.100    -13.217     47.259      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.160     21.624     22.740      0.000  -9999.000  -9999.000      0.000
 459.7250      28.162     29.783     23.793     45.295     33.703     48.818     47.552     41.611     55.639      0.917     37.454      2.492     17.603     91.428    241.143     15.917     56.781      2.511     54.055     55.735     54.700     23.510     28.223     29.835     89.185    257.486    113.395      0.100     51.967      0.000      0.100      0.010     99.900     47.933     99.900      0.100    -13.218     47.902      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.876     21.459     23.844      0.000  -9999.000  -9999.000      0.000
 459.8500      26.262     28.194     23.725     44.056     33.709     49.795     48.840     43.163     55.721      0.919     37.463      2.505     16.523     89.211    237.074     15.543     57.604      2.521     54.826     57.362     59.584     23.479     26.151     28.075     81.828    246.242    111.953      0.100     55.030      0.000      0.100      0.010     99.900     44.870     99.900      0.100    -13.132     48.818      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.484     21.029     24.032      0.000  -9999.000  -9999.000      0.000
 459.9750      30.142     32.291     23.637     43.176     33.809     51.593     51.443     47.313     55.863      0.921     37.469      2.518     15.722     86.095    232.226     16.688     59.398      2.534     55.527     58.981     69.551     23.471     29.909     32.086     76.748    239.567    110.298      0.100     59.140      0.000      0.100      0.010     99.900     40.760     99.900      0.100    -12.985     49.795      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.082     20.475     23.168      0.000  -9999.000  -9999.000      0.000
 460.1000      37.699     38.903     23.588     42.961     34.060     52.780     53.357     50.397     55.936      0.924     37.488      2.529     14.987     82.903    228.036     18.635     61.763      2.541     55.511     59.113     75.128     23.468     37.788     39.029     71.184    232.507    107.202      0.100     63.127      0.000      0.100      0.010     99.900     36.773     99.900      0.100    -12.907     51.593      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.383     19.439     21.136      0.000  -9999.000  -9999.000      0.000
 460.2250      34.731     34.732     23.509     43.771     34.336     54.101     55.831     54.989     55.886      0.926     37.498      2.538     13.797     79.735    223.865     20.583     68.618      2.546     54.936     58.131     79.396     23.489     34.791     34.764     68.946    228.807    105.497      0.100     66.872      0.000      0.100      0.010     99.900     33.028     99.900      0.100    -12.953     52.780      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.947     18.742     19.842      0.000  -9999.000  -9999.000      0.000
 460.3500      33.079     33.850     23.479     45.320     34.919     54.867     57.458     60.173     55.762      0.929     37.511      2.544     12.387     75.802    219.550     20.903     74.348      2.549     54.315     56.705     79.250     23.505     32.769     33.671     69.875    227.222    103.774      0.100     71.245      0.000      0.100      0.010     99.900     28.655     99.900      0.100    -13.072     54.101      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.484     17.911     18.186      0.000  -9999.000  -9999.000      0.000
 460.4750      43.433     39.890     23.471     48.452     35.219     55.526     58.989     69.881     55.461      0.932     37.523      2.548     11.988     71.558    215.572     20.415     83.773      2.549     53.494     53.948     72.588     23.532     43.225     39.713     73.475    229.156    102.971      0.100     75.640      0.000      0.100      0.010     99.900     24.260     99.900      0.100    -13.368     54.867      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.226     17.404     16.619      0.000  -9999.000  -9999.000      0.000
 460.6000      50.421     46.045     23.468     51.965     35.564     55.477     59.055     75.381     55.086      0.937     37.524      2.549     11.858     68.662    213.673     19.187     92.265      2.548     53.217     52.556     65.944     23.566     50.235     45.685     81.396    233.778    102.577      0.100     78.459      0.000      0.100      0.010     99.900     21.441     99.900      0.100    -13.739     55.526      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.010     16.952     14.310      0.000  -9999.000  -9999.000      0.000
 460.7250      56.674     57.954     23.489     55.405     35.815     54.899     58.047     79.387     54.650      0.941     37.544      2.549     12.649     66.866    213.512     17.949    105.269      2.540     53.227     51.772     57.038     23.605     56.495     57.800     85.650    238.028    102.802      0.100     80.137      0.000      0.100      0.010     99.900     19.763     99.900      0.100    -14.170     55.477      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.025     16.933     13.266      0.000  -9999.000  -9999.000      0.000
 460.8500      62.477     62.896     23.505     58.802     36.204     54.266     56.542     78.856     54.187      0.946     37.610      2.543     15.298     66.708    217.180     16.778    110.713      2.522     53.506     52.188     51.385     23.625     62.525     63.000     91.672    242.952    103.680      0.100     80.282      0.000      0.100      0.010     99.900     19.618     99.900      0.100    -14.628     54.899      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.215     17.227     12.597      0.000  -9999.000  -9999.000      0.000
 460.9750      60.819     59.191     23.533     62.725     36.379     53.477     53.866     72.194     53.622      0.950     37.702      2.528     18.086     68.077    223.860     15.915    113.628      2.492     53.846     54.090     46.769     23.632     60.886     59.500     93.767    243.785    104.482      0.100     79.011      0.000      0.100      0.010     99.900     20.889     99.900      0.100    -15.187     54.266      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.428     17.686     12.681      0.000  -9999.000  -9999.000      0.000
 461.1000      58.169     48.705     23.567     66.133     36.567     53.217     52.509     65.416     53.064      0.962     37.946      2.503     20.312     72.942    231.605     15.264    112.801      2.473     53.946     55.489     48.041     23.622     58.634     49.100     92.065    242.363    105.949      0.100     74.242      0.000      0.100      0.010     99.900     25.658     99.900      0.100    -15.740     53.477      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.699     18.565     13.851      0.000  -9999.000  -9999.000      0.000
