FORWARD_TEXT_FORMAT_1.0
STDEP =   174.1500
ENDEP =   863.4000
RLEV  =     0.1250
CURVENAME =  CNL, R4.0, RML, RMN, CAL, DEVI, AZIM, SP, GR, AC, SP1, RLL8, RILD, RILM, DEN, RILD%, RILM%, RLL8%, SP1%, RML%, RMN%, CAL%, DEN%, R4.0%, GR%, AC%, CNL%, SP%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           CNL       R4.0        RML        RMN        CAL       DEVI       AZIM         SP         GR         AC        SP1       RLL8       RILD       RILM        DEN      RILD%      RILM%      RLL8%       SP1%       RML%       RMN%       CAL%       DEN%      R4.0%        GR%        AC%       CNL%        SP%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 499.9000      14.922     33.145     28.152     37.489     21.428      0.422    142.912     31.532     66.074    225.367    141.942     94.743     54.453     56.610      2.529     48.533     50.870     99.312    141.778     34.343     38.687     21.412      2.584     48.491     95.767    237.524     17.859    316.846      7.808     80.369      1.000      7.808      0.010     61.246     11.824     90.660      7.808    -33.459     52.480      1.000      0.000      0.000      0.000      0.000      0.628      0.000      0.000      0.000      0.000      0.000     19.055     18.187     10.106      0.000      7.808     11.591      0.000
 500.0250      15.342     33.273     26.015     32.076     21.417      0.421    142.215     32.900     68.898    223.823    142.445     88.539     55.257     56.875      2.548     50.291     52.824    101.090    142.035     35.553     41.055     21.414      2.591     49.329     93.398    252.790     17.338    317.185      6.971     79.962      1.000      6.971      0.010     67.338     13.067     92.396      6.971    -32.858     54.453      1.000      0.000      0.000      0.000      0.000      0.738      0.000      0.000      0.000      0.000      0.000     18.365     17.665     10.555      0.000      6.971     11.276      0.000
 500.1500      15.821     33.697     27.327     31.754     21.410      0.416    142.637     33.834     73.166    222.741    142.894     82.793     55.442     56.664      2.565     53.712     56.198     97.753    142.675     38.415     40.301     21.417      2.587     48.420     90.655    259.397     16.562    317.615      6.206     78.693      1.000      6.206      0.010     75.088     15.100     94.431      6.206    -31.493     55.257      1.000      0.000      0.000      0.000      0.000      0.846      0.000      0.000      0.000      0.000      0.000     18.097     17.582     11.295      0.000      6.206     10.572      0.000
 500.2750      16.559     34.145     30.977     36.040     21.407      0.411    144.283     34.824     76.186    222.785    143.229     77.959     54.438     55.993      2.573     54.868     56.842     93.057    143.017     40.564     29.744     21.421      2.576     46.738     87.405    263.966     15.239    318.155      5.875     77.449      1.000      5.875      0.010     79.190     16.676     95.441      5.875    -30.563     55.442      1.000      0.000      0.000      0.000      0.000      0.894      0.000      0.000      0.000      0.000      0.000     18.037     17.648     12.078      0.000      5.875     10.419      0.000
 500.4000      17.810     34.589     25.699     32.797     21.409      0.396    148.562     35.966     78.014    223.205    143.551     74.872     53.105     55.119      2.580     55.474     56.894     86.019    143.347     31.115     34.588     21.422      2.559     44.467     83.956    266.032     15.015    319.527      5.569     76.699      1.000      5.569      0.010     84.301     17.732     96.642      5.569    -29.577     54.438      1.000      0.000      0.000      0.000      0.000      0.947      0.000      0.000      0.000      0.000      0.000     18.370     17.859     12.827      0.000      5.569     11.109      0.000
 500.5250      18.500     35.101     21.215     25.734     21.412      0.387    150.322     37.753     80.347    224.379    144.069     71.947     51.750     54.050      2.586     55.424     56.536     81.001    143.664     27.869     37.766     21.420      2.511     39.159     74.761    262.056     15.156    320.287      5.273     75.539      1.000      5.273      0.010     90.152     19.188     97.948      5.273    -28.439     53.105      1.000      0.000      0.000      0.000      0.000      1.001      0.000      0.000      0.000      0.000      0.000     18.831     18.143     13.356      0.000      5.273     11.054      0.000
 500.6500      19.059     35.531     20.626     24.720     21.414      0.386    150.949     38.618     83.738    226.754    144.482     68.227     50.235     52.885      2.589     53.893     55.693     76.277    144.293     25.840     31.540     21.415      2.486     36.617     69.624    256.582     15.559    321.046      5.150     73.413      1.000      5.150      0.010     93.499     21.437     98.665      5.150    -26.655     51.750      1.000      0.000      0.000      0.000      0.000      1.029      0.000      0.000      0.000      0.000      0.000     19.324     18.502     13.899      0.000      5.150     10.477      0.000
 500.7750      19.773     35.808     22.992     28.564     21.416      0.387    151.316     39.396     87.087    230.204    144.763     63.344     47.948     50.507      2.583     52.672     54.803     74.099    144.586     27.465     31.774     21.405      2.464     34.379     65.673    249.733     16.501    321.787      5.433     70.706      1.000      5.433      0.010     89.961     23.861     97.906      5.433    -25.794     50.235      1.000      0.000      0.000      0.000      0.000      0.954      0.000      0.000      0.000      0.000      0.000     19.906     18.909     14.657      0.000      5.433     10.000      0.000
 500.9000      21.316     36.179     23.611     24.962     21.421      0.388    151.171     40.193     91.806    235.654    145.022     61.380     46.198     48.785      2.569     51.245     53.637     70.768    144.860     31.298     36.431     21.402      2.448     32.527     62.181    242.590     16.897    323.187      0.100     51.432      0.000      0.100      0.010     99.900     48.468     99.900      0.100    -25.021     47.948      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.856     19.799     15.787      0.000  -9999.000  -9999.000      0.000
 501.0250      23.110     37.121     21.151     21.775     21.422      0.386    151.439     41.287     95.842    246.773    145.320     61.088     45.117     47.692      2.541     49.684     52.475     66.841    145.111     25.193     32.469     21.402      2.436     30.052     61.499    231.411     17.252    323.782      0.100     45.507      0.000      0.100      0.010     99.900     54.393     99.900      0.100    -24.227     46.198      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.646     20.498     16.292      0.000  -9999.000  -9999.000      0.000
 501.1500      25.695     38.376     17.207     17.569     21.420      0.387    151.345     41.736     97.830    262.048    145.474     59.675     44.253     46.402      2.501     47.006     49.439     61.446    145.434     20.861     25.136     21.403      2.438     29.388     63.734    228.100     17.627    324.276      0.100     42.431      0.000      0.100      0.010     99.900     57.469     99.900      0.100    -23.136     45.117      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.165     20.968     16.370      0.000  -9999.000  -9999.000      0.000
 501.2750      29.528     39.503     17.459     15.721     21.416      0.395    150.223     42.064     99.476    272.512    145.499     55.215     43.187     44.411      2.478     45.761     48.431     61.345    145.495     20.605     24.684     21.409      2.441     29.082     65.434    225.916     19.339    324.651      0.100     39.805      0.000      0.100      0.010     99.900     60.095     99.900      0.100    -22.692     44.253      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.597     21.551     16.757      0.000  -9999.000  -9999.000      0.000
 501.4000      34.996     40.771     18.805     16.094     21.406      0.415    146.425     42.270    101.878    282.839    145.477     52.378     42.649     43.116      2.458     44.770     47.294     60.950    145.501     23.197     28.899     21.412      2.445     29.142     67.160    224.436     21.298    325.063      0.100     35.834      0.000      0.100      0.010     99.900     64.066     99.900      0.100    -22.367     43.187      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.155     22.517     18.111      0.000  -9999.000  -9999.000      0.000
 501.5250      37.169     42.822     17.655     15.375     21.402      0.423    144.822     42.371    103.637    294.487    145.337     52.433     42.648     42.845      2.443     43.976     45.925     58.992    145.465     23.647     24.628     21.415      2.448     30.420     71.832    222.787     24.054    325.136      0.100     32.818      0.000      0.100      0.010     99.900     67.082     99.900      0.100    -22.166     42.649      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.447     23.193     19.092      0.000  -9999.000  -9999.000      0.000
 501.6500      38.706     44.919     15.664     13.916     21.402      0.429    143.408     42.314    105.464    304.460    145.190     53.898     42.904     43.026      2.437     42.766     43.604     53.202    145.269     20.942     21.536     21.419      2.446     31.598     75.410    222.663     26.850    325.145      0.100     29.589      0.000      0.100      0.010     99.900     70.311     99.900      0.100    -22.068     42.648      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.448     23.340     19.072      0.000  -9999.000  -9999.000      0.000
 501.7750      39.719     46.295     13.323     12.523     21.403      0.429    143.142     42.179    106.407    306.510    145.111     59.416     43.731     44.081      2.439     42.587     42.857     51.940    145.147     16.899     17.243     21.423      2.442     33.005     77.488    222.988     27.558    325.072      0.100     27.882      0.000      0.100      0.010     99.900     72.018     99.900      0.100    -22.129     42.904      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.308     23.242     18.554      0.000  -9999.000  -9999.000      0.000
 501.9000      39.885     47.636     14.959     12.705     21.409      0.430    144.048     41.882    106.102    306.540    145.120     64.224     44.719     45.256      2.443     42.680     42.839     52.693    145.092     17.504     15.598     21.424      2.437     34.472     78.891    223.566     24.977    324.660      0.100     28.437      0.000      0.100      0.010     99.900     71.463     99.900      0.100    -22.268     43.731      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.867     22.685     16.831      0.000  -9999.000  -9999.000      0.000
 502.0250      38.801     49.611     15.579     12.796     21.412      0.433    144.190     41.214    107.788    305.222    145.363     68.607     45.744     46.412      2.446     43.022     43.125     54.531    145.135     18.908     16.133     21.425      2.433     36.987     82.768    225.729     21.761    324.386      0.100     25.331      0.000      0.100      0.010     99.900     74.569     99.900      0.100    -22.569     44.719      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.362     22.096     15.570      0.000  -9999.000  -9999.000      0.000
 502.1500      37.334     51.599     18.172     16.867     21.415      0.441    144.030     40.798    111.104    303.767    145.668     75.032     46.908     47.921      2.447     44.103     44.582     61.972    145.483     17.557     15.315     21.425      2.434     37.932     85.343    228.451     18.798    324.075      0.100     18.949      0.000      0.100      0.010     99.900     80.951     99.900      0.100    -23.241     45.744      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.861     21.546     14.576      0.000  -9999.000  -9999.000      0.000
 502.2750      35.837     52.956     19.686     23.581     21.418      0.443    144.657     40.424    110.687    303.392    145.993     91.624     49.162     51.280      2.444     45.041     45.608     65.397    145.764     15.518     13.809     21.425      2.437     38.717     89.963    233.096     14.978    323.745      0.100     19.770      0.000      0.100      0.010     99.900     80.130     99.900      0.100    -23.660     46.908      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.318     20.868     13.328      0.000  -9999.000  -9999.000      0.000
 502.4000      34.625     54.330     23.020     16.505     21.423      0.441    146.438     40.067    109.759    303.310    146.377    107.039     50.857     54.154      2.440     46.109     46.830     70.272    146.112     13.157     12.426     21.425      2.439     39.376     94.833    239.857     14.187    323.160      0.100     21.582      0.000      0.100      0.010     99.900     78.318     99.900      0.100    -24.038     49.162      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.341     19.501     10.914      0.000  -9999.000  -9999.000      0.000
 502.5250      34.823     56.318     24.049     13.942     21.424      0.441    147.264     39.563    110.001    303.734    147.139    116.138     51.826     55.784      2.436     47.320     48.484     77.490    146.515     15.093     12.725     21.425      2.438     40.199     97.492    258.090     13.963    322.931      0.100     21.112      0.000      0.100      0.010     99.900     78.788     99.900      0.100    -24.398     50.857      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.663     18.466      9.342      0.000  -9999.000  -9999.000      0.000
 502.6500      35.365     58.158     23.671     13.620     21.425      0.443    147.830     39.301    110.543    304.488    147.792    118.927     52.570     56.819      2.433     50.109     52.716     98.889    147.461     15.615     12.802     21.424      2.434     40.268     98.381    268.499     14.103    322.757      0.100     20.054      0.000      0.100      0.010     99.900     79.846     99.900      0.100    -24.906     51.826      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.295     17.926      8.610      0.000  -9999.000  -9999.000      0.000
 502.7750      35.979     59.112     25.977     15.592     21.425      0.447    147.525     39.064    110.331    304.717    148.252    105.482     53.089     57.072      2.435     51.239     54.890    111.208    147.961     18.355     17.159     21.420      2.433     40.104    101.254    279.028     14.833    322.647      0.100     20.468      0.000      0.100      0.010     99.900     79.432     99.900      0.100    -25.173     52.570      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.022     17.600      8.409      0.000  -9999.000  -9999.000      0.000
 502.9000      36.329     59.746     25.454     20.500     21.425      0.449    146.872     38.885    109.498    304.315    148.635     92.064     52.767     56.701      2.438     52.125     56.239    118.648    148.400     19.780     24.034     21.415      2.436     39.782    102.888    289.003     15.242    322.620      0.100     22.084      0.000      0.100      0.010     99.900     77.816     99.900      0.100    -25.413     53.089      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.836     17.522      9.480      0.000  -9999.000  -9999.000      0.000
 503.0250      35.873     59.597     22.404     19.523     21.425      0.451    146.333     38.754    107.058    302.478    149.116     83.544     52.098     56.088      2.439     52.796     57.114    119.069    148.755     23.245     15.984     21.411      2.455     39.060    104.846    303.322     15.700    322.638      0.100     26.687      0.000      0.100      0.010     99.900     73.213     99.900      0.100    -25.596     52.767      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.951     17.636     10.862      0.000  -9999.000  -9999.000      0.000
 503.1500      35.080     58.577     23.070     20.988     21.425      0.451    146.012     38.757    104.245    299.707    149.444     77.072     51.398     55.086      2.436     53.237     57.051     98.628    149.298     24.103     13.803     21.408      2.469     38.774    106.457    306.286     16.251    322.656      0.100     31.756      0.000      0.100      0.010     99.900     68.144     99.900      0.100    -25.730     52.098      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.195     17.829     11.970      0.000  -9999.000  -9999.000      0.000
 503.2750      33.965     57.001     21.838     19.908     21.424      0.454    144.847     38.777    103.075    297.743    149.644     70.491     49.511     52.917      2.434     52.531     56.526     88.768    149.517     23.642     13.608     21.406      2.483     38.515    106.327    306.868     17.652    322.666      0.100     33.793      0.000      0.100      0.010     99.900     66.107     99.900      0.100    -25.731     51.398      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.456     18.153     12.975      0.000  -9999.000  -9999.000      0.000
 503.4000      32.576     54.943     18.821     18.051     21.420      0.462    142.480     38.830    102.405    295.631    149.813     66.540     47.882     51.066      2.434     51.881     55.869     80.933    149.707     26.130     15.722     21.406      2.492     38.243    105.743    306.018     18.372    322.592      0.100     34.941      0.000      0.100      0.010     99.900     64.959     99.900      0.100    -25.715     49.511      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.197     18.898     14.186      0.000  -9999.000  -9999.000      0.000
 503.5250      32.095     51.190     18.045     17.317     21.416      0.468    141.191     39.017    101.265    292.302    150.029     64.311     46.675     49.841      2.443     51.158     54.696     75.151    149.865     25.410     20.806     21.405      2.499     37.700    111.031    303.959     18.953    322.492      0.100     36.862      0.000      0.100      0.010     99.900     63.038     99.900      0.100    -25.666     47.882      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.885     19.583     15.029      0.000  -9999.000  -9999.000      0.000
 503.6500      31.758     47.241     17.668     17.412     21.411      0.467    140.467     39.246    100.013    288.448    150.171     62.627     45.520     48.594      2.461     48.696     52.035     68.183    150.109     22.215     19.442     21.403      2.498     37.552    111.219    303.464     19.435    322.345      0.100     38.931      0.000      0.100      0.010     99.900     60.969     99.900      0.100    -25.483     46.675      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.425     20.064     15.549      0.000  -9999.000  -9999.000      0.000
 503.7750      31.519     44.553     19.076     19.000     21.408      0.463    140.527     39.577     99.198    286.533    150.250     60.588     43.947     46.648      2.474     47.481     50.588     65.730    150.201     23.122     21.083     21.403      2.495     37.576    109.851    303.278     20.959    322.162      0.100     40.254      0.000      0.100      0.010     99.900     59.646     99.900      0.100    -25.258     45.520      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.968     20.579     15.968      0.000  -9999.000  -9999.000      0.000
 503.9000      31.273     41.969     20.290     20.162     21.406      0.466    139.902     40.047     98.294    285.191    150.307     59.526     43.018     45.128      2.486     46.280     49.474     63.615    150.274     21.760     19.837     21.407      2.491     37.798    109.615    303.361     22.569    321.659      0.100     41.699      0.000      0.100      0.010     99.900     58.201     99.900      0.100    -24.931     43.947      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.755     21.437     16.505      0.000  -9999.000  -9999.000      0.000
 504.0250      31.090     38.557     19.049     18.600     21.406      0.465    140.351     40.887     96.604    284.219    150.327     59.034     42.534     43.957      2.495     45.149     48.164     62.144    150.323     18.647     17.945     21.412      2.487     38.713    110.605    304.316     25.004    321.339      0.100     44.340      0.000      0.100      0.010     99.900     55.560     99.900      0.100    -24.465     43.018      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.246     22.159     16.799      0.000  -9999.000  -9999.000      0.000
 504.1500      30.919     35.567     18.794     17.985     21.405      0.458    141.145     41.396     95.332    283.577    150.305     58.359     42.091     43.176      2.499     43.363     45.911     59.832    150.329     18.011     17.281     21.417      2.488     39.207    110.446    304.756     28.107    320.982      0.100     46.278      0.000      0.100      0.010     99.900     53.622     99.900      0.100    -23.629     42.534      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.511     22.749     16.940      0.000  -9999.000  -9999.000      0.000
 504.2750      30.777     33.952     17.695     17.029     21.403      0.451    142.601     41.945     96.067    283.383    150.256     56.825     41.779     42.405      2.497     42.850     44.749     59.378    150.293     17.648     17.419     21.423      2.491     39.538    110.154    304.656     34.476    320.598      0.100     45.164      0.000      0.100      0.010     99.900     54.736     99.900      0.100    -23.123     42.091      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.758     23.161     17.135      0.000  -9999.000  -9999.000      0.000
 504.4000      30.620     32.552     17.682     17.334     21.403      0.436    144.046     42.669     95.378    283.067    150.192     56.083     41.572     42.071      2.493     42.382     43.576     58.868    150.238     19.155     19.087     21.425      2.497     39.592    108.486    303.788     36.800    319.719      0.100     46.209      0.000      0.100      0.010     99.900     53.691     99.900      0.100    -22.578     41.779      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.935     23.582     17.598      0.000  -9999.000  -9999.000      0.000
 504.5250      30.534     30.826     17.706     18.157     21.406      0.433    144.499     43.951     94.884    281.969    150.051     56.439     41.499     42.183      2.490     41.952     42.984     58.115    150.171     20.351     20.220     21.426      2.507     38.733    104.860    300.463     38.444    319.234      0.100     46.951      0.000      0.100      0.010     99.900     52.949     99.900      0.100    -21.858     41.572      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.055     23.769     17.831      0.000  -9999.000  -9999.000      0.000
 504.6500      30.502     29.360     17.660     18.766     21.412      0.437    145.110     44.790     94.512    280.133    149.915     57.036     41.571     42.379      2.488     41.697     42.129     56.210    149.994     18.980     18.515     21.430      2.511     37.898    103.302    298.547     39.608    318.722      0.100     47.506      0.000      0.100      0.010     99.900     52.394     99.900      0.100    -20.579     41.499      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.097     23.706     17.718      0.000  -9999.000  -9999.000      0.000
 504.7750      30.553     28.608     17.872     18.940     21.417      0.445    145.166     45.718     93.663    278.591    149.795     57.968     41.680     42.635      2.489     41.513     42.043     56.022    149.878     18.784     17.958     21.449      2.512     36.919    102.727    296.516     40.104    318.173      0.100     48.757      0.000      0.100      0.010     99.900     51.143     99.900      0.100    -19.744     41.571      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.056     23.596     17.533      0.000  -9999.000  -9999.000      0.000
 504.9000      30.641     28.002     19.518     19.941     21.423      0.458    143.857     46.889     94.080    277.116    149.677     58.573     41.786     42.927      2.493     41.493     42.250     56.636    149.755     17.640     16.982     21.465      2.511     35.917    101.915    294.286     39.132    317.011      0.100     48.144      0.000      0.100      0.010     99.900     51.756     99.900      0.100    -18.820     41.680      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.992     23.455     17.251      0.000  -9999.000  -9999.000      0.000
 505.0250      30.588     27.396     20.889     20.411     21.425      0.463    142.760     48.792     95.934    275.850    149.494     59.218     41.717     43.369      2.501     41.607     42.440     57.224    149.640     17.684     17.351     21.486      2.508     34.212    100.282    289.298     37.666    316.462      0.100     45.367      0.000      0.100      0.010     99.900     54.533     99.900      0.100    -17.653     41.786      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.931     23.295     17.073      0.000  -9999.000  -9999.000      0.000
 505.1500      30.447     27.002     22.312     20.840     21.426      0.468    141.800     49.821     97.383    275.148    149.363     59.861     41.369     43.771      2.509     41.714     42.727     58.316    149.426     17.707     18.195     21.512      2.508     33.607     99.608    287.165     36.201    316.004      0.100     43.132      0.000      0.100      0.010     99.900     56.768     99.900      0.100    -15.754     41.717      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.971     23.058     16.887      0.000  -9999.000  -9999.000      0.000
 505.2750      30.227     26.949     21.681     20.374     21.430      0.473    140.556     50.819     96.154    275.300    149.284     59.682     40.150     43.907      2.511     41.820     43.020     58.693    149.334     17.658     18.793     21.584      2.508     33.215     98.581    285.583     34.601    315.675      0.100     45.030      0.000      0.100      0.010     99.900     54.870     99.900      0.100    -14.728     41.369      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.173     22.846     16.705      0.000  -9999.000  -9999.000      0.000
 505.4000      29.994     27.046     20.183     19.788     21.448      0.497    138.351     51.893     95.976    275.721    149.224     58.362     38.611     43.267      2.512     41.670     43.530     59.462    149.261     17.882     18.947     21.636      2.511     33.070     97.864    284.603     34.706    315.437      0.100     45.303      0.000      0.100      0.010     99.900     54.597     99.900      0.100    -13.734     40.150      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.907     22.775     16.756      0.000  -9999.000  -9999.000      0.000
 505.5250      30.004     27.517     18.810     18.897     21.464      0.499    138.254     53.398     97.002    276.555    149.177     55.989     36.852     41.727      2.510     41.230     43.881     60.046    149.206     19.590     19.984     21.701      2.517     33.486     94.725    283.646     35.221    315.565      0.100     43.725      0.000      0.100      0.010     99.900     56.175     99.900      0.100    -12.664     38.611      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.899     23.112     17.135      0.000  -9999.000  -9999.000      0.000
 505.6500      30.099     28.150     17.973     17.788     21.485      0.500    137.693     54.041     98.311    277.647    149.184     53.441     34.865     39.666      2.508     39.654     43.919     59.514    149.163     20.945     20.429     21.777      2.518     33.917     96.235    283.475     35.850    315.858      0.100     41.672      0.000      0.100      0.010     99.900     58.228     99.900      0.100    -11.163     36.852      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.135     23.965     17.861      0.000  -9999.000  -9999.000      0.000
 505.7750      30.326     28.692     17.112     17.277     21.510      0.499    137.635     54.543    101.216    278.686    149.236     45.183     31.599     35.131      2.508     38.135     42.969     57.835    149.194     22.369     20.857     21.936      2.514     34.382     95.817    283.247     36.414    316.315      0.100     36.945      0.000      0.100      0.010     99.900     62.955     99.900      0.100    -10.524     34.865      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.682     25.211     18.712      0.000  -9999.000  -9999.000      0.000
 505.9000      30.690     29.255     15.931     15.311     21.579      0.492    139.156     54.975    104.249    280.371    149.310     36.257     29.351     31.298      2.509     36.269     41.162     55.149    149.255     21.654     20.355     21.995      2.506     34.804     94.731    282.802     36.045    317.761      0.100     31.749      0.000      0.100      0.010     99.900     68.151     99.900      0.100    -10.026     31.599      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.647     28.465     22.132      0.000  -9999.000  -9999.000      0.000
 506.0250      30.844     30.065     14.490     14.544     21.632      0.489    139.745     55.492    107.726    284.868    149.507     30.100     27.986     28.681      2.513     34.230     38.988     52.669    149.334     20.126     19.766     22.030      2.487     35.409     95.110    280.745     35.300    318.685      0.100     25.446      0.000      0.100      0.010     99.900     74.454     99.900      0.100     -9.597     29.351      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.070     31.951     27.581      0.000  -9999.000  -9999.000      0.000
 506.1500      31.057     30.810     14.093     14.701     21.696      0.492    139.504     55.713    111.394    291.427    149.711     27.068     26.847     26.695      2.518     30.414     33.393     41.811    149.585     18.760     18.864     22.039      2.480     35.657     93.637    279.237     34.347    319.674      0.100     18.372      0.000      0.100      0.010     99.900     81.528     99.900      0.100     -9.084     27.986      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.732     34.867     33.222      0.000  -9999.000  -9999.000      0.000
 506.2750      31.691     31.301     16.521     15.743     21.772      0.491    139.514     55.892    115.182    296.495    149.899     26.871     25.470     24.789      2.516     28.875     30.359     33.767    149.768     17.944     17.748     22.014      2.475     35.964     93.702    277.649     32.695    320.671      0.100     10.581      0.000      0.100      0.010     99.900     89.319     99.900      0.100     -8.867     26.847      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.248     37.460     36.944      0.000  -9999.000  -9999.000      0.000
 506.4000      33.168     31.872     26.493     12.535     21.926      0.487    140.267     56.054    118.156    301.409    150.088     27.551     24.735     23.903      2.511     27.589     27.932     28.464    149.957     17.083     17.260     21.998      2.471     36.401     94.630    276.342     32.180    322.620      0.100      4.094      0.000      0.100      0.010     99.900     95.806     99.900      0.100     -8.692     25.470      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.262     40.341     37.215      0.000  -9999.000  -9999.000      0.000
 506.5250      34.343     33.197     12.975     10.580     21.991      0.492    140.245     56.217    121.710    307.118    150.404     28.413     24.539     23.610      2.499     26.517     26.147     26.448    150.146     15.891     15.244     21.988      2.461     37.860     97.820    275.138     31.812    323.498      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -8.534     24.735      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.429     41.836     36.296      0.000  -9999.000  -9999.000      0.000
 506.6500      35.429     34.873     14.461     11.456     22.028      0.484    141.512     56.235    125.187    312.098    150.637     29.415     24.654     23.619      2.484     25.007     24.189     27.057    150.518     14.443     14.520     21.984      2.456     38.904     96.754    275.163     31.581    324.285      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -8.374     24.539      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.751     42.354     35.195      0.000  -9999.000  -9999.000      0.000
 506.7750      36.289     36.418     14.045     12.205     22.039      0.475    142.553     56.198    124.541    313.660    150.795     34.028     25.742     24.997      2.478     24.615     23.777     27.768    150.689     14.082     14.707     21.983      2.454     40.115     95.294    275.497     31.315    325.008      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -8.360     24.654      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.561     42.340     33.996      0.000  -9999.000  -9999.000      0.000
