FORWARD_TEXT_FORMAT_1.0
STDEP =    30.0000
ENDEP =   720.0000
RLEV  =     0.1250
CURVENAME =  DSP, RLL8, RILD, RILM, GR, MMD, AC, CAL, RML, RMN, R4.0, SP, DEVI, AZIM, CNL, DEN, ac%, gr%, mmd%, cal%, rml%, rmn%, den%, cnl%, r4.0%, rild%, rilm%, rll8%, dsp%, sp%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           DSP       RLL8       RILD       RILM         GR        MMD         AC        CAL        RML        RMN       R4.0         SP       DEVI       AZIM        CNL        DEN        ac%        gr%       mmd%       cal%       rml%       rmn%       den%       cnl%      r4.0%      rild%      rilm%      rll8%       dsp%        sp%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 347.1250      10.358     71.718     48.295     46.129    101.223     39.676    236.782     22.156     42.963     41.358    170.752    106.074      1.397     99.769     18.286      2.502    233.837     93.984    -20.874     22.191     42.963     41.358      2.502     14.881     47.651     48.295     46.129     71.718     10.229    114.439      0.100     42.759      0.000      0.100      0.010     99.900     57.141     99.900      0.100    -33.859     48.295      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.706     21.678     13.944      0.000  -9999.000  -9999.000      0.000
 347.2500       8.770     66.316     46.759     44.139     91.046     25.487    235.175     22.152     38.631     38.783    172.417    102.739      1.392     99.802     15.963      2.508    225.267     83.378     14.282     22.180     38.631     38.783      2.508     16.068     46.163     46.759     44.139     66.316      8.667    112.093      0.100     56.595      0.000      0.100      0.010     99.900     43.305     99.900      0.100    -37.200     46.759      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.386     22.656     15.079      0.000  -9999.000  -9999.000      0.000
 347.3750       7.625     54.977     43.955     40.982     76.784    -29.377    232.403     22.152     36.809     36.747    170.479    101.272      1.392     99.787     13.134      2.503    221.197     76.702      2.197     22.173     36.809     36.747      2.503     17.498     45.812     43.955     40.982     54.977      7.550    109.599      0.100     72.500      0.000      0.100      0.010     99.900     27.400     99.900      0.100    -38.673     43.955      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.750     24.401     18.189      0.000  -9999.000  -9999.000      0.000
 347.5000       8.107     49.829     42.706     39.862     63.457     19.182    229.219     22.152     33.027     33.018    162.997    100.510      1.393     99.749     12.204      2.492    218.441     71.358     43.945     22.164     33.027     33.018      2.492     19.531     45.756     42.706     39.862     49.829      8.148    106.074      0.100     84.365      0.000      0.100      0.010     99.900     15.535     99.900      0.100    -39.440     42.706      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.416     25.087     20.068      0.000  -9999.000  -9999.000      0.000
 347.6250       9.373     46.718     41.762     39.185     60.725     12.835    228.034     22.152     30.929     30.315    141.267    101.063      1.394     99.682     11.829      2.481    217.539     68.823     23.071     22.159     30.929     30.315      2.481     21.703     45.966     41.762     39.185     46.718      9.467    102.739      0.100     86.495      0.000      0.100      0.010     99.900     13.405     99.900      0.100    -38.893     41.762      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.945     25.520     21.405      0.000  -9999.000  -9999.000      0.000
 347.7500      11.227     45.360     40.938     38.755     61.400     17.758    227.436     22.154     25.072     24.265    124.342    102.782      1.394     99.545     11.736      2.481    222.753     74.825     43.945     22.154     25.072     24.265      2.481     22.488     46.933     40.938     38.755     45.360     11.365    101.272      0.100     85.978      0.000      0.100      0.010     99.900     13.922     99.900      0.100    -37.180     40.938      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.427     25.803     22.046      0.000  -9999.000  -9999.000      0.000
 347.8750      15.824     46.473     39.854     38.218     67.744      5.833    227.258     22.160     20.300     21.136    105.929    104.816      1.392     99.493     12.487      2.495    227.233     83.008    -10.986     22.152     20.300     21.136      2.495     20.524     47.595     39.854     38.218     46.473     16.180    100.510      0.100     80.826      0.000      0.100      0.010     99.900     19.074     99.900      0.100    -35.152     39.854      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.091     26.166     21.518      0.000  -9999.000  -9999.000      0.000
 348.0000      18.533     46.781     39.637     38.239     79.046     -1.568    227.005     22.172     24.879     27.506     86.138    107.235      1.388     99.443     13.549      2.516    231.755     92.828      7.690     22.160     24.879     27.506      2.516     18.007     48.309     39.637     38.239     46.781     18.726    101.063      0.100     70.219      0.000      0.100      0.010     99.900     29.681     99.900      0.100    -32.738     39.637      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.229     26.151     21.376      0.000  -9999.000  -9999.000      0.000
 348.1250      20.950     46.155     39.663     38.652     87.673     10.986    226.171     22.185     32.024     36.050     58.850    111.041      1.383     99.389     14.918      2.546    235.146    101.995     36.255     22.162     32.024     36.050      2.546     15.704     49.027     39.663     38.652     46.155     21.136    102.782      0.100     60.698      0.000      0.100      0.010     99.900     39.202     99.900      0.100    -28.939     39.663      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.213     25.872     21.666      0.000  -9999.000  -9999.000      0.000
 348.2500      23.098     46.236     39.767     39.304     95.151      6.200    224.980     22.205     40.398     45.648     49.114    115.096      1.366     99.275     16.229      2.570    237.826    109.296    -19.775     22.159     40.398     45.648      2.570     12.803     50.321     39.767     39.304     46.236     23.267    104.816      0.100     51.290      0.000      0.100      0.010     99.900     48.610     99.900      0.100    -24.889     39.767      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.146     25.443     21.628      0.000  -9999.000  -9999.000      0.000
 348.3750      26.128     51.750     40.230     40.526     98.102     -2.197    223.206     22.218     46.383     51.853     42.010    117.361      1.354     99.218     16.868      2.575    237.311    104.701     17.578     22.155     46.383     51.853      2.575     12.126     50.785     40.230     40.526     51.750     26.379    107.235      0.100     47.249      0.000      0.100      0.010     99.900     52.651     99.900      0.100    -22.629     40.230      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.857     24.676     19.324      0.000  -9999.000  -9999.000      0.000
 348.5000      27.343     56.092     40.278     40.869     93.857      2.958    221.583     22.236     41.680     46.537     36.615    119.267      1.342     99.169     16.290      2.573    235.890     95.363     76.904     22.152     41.680     46.537      2.573     11.790     51.043     40.278     40.869     56.092     27.429    111.041      0.100     53.001      0.000      0.100      0.010     99.900     46.899     99.900      0.100    -20.729     40.278      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.827     24.468     17.828      0.000  -9999.000  -9999.000      0.000
 348.6250      28.173     57.798     40.262     40.876     85.345     18.016    221.611     22.261     42.492     51.614     30.995    121.305      1.332     99.131     15.409      2.560    233.967     83.741    -61.523     22.152     42.492     51.614      2.560     11.729     51.071     40.262     40.876     57.798     28.241    115.096      0.100     63.401      0.000      0.100      0.010     99.900     36.499     99.900      0.100    -18.697     40.262      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.838     24.464     17.302      0.000  -9999.000  -9999.000      0.000
 348.7500      28.855     57.579     40.176     40.671     76.124      7.274    222.201     22.306     51.493     67.202     29.487    123.132      1.321     99.061     14.698      2.542    229.745     64.958     25.268     22.152     51.493     67.202      2.542     12.591     50.531     40.176     40.671     57.579     28.912    117.361      0.100     73.151      0.000      0.100      0.010     99.900     26.749     99.900      0.100    -16.876     40.176      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.890     24.587     17.367      0.000  -9999.000  -9999.000      0.000
 348.8750      29.943     54.176     39.804     39.925     68.575    -21.720    223.696     22.325     58.004     69.758     28.443    124.035      1.320     99.009     14.613      2.531    228.322     60.895      8.789     22.152     58.004     69.758      2.531     13.683     50.043     39.804     39.925     54.176     30.041    119.267      0.100     80.111      0.000      0.100      0.010     99.900     19.789     99.900      0.100    -15.979     39.804      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.123     25.047     18.458      0.000  -9999.000  -9999.000      0.000
 349.0000      30.492     52.468     39.305     39.151     65.877     13.713    226.495     22.331     36.833     39.849     27.505    124.831      1.324     98.971     15.262      2.522    227.541     60.434     19.775     22.154     36.833     39.849      2.522     15.092     49.531     39.305     39.151     52.468     30.536    121.305      0.100     82.397      0.000      0.100      0.010     99.900     17.503     99.900      0.100    -15.188     39.305      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.442     25.542     19.059      0.000  -9999.000  -9999.000      0.000
 349.1250      30.941     51.696     38.630     38.080     69.786     38.569    230.203     22.331     33.760     34.890     26.151    125.784      1.331     98.975     16.371      2.513    227.256     63.064     14.282     22.161     33.760     34.890      2.513     16.392     49.152     38.630     38.080     51.696     30.981    123.132      0.100     79.051      0.000      0.100      0.010     99.900     20.849     99.900      0.100    -14.241     38.630      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.887     26.260     19.344      0.000  -9999.000  -9999.000      0.000
 349.2500      31.308     49.831     37.857     36.836     75.965     15.419    235.754     22.339     36.249     37.648     25.721    126.730      1.350     99.115     17.911      2.504    227.260     75.843     -8.789     22.173     36.249     37.648      2.504     16.938     49.317     37.857     36.836     49.831     31.341    124.035      0.100     73.307      0.000      0.100      0.010     99.900     26.593     99.900      0.100    -13.301     37.857      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.416     27.147     20.068      0.000  -9999.000  -9999.000      0.000
 349.3750      31.607     41.830     36.335     34.801     87.290     11.709    244.975     22.344     37.545     36.545     25.597    127.214      1.358     99.231     22.399      2.497    226.561     84.614     10.986     22.187     37.545     36.545      2.497     16.194     49.938     36.335     34.801     41.830     31.634    124.831      0.100     61.150      0.000      0.100      0.010     99.900     38.750     99.900      0.100    -12.823     36.335      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.522     28.734     23.906      0.000  -9999.000  -9999.000      0.000
 349.5000      31.535     38.168     35.590     33.911    102.872     13.387    255.476     22.344     24.176     23.020     25.892    127.573      1.367     99.349     25.368      2.490    225.491     93.016     10.986     22.208     24.176     23.020      2.490     15.291     50.797     35.590     33.911     38.168     31.525    125.784      0.100     40.293      0.000      0.100      0.010     99.900     59.607     99.900      0.100    -12.469     35.590      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.098     29.489     26.200      0.000  -9999.000  -9999.000      0.000
 349.6250      31.332     37.043     34.991     33.324    112.111     -1.305    258.953     22.341     20.640     19.347     27.089    127.777      1.375     99.464     26.891      2.488    224.084     98.895     -2.197     22.220     20.640     19.347      2.488     14.607     51.652     34.991     33.324     37.043     31.311    126.730      0.100     25.178      0.000      0.100      0.010     99.900     74.722     99.900      0.100    -12.271     34.991      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.578     30.009     26.996      0.000  -9999.000  -9999.000      0.000
 349.7500      31.080     37.018     34.484     32.848    118.832     20.567    260.219     22.346     19.996     18.317     27.911    127.806      1.386     99.656     26.458      2.492    221.658     96.705     -2.197     22.239     19.996     18.317      2.492     14.613     52.531     34.484     32.848     37.018     31.055    127.214      0.100     12.660      0.000      0.100      0.010     99.900     87.240     99.900      0.100    -12.248     34.484      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.999     30.444     27.014      0.000  -9999.000  -9999.000      0.000
 349.8750      30.610     37.355     33.634     32.233    120.260     25.198    258.860     22.350     19.733     18.680     28.762    127.717      1.389     99.700     22.061      2.499    221.449     88.814     12.085     22.265     19.733     18.680      2.499     15.364     52.442     33.634     32.233     37.355     30.560    127.573      0.100      9.819      0.000      0.100      0.010     99.900     90.081     99.900      0.100    -12.343     33.634      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.732     31.024     26.770      0.000  -9999.000  -9999.000      0.000
 350.0000      30.357     37.396     33.346     32.111    115.787     -0.155    255.234     22.350     25.913     28.539     29.810    127.608      1.393     99.696     19.419      2.505    221.899     79.175     28.564     22.314     25.913     28.539      2.505     16.531     52.003     33.346     32.111     37.396     30.334    127.777      0.100     18.501      0.000      0.100      0.010     99.900     81.399     99.900      0.100    -12.457     33.346      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.989     31.142     26.741      0.000  -9999.000  -9999.000      0.000
 350.1250      30.132     37.097     33.250     32.228    110.760     37.596    251.903     22.350     33.061     36.578     32.053    127.409      1.401     99.665     18.058      2.505    222.739     70.674    -30.762     22.327     33.061     36.578      2.505     18.133     51.172     33.250     32.228     37.097     30.109    127.806      0.100     27.534      0.000      0.100      0.010     99.900     72.366     99.900      0.100    -12.662     33.250      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.075     31.029     26.956      0.000  -9999.000  -9999.000      0.000
 350.2500      29.896     36.873     33.243     32.518    107.324      7.510    248.205     22.350     35.681     38.734     33.441    127.121      1.425     99.606     17.875      2.501    225.413     64.808     -5.493     22.331     35.681     38.734      2.501     23.096     48.200     33.243     32.518     36.873     29.871    127.717      0.100     33.293      0.000      0.100      0.010     99.900     66.607     99.900      0.100    -12.957     33.243      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.081     30.752     27.120      0.000  -9999.000  -9999.000      0.000
 350.3750      29.282     39.198     33.433     33.080    106.997    -11.900    244.011     22.350     35.264     37.098     34.808    126.857      1.443     99.568     20.024      2.502    228.446     67.805     48.340     22.331     35.264     37.098      2.502     25.745     46.131     33.433     33.080     39.198     29.211    127.608      0.100     33.825      0.000      0.100      0.010     99.900     66.075     99.900      0.100    -13.226     33.433      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.911     30.230     25.511      0.000  -9999.000  -9999.000      0.000
 350.5000      28.711     41.050     33.653     33.277    108.551     24.838    240.210     22.350     24.595     25.118     36.089    126.518      1.461     99.535     21.475      2.510    233.387     73.374     20.874     22.340     24.595     25.118      2.510     27.083     43.864     33.653     33.277     41.050     28.650    127.409      0.100     31.273      0.000      0.100      0.010     99.900     68.627     99.900      0.100    -13.570     33.653      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.715     30.051     24.360      0.000  -9999.000  -9999.000      0.000
 350.6250      27.879     41.600     33.895     33.355    107.920     -1.099    238.910     22.350     20.378     20.393     37.763    125.761      1.476     99.523     22.150      2.533    240.061     80.678      5.493     22.344     20.378     20.393      2.533     26.352     41.674     33.895     33.355     41.600     27.783    127.121      0.100     32.318      0.000      0.100      0.010     99.900     67.582     99.900      0.100    -14.333     33.895      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.503     29.981     24.038      0.000  -9999.000  -9999.000      0.000
 350.7500      26.656     40.556     34.190     33.459    104.834     20.702    237.318     22.350     19.313     20.106     38.532    124.498      1.495     99.572     22.131      2.561    253.956     99.375     23.071     22.343     19.313     20.106      2.561     21.322     38.444     34.190     33.459     40.556     26.514    126.857      0.100     37.271      0.000      0.100      0.010     99.900     62.629     99.900      0.100    -15.602     34.190      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.248     29.887     24.657      0.000  -9999.000  -9999.000      0.000
 350.8750      23.073     37.482     35.002     33.985     97.519     46.509    233.928     22.350     19.173     21.241     39.514    123.165      1.500     99.653     21.147      2.575    258.267    109.293     -4.395     22.341     19.173     21.241      2.575     19.087     37.520     35.002     33.985     37.482     22.632    126.518      0.100     48.062      0.000      0.100      0.010     99.900     51.838     99.900      0.100    -16.941     35.002      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.570     29.424     26.680      0.000  -9999.000  -9999.000      0.000
 351.0000      20.386     36.379     35.578     34.471     88.415     10.898    228.961     22.350     21.400     23.364     40.821    121.398      1.500     99.750     20.447      2.584    260.218    117.309      4.395     22.347     21.400     23.364      2.584     17.876     36.988     35.578     34.471     36.379     20.093    125.761      0.100     59.815      0.000      0.100      0.010     99.900     40.085     99.900      0.100    -18.714     35.578      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.107     29.009     27.489      0.000  -9999.000  -9999.000      0.000
 351.1250      17.571     36.668     35.990     34.921     86.620      5.921    226.189     22.350     22.147     23.920     43.194    118.173      1.497     99.832     19.836      2.588    260.219    121.654     50.537     22.350     22.147     23.920      2.588     17.875     36.770     35.990     34.921     36.668     17.236    124.498      0.100     61.934      0.000      0.100      0.010     99.900     37.966     99.900      0.100    -21.944     35.990      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.786     28.636     27.272      0.000  -9999.000  -9999.000      0.000
 351.2500      14.488     38.164     36.248     35.239     88.013     12.070    224.175     22.352     22.818     24.384     44.327    113.848      1.486     99.844     19.223      2.587    256.329    117.666    -21.973     22.350     22.818     24.384      2.587     20.413     37.089     36.248     35.239     38.164     14.117    123.165      0.100     60.294      0.000      0.100      0.010     99.900     39.606     99.900      0.100    -26.275     36.248      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.588     28.378     26.203      0.000  -9999.000  -9999.000      0.000
 351.3750       8.271     41.078     36.584     35.263     91.051     13.589    223.046     22.358     23.787     24.853     45.428    110.804      1.479     99.802     18.199      2.582    253.188    112.275     40.649     22.350     23.787     24.853      2.582     21.670     37.601     36.584     35.263     41.078      7.471    121.398      0.100     56.590      0.000      0.100      0.010     99.900     43.310     99.900      0.100    -29.325     36.584      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.334     28.359     24.344      0.000  -9999.000  -9999.000      0.000
 351.5000       4.545     40.796     36.642     35.126     92.158     14.970    222.619     22.366     26.699     28.442     46.542    107.614      1.471     99.763     17.660      2.572    249.488    107.913     31.860     22.350     26.699     28.442      2.572     22.240     38.472     36.642     35.126     40.796      4.138    118.173      0.100     55.193      0.000      0.100      0.010     99.900     44.707     99.900      0.100    -32.521     36.642      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.291     28.469     24.512      0.000  -9999.000  -9999.000      0.000
 351.6250       1.303     39.155     36.639     34.959     88.350     16.170    222.433     22.375     29.708     32.038     48.222    103.176      1.464     99.722     17.310      2.551    245.783    106.213    -38.452     22.350     29.708     32.038      2.551     22.110     39.892     36.639     34.959     39.155      0.903    113.848      0.100     59.893      0.000      0.100      0.010     99.900     40.007     99.900      0.100    -36.965     36.639      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.293     28.605     25.539      0.000  -9999.000  -9999.000      0.000
 351.7500      -1.782     37.705     36.535     34.772     82.460     18.648    221.901     22.402     31.825     33.672     48.565     97.990      1.460     99.588     16.985      2.525    240.649    108.484     38.452     22.350     31.825     33.672      2.525     20.963     45.635     36.535     34.772     37.705     -2.167    110.804      0.100     66.610      0.000      0.100      0.010     99.900     33.290     99.900      0.100    -42.156     36.535      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.371     28.759     26.521      0.000  -9999.000  -9999.000      0.000
 351.8750      -6.851     37.258     35.913     33.909     74.466    -11.017    220.791     22.427     30.028     30.448     48.257     95.024      1.464     99.507     16.064      2.509    239.376    108.680     -1.099     22.350     30.028     30.448      2.509     20.347     50.567     35.913     33.909     37.258     -7.532    107.614      0.100     74.754      0.000      0.100      0.010     99.900     25.146     99.900      0.100    -45.128     35.913      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.845     29.491     26.840      0.000      9.373     11.044      0.000
 352.0000      -9.452     37.171     35.260     33.091     66.313     24.888    219.607     22.450     19.119     19.813     47.194     92.295      1.468     99.442     15.277      2.495    238.019    106.464     -1.099     22.350     19.119     19.813      2.495     19.736     56.661     35.260     33.091     37.171     -9.735    103.176     10.527     67.214      1.000     10.527      0.768     84.144     22.259     96.606     10.527    -47.862     35.260      1.000      0.000      0.000      0.000      0.000      0.946      0.000      0.000      0.000      0.000      0.000     28.361     30.220     26.903      0.000      9.373     11.044      0.000
 352.1250     -11.349     36.332     34.559     32.200     63.770     30.762    219.736     22.468     16.220     17.061     44.142     89.169      1.472     99.387     14.570      2.479    235.970    101.700     62.622     22.350     16.220     17.061      2.479     19.121     63.444     34.559     32.200     36.332    -11.591     97.990     10.553     69.256      1.000     10.553      0.861     84.808     20.191     96.758     10.553    -50.994     34.559      1.000      0.000      0.000      0.000      0.000      0.952      0.000      0.000      0.000      0.000      0.000     28.936     31.055     27.524      0.000     10.317     10.917      0.000
 352.2500     -12.883     34.595     33.800     31.320     62.364     21.710    220.407     22.478     16.941     17.657     42.086     85.951      1.472     99.300     14.047      2.463    229.981     89.443     15.381     22.350     16.941     17.657      2.463     18.015     77.225     33.800     31.320     34.595    -13.080     95.024     10.690     70.230      1.000     10.690      0.967     84.548     19.080     96.699     10.690    -54.219     33.800      1.000      0.000      0.000      0.000      0.000      0.950      0.000      0.000      0.000      0.000      0.000     29.586     31.929     28.906      0.000     11.224     10.704      0.000
 352.3750     -14.841     31.451     32.167     29.883     61.733     14.123    221.996     22.474     17.592     18.357     39.768     84.493      1.470     99.296     13.910      2.457    226.979     86.421      2.197     22.350     17.592     18.357      2.457     17.588     83.436     32.167     29.883     31.451    -15.112     92.295     11.013     70.396      1.000     11.013      1.133     83.864     18.590     96.542     11.013    -55.682     32.167      1.000      0.000      0.000      0.000      0.000      0.943      0.000      0.000      0.000      0.000      0.000     31.088     33.464     31.796      0.000     11.544     10.704      0.000
 352.5000     -15.677     30.526     31.169     29.032     61.444     13.949    224.668     22.467     16.505     17.750     37.191     83.359      1.467     99.305     14.112      2.457    224.647     87.007     13.184     22.352     16.505     17.750      2.457     17.254     89.034     31.169     29.032     30.526    -15.765     89.169     11.558     70.075      1.000     11.558      1.419     80.648     18.367     95.790     11.558    -56.822     31.169      1.000      0.000      0.000      0.000      0.000      0.910      0.000      0.000      0.000      0.000      0.000     32.084     34.445     32.759      0.000     11.583     10.969      0.000
 352.6250     -16.155     30.439     30.251     28.259     60.921     -8.909    226.989     22.463     15.597     17.523     32.757     82.355      1.463     99.321     14.360      2.464    223.250     89.985      9.888     22.359     15.597     17.523      2.464     16.930     94.107     30.251     28.259     30.439    -16.217     85.951     12.030     70.004      1.000     12.030      1.732     78.221     17.965     95.206     12.030    -57.831     30.251      1.000      0.000      0.000      0.000      0.000      0.883      0.000      0.000      0.000      0.000      0.000     33.057     35.387     32.853      0.000     11.183     11.330      0.000
 352.7500     -16.443     30.328     29.410     27.470     59.911     31.660    229.619     22.463     15.332     17.821     30.971     81.548      1.453     99.397     14.507      2.473    222.646     93.149     20.874     22.368     15.332     17.821      2.473     15.883    102.044     29.410     27.470     30.328    -16.479     84.493     12.566     70.235      1.000     12.566      2.195     75.495     17.199     94.533     12.566    -58.644     29.410      1.000      0.000      0.000      0.000      0.000      0.851      0.000      0.000      0.000      0.000      0.000     34.002     36.403     32.973      0.000     10.643     11.691      0.000
 352.8750     -16.443     28.804     28.058     26.280     58.748     12.233    232.663     22.461     15.092     17.236     29.613     81.415      1.445     99.437     14.571      2.474    222.567     90.200      3.296     22.377     15.092     17.236      2.474     15.148    104.464     28.058     26.280     28.804    -16.437     83.359     13.186     70.483      1.000     13.186      2.861     73.212     16.331     93.954     13.186    -58.783     28.058      1.000      0.000      0.000      0.000      0.000      0.822      0.000      0.000      0.000      0.000      0.000     35.641     38.052     34.717      0.000     10.587     11.999      0.000
 353.0000     -16.133     27.716     27.340     25.714     58.342     12.819    235.530     22.456     14.063     15.538     28.568     81.511      1.440     99.470     14.709      2.469    222.168     84.674     41.748     22.409     14.063     15.538      2.469     14.446    106.432     27.340     25.714     27.716    -16.083     82.355     13.770     70.200      1.000     13.770      3.529     70.593     16.030     93.272     13.770    -58.693     27.340      0.999      0.001      0.000      0.000      0.000      0.787      0.000      0.000      0.000      0.000      0.000     36.576     38.889     36.080      0.000     10.871     12.221      0.000
 353.1250     -15.544     27.026     26.840     25.349     59.260     37.707    236.294     22.445     13.639     14.753     27.125     82.075      1.435     99.504     14.995      2.456    221.369     78.040    -27.466     22.432     13.639     14.753      2.456     13.960    109.110     26.840     25.349     27.026    -15.454     81.548     13.926     69.364      1.000     13.926      3.553     70.371     16.711     93.213     13.926    -58.135     26.840      0.999      0.001      0.000      0.000      0.000      0.783      0.000      0.000      0.000      0.000      0.000     37.258     39.450     37.001      0.000     11.615     12.316      0.000
 353.2500     -14.635     26.689     26.436     25.049     60.381      9.870    236.830     22.412     13.490     14.470     26.569     83.192      1.427     99.641     15.394      2.443    219.632     67.296     21.973     22.454     13.490     14.470      2.443     13.899    121.402     26.436     25.049     26.689    -14.496     81.415     14.035     68.412      1.000     14.035      3.494     70.304     17.554     93.196     14.035    -57.024     26.436      0.999      0.001      0.000      0.000      0.000      0.783      0.000      0.000      0.000      0.000      0.000     37.828     39.922     37.469      0.000     12.399     12.479      0.000
 353.3750     -11.856     26.298     25.930     24.762     61.187    -31.544    237.478     22.385     13.454     14.383     26.190     84.289      1.424     99.719     16.065      2.441    219.557     64.332     30.762     22.472     13.454     14.383      2.441     14.159    131.775     25.930     24.762     26.298    -11.401     81.511     14.167     67.664      1.000     14.167      3.513     70.266     18.169     93.186     14.167    -55.932     25.930      0.999      0.001      0.000      0.000      0.000      0.782      0.000      0.000      0.000      0.000      0.000     38.565     40.384     38.025      0.000     12.502     12.978      0.000
 353.5000      -9.473     26.096     25.763     24.761     61.211      4.933    238.118     22.365     13.443     14.406     26.042     85.701      1.425     99.765     16.361      2.444    220.097     62.631     30.762     22.480     13.443     14.406      2.444     14.405    143.624     25.763     24.761     26.096     -9.137     82.075     14.297     67.515      1.000     14.297      3.654     69.764     18.188     93.052     14.297    -54.525     25.763      0.999      0.001      0.000      0.000      0.000      0.775      0.000      0.000      0.000      0.000      0.000     38.815     40.386     38.320      0.000     12.294     13.269      0.000
 353.6250      -6.797     26.024     25.770     24.912     60.376     12.428    238.328     22.354     13.636     14.589     26.432     88.244      1.429     99.781     16.445      2.455    221.038     61.820      3.296     22.473     13.636     14.589      2.455     14.529    155.142     25.770     24.912     26.024     -6.384     83.192     14.340     68.110      1.000     14.340      3.842     69.513     17.550     92.985     14.340    -51.989     25.770      0.999      0.001      0.000      0.000      0.000      0.771      0.000      0.000      0.000      0.000      0.000     38.805     40.142     38.426      0.000     11.683     13.531      0.000
 353.7500      -3.687     26.049     25.906     25.193     59.300     41.267    238.666     22.350     13.925     14.797     27.122     92.084      1.441     99.839     16.431      2.467    223.953     61.557     36.255     22.466     13.925     14.797      2.467     14.581    170.443     25.906     25.193     26.049     -3.204     84.289     14.409     68.851      1.000     14.409      4.120     68.933     16.741     92.829     14.409    -48.155     25.906      0.999      0.001      0.000      0.000      0.000      0.680      0.000      0.000      0.000      0.000      0.000     38.601     39.694     38.389      0.000     10.972     13.744      0.000
