FORWARD_TEXT_FORMAT_1.0
STDEP =   159.1000
ENDEP =   899.1000
RLEV  =     0.1250
CURVENAME =  RML, RMN, CAL, CNL, DEN, RILD, RILM, RLL8, DSP, SP, DEVI, AZIM, SP1, MMD, GR, AC, SP%, cal%, rml%, rmn%, GR%, AC%, MMD%, rild%, rilm%, rll8%, DSP%, den%, cnl%, SP1%, R4.0, R4.0%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           RML        RMN        CAL        CNL        DEN       RILD       RILM       RLL8        DSP         SP       DEVI       AZIM        SP1        MMD         GR         AC        SP%       cal%       rml%       rmn%        GR%        AC%       MMD%      rild%      rilm%      rll8%       DSP%       den%       cnl%       SP1%       R4.0      R4.0%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 606.7250      17.471     17.687     21.551     33.642      2.442     30.347     35.456     44.945     71.757     87.373      1.732    346.638     48.477     -9.687    109.299    302.169     87.866     21.469     17.140     15.606    113.493    330.187    -17.016     34.152     41.504     48.664     51.562      2.442     33.642     50.477     35.333     79.840      0.100     36.303      0.000      0.100      0.010     99.900     63.597     99.900      0.100    -11.222     30.347      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.953     28.204     22.250      0.000  -9999.000  -9999.000      0.000
 606.8500      19.213     17.036     21.562     34.182      2.446     29.103     32.967     41.551     71.712     87.455      1.725    346.715     48.516     11.226    106.666    302.310     87.514     21.490     16.887     17.714    115.541    331.700     -4.270     33.285     40.680     48.942     51.540      2.446     34.182     50.327     33.614     76.720      0.100     40.156      0.000      0.100      0.010     99.900     59.744     99.900      0.100    -11.098     29.103      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.360     30.333     24.067      0.000  -9999.000  -9999.000      0.000
 606.9750      18.041     15.031     21.588     34.924      2.453     27.837     30.437     37.946     71.679     87.583      1.717    346.791     48.542      6.727    105.039    302.693     87.121     21.506     19.533     17.592    118.978    332.987     30.792     32.272     39.250     48.638     51.514      2.453     34.924     50.176     32.462     73.855      0.100     42.460      0.000      0.100      0.010     99.900     57.440     99.900      0.100    -10.929     27.837      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.923     32.854     26.353      0.000  -9999.000  -9999.000      0.000
 607.1000      18.180     16.441     21.632     35.237      2.459     26.669     28.028     34.541     71.652     87.755      1.709    346.865     48.550    -27.780    103.861    303.413     86.684     21.521     18.086     15.080    122.195    334.187    -26.445     31.209     37.239     47.086     51.483      2.459     35.237     50.035     31.880     70.902      0.100     44.092      0.000      0.100      0.010     99.900     55.808     99.900      0.100    -10.720     26.669      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.497     35.678     28.951      0.000  -9999.000  -9999.000      0.000
 607.2250      21.163     23.555     21.680     35.425      2.460     25.617     25.896     31.427     71.630     87.968      1.699    346.933     48.540      6.086    103.841    304.765     86.200     21.535     17.883     14.860    125.121    335.025    -33.143     30.058     34.860     44.228     51.444      2.460     35.425     49.903     31.845     67.623      0.100     44.119      0.000      0.100      0.010     99.900     55.781     99.900      0.100    -10.476     25.617      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.037     38.616     31.820      0.000  -9999.000  -9999.000      0.000
 607.3500      26.702     26.803     21.744     36.020      2.452     24.721     24.167     28.674     71.610     88.215      1.690    346.997     48.515     19.238    108.013    307.432     85.667     21.538     19.220     21.989    126.291    335.162     13.710     28.785     32.336     40.658     51.407      2.452     36.020     49.781     32.272     63.948      0.100     38.205      0.000      0.100      0.010     99.900     61.695     99.900      0.100    -10.206     24.721      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.452     41.378     34.875      0.000  -9999.000  -9999.000      0.000
 607.4750      22.265     19.333     21.812     36.572      2.435     24.114     22.973     26.479     71.592     88.488      1.680    347.059     48.477    -30.492    112.255    311.830     85.089     21.551     27.975     29.045    126.072    334.413      3.462     27.523     29.807     37.045     51.368      2.435     36.572     49.682     32.982     59.990      0.100     31.787      0.000      0.100      0.010     99.900     68.113     99.900      0.100     -9.921     24.114      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     41.470     43.530     37.765      0.000  -9999.000  -9999.000      0.000
 607.6000      21.340     19.298     21.873     36.879      2.413     23.801     22.356     25.017     71.573     88.776      1.671    347.119     48.428    -11.294    120.456    317.253     84.469     21.563     22.246     18.957    123.512    332.300     -6.492     26.386     27.440     33.713     51.332      2.413     36.879     49.607     33.706     55.929      0.100     18.128      0.000      0.100      0.010     99.900     81.772     99.900      0.100     -9.627     23.801      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     42.016     44.732     39.973      0.000  -9999.000  -9999.000      0.000
 607.7250      15.950     13.111     21.926     36.922      2.393     23.705     22.246     24.493     71.551     89.074      1.660    347.179     48.373      5.220    129.658    322.347     83.815     21.589     22.329     20.646    120.953    328.875    -25.847     25.363     25.387     30.674     51.301      2.393     36.922     49.556     34.121     52.010      0.100      0.600      0.000      0.100      0.010     99.900     99.300     99.900      0.100     -9.332     23.705      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     42.186     44.952     40.827      0.000  -9999.000  -9999.000      0.000
 607.8500       8.797      7.565     21.963     36.032      2.383     23.891     22.566     25.257     71.527     89.372      1.650    347.230     48.313    -11.590    134.770    325.491     83.139     21.634     17.888     14.592    119.052    324.750      2.202     24.510     23.767     28.018     51.279      2.383     36.032     49.531     33.989     48.379      0.100      0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -9.042     23.891      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     41.858     44.315     39.593      0.000  -9999.000  -9999.000      0.000
 607.9750       7.028      6.511     21.981     34.294      2.387     24.420     23.239     27.443     71.499     89.665      1.639    347.270     48.256     -3.151    132.974    325.599     82.454     21.682      9.198      7.948    118.686    320.551     23.266     23.984     22.713     25.976     51.266      2.387     34.294     49.518     33.249     45.165      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -8.766     24.420      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.951     43.032     36.440      0.000  -9999.000  -9999.000      0.000
 608.1000       6.788      8.435     21.999     32.355      2.401     25.188     24.164     30.610     71.464     89.945      1.629    347.305     48.206    -23.129    130.568    322.877     81.775     21.747      7.400      6.234    120.148    316.925    -39.025     23.741     22.239     24.704     51.264      2.401     32.355     49.525     32.066     42.438      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -8.511     25.188      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.701     41.384     32.669      0.000  -9999.000  -9999.000      0.000
 608.2250      11.590     12.131     22.000     30.416      2.421     26.122     25.317     33.972     71.426     90.203      1.619    347.338     48.163     23.558    124.262    318.697     81.116     21.814      5.737      7.475    121.903    314.225     -8.672     23.693     22.248     24.425     51.264      2.421     30.416     49.541     30.677     40.200      0.100     11.179      0.000      0.100      0.010     99.900     88.721     99.900      0.100     -8.281     26.122      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     38.282     39.499     29.436      0.000  -9999.000  -9999.000      0.000
 608.3500      15.360     13.067     21.983     29.275      2.439     27.221     26.717     36.782     71.388     90.436      1.611    347.373     48.131      0.865    118.114    314.890     80.487     21.875     10.431     11.768    122.269    312.088     19.936     23.954     22.668     25.526     51.271      2.439     29.275     49.557     29.289     38.476      0.100     22.206      0.000      0.100      0.010     99.900     77.694     99.900      0.100     -8.080     27.221      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.736     37.429     27.187      0.000  -9999.000  -9999.000      0.000
 608.4750      15.166     12.392     21.965     29.290      2.452     28.373     28.231     38.594     71.350     90.641      1.603    347.401     48.116    -35.693    115.143    312.865     79.902     21.929     15.602     13.390    122.123    310.038    -20.491     24.569     23.422     28.059     51.277      2.452     29.290     49.573     28.013     37.258      0.100     27.173      0.000      0.100      0.010     99.900     72.727     99.900      0.100     -7.912     28.373      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.245     35.422     25.911      0.000  -9999.000  -9999.000      0.000
 608.6000      16.443     14.127     21.947     30.191      2.458     29.427     29.691     39.390     71.317     90.812      1.596    347.430     48.124     11.312    114.886    313.084     79.367     21.964     14.525     11.948    119.710    307.900    -15.879     25.386     24.401     31.428     51.280      2.458     30.191     49.580     26.925     36.539      0.100     27.592      0.000      0.100      0.010     99.900     72.308     99.900      0.100     -7.781     29.427      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.983     33.680     25.387      0.000  -9999.000  -9999.000      0.000
 608.7250      13.782     16.084     21.929     32.120      2.462     30.325     31.047     39.532     71.290     90.946      1.590    347.462     48.157      6.185    115.532    315.012     78.886     21.982     17.382     13.923    115.322    305.675     -9.573     26.357     25.609     34.783     51.277      2.462     32.120     49.576     26.182     36.285      0.100     26.535      0.000      0.100      0.010     99.900     73.365     99.900      0.100     -7.692     30.325      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.977     32.210     25.296      0.000  -9999.000  -9999.000      0.000
 608.8500      16.856     20.633     21.911     34.639      2.466     31.025     32.194     39.451     71.272     91.039      1.584    347.457     48.211    -12.973    116.191    317.641     78.461     22.000     13.205     14.830    111.885    303.750     11.605     27.496     27.069     37.417     51.269      2.466     34.639     49.559     26.016     36.421      0.100     25.448      0.000      0.100      0.010     99.900     74.452     99.900      0.100     -7.642     31.025      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.232     31.062     25.348      0.000  -9999.000  -9999.000      0.000
 608.9750      19.999     20.067     21.894     36.680      2.470     31.505     33.031     39.439     71.265     91.092      1.579    347.420     48.288    -17.428    116.705    319.786     78.089     22.000     15.769     20.403    109.253    302.538      6.640     28.650     28.599     38.966     51.249      2.470     36.680     49.522     26.638     36.864      0.100     24.591      0.000      0.100      0.010     99.900     75.309     99.900      0.100     -7.629     31.505      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.741     30.274     25.355      0.000  -9999.000  -9999.000      0.000
 609.1000      17.374     14.829     21.876     37.809      2.471     31.804     33.707     39.681     71.264     91.109      1.573    347.357     48.388    -19.268    117.145    320.862     77.767     21.982     20.595     21.424    106.620    302.162    -28.388     29.672     30.036     39.523     51.225      2.471     37.809     49.467     28.113     37.528      0.100     23.852      0.000      0.100      0.010     99.900     76.048     99.900      0.100     -7.650     31.804      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.443     29.668     25.201      0.000  -9999.000  -9999.000      0.000
 609.2250      14.211     11.655     21.875     37.632      2.469     32.031     34.399     40.279     71.268     91.091      1.566    347.272     48.506     28.243    117.583    320.751     77.493     21.964     17.953     15.410    105.011    302.312      6.685     30.530     31.364     39.535     51.195      2.469     37.632     49.399     30.325     38.313      0.100     23.110      0.000      0.100      0.010     99.900     76.790     99.900      0.100     -7.704     32.031      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.220     29.071     24.827      0.000  -9999.000  -9999.000      0.000
 609.3500      10.214      7.907     21.875     36.096      2.463     32.321     35.034     41.046     71.274     91.040      1.558    347.169     48.636    -21.402    116.288    319.465     77.257     21.946     15.389     12.838    103.841    302.700     19.452     31.181     32.453     39.425     51.164      2.463     36.096     49.313     33.095     39.090      0.100     25.286      0.000      0.100      0.010     99.900     74.614     99.900      0.100     -7.786     32.321      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.940     28.544     24.363      0.000  -9999.000  -9999.000      0.000
 609.4750      11.196      9.817     21.875     34.113      2.451     32.673     35.498     41.508     71.278     90.962      1.549    347.048     48.770    -32.414    114.899    317.398     77.053     21.929     10.180      7.610    103.841    303.425    -31.331     31.606     33.211     39.444     51.134      2.451     34.113     49.220     36.233     39.738      0.100     27.571      0.000      0.100      0.010     99.900     72.329     99.900      0.100     -7.890     32.673      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.606     28.171     24.092      0.000  -9999.000  -9999.000      0.000
 609.6000      14.946     13.627     21.875     32.219      2.436     32.936     35.836     41.265     71.278     90.861      1.539    346.908     48.902      9.694    113.292    314.334     76.877     21.911     10.331      8.923    108.082    304.787    -10.963     31.865     33.860     39.755     51.108      2.436     32.219     49.121     39.608     40.152      0.100     30.154      0.000      0.100      0.010     99.900     69.746     99.900      0.100     -8.006     32.936      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.362     27.905     24.233      0.000  -9999.000  -9999.000      0.000
 609.7250      17.998     16.270     21.875     30.805      2.422     33.057     36.104     40.344     71.273     90.748      1.529    346.752     49.037     -0.827    110.526    309.947     76.725     21.893     14.147     12.867    112.323    307.475      5.483     32.082     34.566     40.440     51.088      2.422     30.805     49.028     43.098     40.311      0.100     34.454      0.000      0.100      0.010     99.900     65.446     99.900      0.100     -8.132     33.057      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.251     27.698     24.787      0.000  -9999.000  -9999.000      0.000
 609.8500      18.799     15.566     21.858     30.093      2.412     33.070     36.304     39.310     71.259     90.626      1.519    346.610     49.166    -24.443    107.819    304.087     76.600     21.875     17.668     16.217    120.586    311.899    -11.862     32.394     35.178     41.233     51.080      2.412     30.093     48.942     46.420     40.287      0.100     38.488      0.000      0.100      0.010     99.900     61.412     99.900      0.100     -8.261     33.070      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.239     27.545     25.439      0.000  -9999.000  -9999.000      0.000
 609.9750      16.074     12.373     21.840     29.310      2.411     32.911     36.486     38.794     71.238     90.500      1.507    346.485     49.285    -24.050    106.704    296.719     76.501     21.875     19.120     16.451    129.800    317.337     -3.015     32.759     35.596     41.592     51.081      2.411     29.310     48.868     49.233     40.244      0.100     40.101      0.000      0.100      0.010     99.900     59.799     99.900      0.100     -8.388     32.911      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.385     27.408     25.777      0.000  -9999.000  -9999.000      0.000
 610.1000      11.155     12.531     21.822     27.952      2.422     32.618     36.715     38.845     71.210     90.376      1.496    346.376     49.389     15.411    106.476    288.649     76.433     21.875     17.708     12.561    134.846    322.424    -23.438     32.990     35.910     41.166     51.097      2.422     27.952     48.809     51.179     40.420      0.100     40.428      0.000      0.100      0.010     99.900     59.472     99.900      0.100     -8.506     32.618      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.658     27.237     25.743      0.000  -9999.000  -9999.000      0.000
 610.2250      14.805     16.784     21.821     26.464      2.443     32.400     36.967     38.967     71.180     90.262      1.487    346.275     49.481     -2.270    106.256    281.061     76.402     21.875     10.529     11.736    132.946    325.537     24.266     33.078     36.163     40.095     51.130      2.443     26.464     48.763     52.070     41.135      0.100     40.742      0.000      0.100      0.010     99.900     59.159     99.900      0.100     -8.611     32.400      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.864     27.051     25.663      0.000  -9999.000  -9999.000      0.000
 610.3500      20.568     22.088     21.821     25.168      2.469     32.344     37.055     38.744     71.149     90.161      1.477    346.183     49.561    134.479    107.123    274.858     76.416     21.875     13.274     15.223    130.533    325.600      0.519     33.068     36.347     39.072     51.182      2.469     25.168     48.733     51.931     42.726      0.100     39.498      0.000      0.100      0.010     99.900     60.402     99.900      0.100     -8.702     32.344      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.917     26.987     25.810      0.000  -9999.000  -9999.000      0.000
 610.4750      20.544     20.401     21.821     24.395      2.494     32.339     36.792     38.112     71.121     90.073      1.468    346.096     49.631   -251.958    107.711    270.285     76.474     21.875     19.983     22.062    124.171    322.838    -36.218     32.864     36.528     38.710     51.253      2.494     24.395     48.711     50.891     45.512      0.100     38.645      0.000      0.100      0.010     99.900     61.255     99.900      0.100     -8.780     32.339      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.922     27.180     26.238      0.000  -9999.000  -9999.000      0.000
 610.6000      13.766     14.715     21.787     24.510      2.510     32.283     36.203     37.229     71.098     89.998      1.460    346.004     49.682     19.134    107.064    266.929     76.582     21.857     22.544     22.175    118.028    318.638     11.987     32.544     36.771     38.885     51.351      2.510     24.510     48.695     49.102     49.666      0.100     39.583      0.000      0.100      0.010     99.900     60.317     99.900      0.100     -8.845     32.283      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.976     27.622     26.861      0.000  -9999.000  -9999.000      0.000
 610.7250      15.177     16.837     21.768     25.266      2.515     32.114     35.345     36.283     71.084     89.936      1.452    345.906     49.716     -4.422    104.956    263.548     76.738     21.839     13.800     14.418    115.103    314.838      6.104     32.358     37.026     38.992     51.468      2.515     25.266     48.681     46.723     55.291      0.100     42.575      0.000      0.100      0.010     99.900     57.325     99.900      0.100     -8.899     32.114      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.139     28.293     27.561      0.000  -9999.000  -9999.000      0.000
 610.8500      20.394     20.286     21.751     26.120      2.504     31.808     34.246     35.390     71.080     89.885      1.445    345.833     49.731    -22.408    102.835    260.141     76.942     21.821     13.649     15.717    114.883    312.838    -13.233     32.340     37.063     38.670     51.600      2.504     26.120     48.662     43.957     62.249      0.100     45.489      0.000      0.100      0.010     99.900     54.411     99.900      0.100     -8.948     31.808      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.438     29.201     28.257      0.000  -9999.000  -9999.000      0.000
 610.9750      20.071     18.630     21.750     26.739      2.479     31.380     33.074     34.483     71.089     89.840      1.437    345.781     49.731     -2.705    100.496    257.508     77.190     21.821     20.313     20.601    115.541    313.087    -17.484     32.339     36.711     37.947     51.743      2.479     26.739     48.637     41.101     70.221      0.100     48.594      0.000      0.100      0.010     99.900     51.306     99.900      0.100     -8.998     31.380      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.867     30.235     29.000      0.000  -9999.000  -9999.000      0.000
 611.1000      17.431     18.096     21.733     27.778      2.446     30.855     31.995     33.390     71.113     89.793      1.432    345.752     49.716      1.684     99.099    256.824     77.478     21.821     20.668     19.232    116.199    315.037    -19.291     32.266     36.053     37.017     51.889      2.446     27.778     48.603     38.465     78.632      0.100     50.397      0.000      0.100      0.010     99.900     49.503     99.900      0.100     -9.055     30.855      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.409     31.255     29.949      0.000  -9999.000  -9999.000      0.000
 611.2250      15.356     23.592     21.715     29.235      2.415     30.364     31.090     32.205     71.155     89.740      1.427    345.745     49.675      7.992     99.596    259.883     77.803     21.821     18.068     16.615    116.711    317.675     28.850     32.069     35.137     36.067     52.034      2.415     29.235     48.555     36.237     86.719      0.100     49.760      0.000      0.100      0.010     99.900     50.140     99.900      0.100     -9.123     30.364      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.934     32.165     31.051      0.000  -9999.000  -9999.000      0.000
 611.3500      14.488     23.474     21.697     30.522      2.397     30.101     30.469     31.320     71.217     89.675      1.424    345.759     49.616    -39.255    100.253    266.378     78.162     21.786     15.299     23.053    117.150    319.812    -22.029     31.732     33.985     35.192     52.171      2.397     30.522     48.502     34.454     93.714      0.100     48.911      0.000      0.100      0.010     99.900     50.989     99.900      0.100     -9.207     30.101      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.222     32.820     31.928      0.000  -9999.000  -9999.000      0.000
 611.4750      10.530     16.538     21.748     31.770      2.393     30.102     30.167     31.137     71.301     89.594      1.422    345.792     49.539      1.602    100.838    274.867     78.550     21.768     15.545     25.393    117.589    320.875    -32.540     31.278     32.808     34.276     52.290      2.393     31.770     48.443     32.995     99.030      0.100     48.147      0.000      0.100      0.010     99.900     51.753     99.900      0.100     -9.311     30.102      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.220     33.149     32.117      0.000  -9999.000  -9999.000      0.000
 611.6000       9.143     13.988     21.802     33.089      2.399     30.342     30.185     31.851     71.409     89.494      1.420    345.844     49.445     23.990    101.278    283.754     78.965     21.750     10.959     17.069    116.273    320.750     10.197     30.733     31.759     33.133     52.391      2.399     33.089     48.381     31.738    102.512      0.100     47.568      0.000      0.100      0.010     99.900     52.332     99.900      0.100     -9.440     30.342      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.957     33.129     31.396      0.000  -9999.000  -9999.000      0.000
 611.7250       9.692     12.317     21.855     33.239      2.408     30.961     30.648     33.460     71.533     89.367      1.419    345.916     49.333    -30.343    102.371    291.464     79.403     21.750      9.097     14.768    114.883    319.450     -0.955     30.257     30.896     31.937     52.474      2.408     33.239     48.315     30.611    104.297      0.100     46.114      0.000      0.100      0.010     99.900     53.786     99.900      0.100     -9.596     30.961      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.298     32.628     29.886      0.000  -9999.000  -9999.000      0.000
 611.8500      12.884     15.891     21.892     32.883      2.415     32.033     31.641     35.959     71.670     89.215      1.419    345.968     49.198    -18.440    104.122    297.377     79.863     21.732      9.296     11.391    113.274    317.375    -24.709     30.056     30.346     31.143     52.541      2.415     32.883     48.252     29.621    104.803      0.100     43.732      0.000      0.100      0.010     99.900     56.168     99.900      0.100     -9.779     32.033      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.217     31.604     27.809      0.000  -9999.000  -9999.000      0.000
 611.9750      18.744     17.544     21.927     33.629      2.417     33.436     33.250     39.385     71.815     89.036      1.421    346.005     49.039     13.671    108.567    302.210     80.343     21.714     11.007     15.393    110.496    314.300    -24.043     30.116     30.115     31.135     52.588      2.417     33.629     48.198     28.819    104.506      0.100     37.390      0.000      0.100      0.010     99.900     62.510     99.900      0.100     -9.989     33.436      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.908     30.075     25.390      0.000  -9999.000  -9999.000      0.000
 612.1000      16.161     16.842     21.963     34.874      2.418     35.099     35.650     44.082     71.961     88.829      1.421    346.008     48.863     -1.827    113.756    305.768     80.838     21.696     19.112     17.543    107.790    309.901     15.836     30.407     30.205     32.055     52.613      2.418     34.874     48.155     28.282    103.875      0.100     29.414      0.000      0.100      0.010     99.900     70.486     99.900      0.100    -10.229     35.099      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.491     28.050     22.685      0.000  -9999.000  -9999.000      0.000
 612.2250      11.709     14.616     21.999     35.742      2.422     37.136     38.939     51.266     72.102     88.592      1.420    346.005     48.664     -3.855    118.950    306.857     81.344     21.750     17.524     17.550    106.693    304.026     -2.460     31.119     30.774     33.859     52.624      2.422     35.742     48.123     28.101    103.330      0.100     20.768      0.000      0.100      0.010     99.900     79.132     99.900      0.100    -10.500     37.136      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.928     25.681     19.506      0.000  -9999.000  -9999.000      0.000
 612.3500      12.163     15.233     22.000     35.562      2.426     39.704     43.060     62.605     72.230     88.325      1.418    345.987     48.452    -24.859    122.325    304.313     81.859     21.804     11.651     14.500    106.473    296.645    135.875     32.292     31.886     36.553     52.620      2.426     35.562     48.103     28.335    103.216      0.100     14.767      0.000      0.100      0.010     99.900     85.133     99.900      0.100    -10.804     39.704      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.187     23.223     15.973      0.000  -9999.000  -9999.000      0.000
 612.4750      12.762     16.466     22.000     33.366      2.424     42.671     48.069     79.259     72.340     88.024      1.416    345.957     48.222     11.425    120.596    296.698     82.380     21.857     11.903     15.000    106.254    288.570   -255.800     33.759     33.635     40.183     52.605      2.424     33.366     48.096     29.032    103.701      0.100     17.881      0.000      0.100      0.010     99.900     82.019     99.900      0.100    -11.142     42.671      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.435     20.803     12.617      0.000  -9999.000  -9999.000      0.000
 612.6000      12.306     18.116     22.000     29.393      2.413     45.850     54.103    101.601     72.432     87.690      1.415    345.921     47.985     13.039    112.289    284.329     82.903     21.893     13.022     16.000    107.131    280.988     21.779     35.475     36.216     45.176     52.582      2.413     29.393     48.098     30.132    104.741      0.100     31.735      0.000      0.100      0.010     99.900     68.165     99.900      0.100    -11.518     45.850      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.810     18.483      9.843      0.000  -9999.000  -9999.000      0.000
 612.7250      13.244     17.683     22.000     24.578      2.390     49.260     60.947    128.019     72.507     87.317      1.414    345.869     47.750    -33.783     99.800    269.435     83.424     21.929     11.905     18.000    107.717    274.801     -4.667     37.600     39.699     52.966     52.550      2.390     24.578     48.107     31.521    106.067      6.992     55.472      1.000      9.924     10.524     45.777     29.252     64.969     15.276    -11.936     49.260      0.428      0.000      0.572      0.000      0.000      0.062      0.000      0.000      0.000      0.000      0.000     20.301     16.408      7.811      0.000     14.805     12.466      0.000
 612.8500      12.227     15.701     22.000     19.540      2.359     52.620     68.342    153.041     72.564     86.902      1.415    345.809     47.522     16.759     85.325    254.805     83.939     21.964     13.624     18.500    107.059    270.244    -22.568     40.288     43.994     65.285     52.517      2.359     19.540     48.114     33.047    107.288      6.644     66.580      1.000      8.915      5.545     48.845     19.817     65.533     13.603    -12.400     52.620      0.461      0.000      0.539      0.000      0.000      0.248      0.000      0.000      0.000      0.000      5.930     19.004     14.632      6.534      0.000     16.810     12.113      0.000
 612.9750      13.816     18.117     22.000     15.626      2.329     55.387     75.972    169.077     72.600     86.441      1.417    345.747     47.307     14.196     71.862    242.667     84.441     22.000     11.997     15.001    104.938    266.900     -2.531     43.331     49.197     83.127     52.490      2.329     15.626     48.116     34.614    108.004      6.385     74.587      1.000      8.362      3.359     51.399     12.990     67.310     12.423    -12.912     55.387      0.537      0.000      0.463      0.000      0.000      0.358      0.000      0.000      0.000      0.000      4.960     18.055     13.163      5.914      0.000     18.840     11.713      0.000
 613.1000      16.526     18.383     22.000     13.317      2.307     57.601     82.677    172.795     72.619     85.933      1.421    345.678     47.105    -29.686     61.318    234.115     84.932     22.000     12.983     18.000    102.817    263.519      1.720     46.544     55.455    106.691     52.465      2.307     13.317     48.107     36.216    107.911     11.693     79.676      1.000     11.693      2.417     53.043      8.631     70.069     11.693    -13.470     57.601      0.647      0.000      0.353      0.000      0.000      0.416      0.000      0.000      0.000      0.000      4.651     17.361     12.095      5.787      0.000     20.376     11.689      0.000
