FORWARD_TEXT_FORMAT_1.0
STDEP =   120.0000
ENDEP =  1020.0000
RLEV  =     0.1250
CURVENAME =  SP, GR, AC, DEVI, AZIM, SP1, MMD, rll8, RILD, RILM, SSD, LSD, SP2, TEN, SPD, DEN, CORR, CNL, CAL, RML, RMN, R4.0, rll8%, rild%, rilm%, sp1%, cal%, rml%, rmn%, sp%, cn%, ac%, gr%, den%, r4.0%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, cnl%
END
#DEPTH            SP         GR         AC       DEVI       AZIM        SP1        MMD       rll8       RILD       RILM        SSD        LSD        SP2        TEN        SPD        DEN       CORR        CNL        CAL        RML        RMN       R4.0      rll8%      rild%      rilm%       sp1%       cal%       rml%       rmn%        sp%        cn%        ac%        gr%       den%      r4.0%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP       cnl%
 428.8750      89.520     93.446    244.636      1.184    161.371    110.846    493.652     25.329     25.016     24.145    225.951    229.856     -1.099    329.384    509.760      2.531     -0.067     22.151     22.618     36.737     43.306     43.696     25.329     25.016     24.145    110.876     22.618     36.737     43.306     86.025     20.938    258.315    126.254      2.531     80.518      0.100     72.542      0.000      0.100      0.010     99.900     27.358     99.900      0.100    -13.476     25.016      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.975     41.416     39.481      0.000  -9999.000  -9999.000      0.000     22.151
 429.0000      89.554     89.971    241.872      1.231    161.429    110.874    491.211     28.858     24.949     24.778    228.606    227.030     -1.099    340.919    510.840      2.532     -0.048     20.897     22.645     38.505     41.732     42.197     28.858     24.949     24.778    110.937     22.645     38.505     41.732     86.489     21.771    257.600    119.658      2.532     80.285      0.100     76.004      0.000      0.100      0.010     99.900     23.896     99.900      0.100    -13.442     24.949      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.081     40.359     34.652      0.000  -9999.000  -9999.000      0.000     20.897
 429.1250      89.564     87.193    239.402      1.189    160.839    110.933    509.766     30.340     24.986     25.044    230.322    226.437     -1.099    336.818    515.700      2.527     -0.038     20.050     22.687     39.619     45.145     41.550     30.340     24.986     25.044    111.126     22.687     39.619     45.145     86.721     22.541    255.843    113.225      2.527     79.828      0.100     78.630      0.000      0.100      0.010     99.900     21.270     99.900      0.100    -13.433     24.986      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.022     39.929     32.960      0.000  -9999.000  -9999.000      0.000     20.050
 429.2500      89.550     88.402    239.483      1.356    162.512    111.114    468.262     30.774     25.039     25.227    231.300    225.259     -1.099    347.841    515.160      2.514     -0.031     20.129     22.729     48.985     51.287     41.039     30.774     25.039     25.227    111.236     22.729     48.985     51.287     86.940     23.901    250.556    101.992      2.514     77.951      0.100     77.502      0.000      0.100      0.010     99.900     22.398     99.900      0.100    -13.447     25.039      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.938     39.640     32.495      0.000  -9999.000  -9999.000      0.000     20.129
 429.3750      89.525     91.176    240.241      1.220    162.275    111.229    563.476     30.678     25.093     25.390    231.039    223.198     -1.099    354.249    515.700      2.510     -0.028     20.793     22.786     19.980     23.260     40.205     30.678     25.093     25.390    111.340     22.786     19.980     23.260     87.160     24.381    247.459     96.943      2.510     76.437      0.100     74.826      0.000      0.100      0.010     99.900     25.074     99.900      0.100    -13.473     25.093      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.851     39.385     32.596      0.000  -9999.000  -9999.000      0.000     20.793
 429.5000      89.486     94.283    241.743      1.257    162.376    111.333    515.625     31.474     25.085     25.579    227.150    217.491     -1.099    376.039    520.020      2.508     -0.038     21.612     22.833     14.958     20.115     39.474     31.474     25.085     25.579    111.432     22.833     14.958     20.115     87.612     24.370    244.388     93.138      2.508     74.595      0.100     71.677      0.000      0.100      0.010     99.900     28.223     99.900      0.100    -13.512     25.085      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.864     39.094     31.773      0.000  -9999.000  -9999.000      0.000     21.612
 429.6250      89.412    100.636    245.911      1.252    163.749    111.425    509.766     30.807     25.039     25.463    224.647    215.025     -1.099    397.828    521.640      2.507     -0.047     22.394     22.833     22.658     26.535     38.816     30.807     25.039     25.463    111.548     22.833     22.658     26.535     87.856     23.665    241.649     89.691      2.507     72.555      0.100     64.697      0.000      0.100      0.010     99.900     35.203     99.900      0.100    -13.586     25.039      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.938     39.273     32.460      0.000  -9999.000  -9999.000      0.000     22.394
 429.7500      89.224    104.077    248.019      1.345    163.806    111.540    496.582     28.870     24.966     25.096    222.522    213.353     -1.099    403.212    527.580      2.506     -0.055     23.642     22.762     26.850     30.736     37.970     28.870     24.966     25.096    111.554     22.762     26.850     30.736     88.100     20.706    239.202     86.971      2.506     68.829      0.100     60.592      0.000      0.100      0.010     99.900     39.308     99.900      0.100    -13.775     24.966      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.054     39.846     34.638      0.000  -9999.000  -9999.000      0.000     23.642
 429.8750      89.101    104.791    248.701      1.345    163.806    111.553    495.605     26.359     24.912     24.646    221.003    212.529     -1.099    381.678    528.120      2.508     -0.062     24.290     22.713     23.439     23.616     36.006     26.359     24.912     24.646    111.523     22.713     23.439     23.616     88.344     19.127    239.508     88.531      2.508     67.450      0.100     59.709      0.000      0.100      0.010     99.900     40.191     99.900      0.100    -13.899     24.912      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.141     40.575     37.937      0.000  -9999.000  -9999.000      0.000     24.290
 430.0000      88.967    103.903    247.774      1.283    163.131    111.525    539.062     23.147     24.976     24.135    219.712    213.080     -1.099    372.450    530.280      2.514     -0.070     24.372     22.692     19.314     19.126     34.238     23.147     24.976     24.135    111.456     22.692     19.314     19.126     88.894     17.934    240.307     91.415      2.514     66.483      0.100     60.805      0.000      0.100      0.010     99.900     39.095     99.900      0.100    -14.033     24.976      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.038     41.433     43.202      0.000  -9999.000  -9999.000      0.000     24.372
 430.1250      88.820    101.453    243.307      1.201    164.391    111.461    446.777     23.252     25.067     24.293    220.062    214.367     -1.099    379.884    527.580      2.525     -0.071     23.799     22.690     17.522     20.228     32.945     23.252     25.067     24.293    111.218     22.690     17.522     20.228     89.162     17.307    241.873     94.543      2.525     65.973      0.100     63.743      0.000      0.100      0.010     99.900     36.157     99.900      0.100    -14.180     25.067      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.893     41.165     43.007      0.000  -9999.000  -9999.000      0.000     23.799
 430.2500      88.564     99.483    240.237      1.246    164.266    111.235    549.316     24.416     25.184     24.682    221.243    216.394     -1.093    386.549    527.040      2.549     -0.068     21.264     22.690     23.414     28.124     31.857     24.416     25.184     24.682    111.053     22.690     23.414     28.124     89.431     17.741    246.280    101.192      2.549     66.564      0.100     66.021      0.000      0.100      0.010     99.900     33.879     99.900      0.100    -14.437     25.184      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.707     40.516     40.956      0.000  -9999.000  -9999.000      0.000     21.264
 430.3750      88.430     97.447    237.495      1.199    163.689    111.065    479.492     25.998     25.358     25.155    223.131    219.098     -1.086    383.729    528.660      2.560     -0.063     19.424     22.694     40.590     47.081     30.905     25.998     25.358     25.155    110.852     22.694     40.590     47.081     89.699     18.449    248.179    104.342      2.560     67.661      0.100     68.294      0.000      0.100      0.010     99.900     31.606     99.900      0.100    -14.571     25.358      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.435     39.754     38.465      0.000  -9999.000  -9999.000      0.000     19.424
 430.5000      88.296     95.591    234.676      1.155    163.758    110.866    494.141     27.832     26.027     26.029    227.034    224.784     -1.086    347.328    530.820      2.570     -0.052     18.158     22.701     44.042     48.939     30.569     27.832     26.027     26.029    110.626     22.701     44.042     48.939     90.212     19.201    248.749    104.833      2.570     69.225      0.100     70.300      0.000      0.100      0.010     99.900     29.600     99.900      0.100    -14.706     26.027      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     38.422     38.418     35.930      0.000  -9999.000  -9999.000      0.000     18.158
 430.6250      88.148     93.368    229.712      0.983    162.941    110.642    507.324     29.083     26.588     26.621    227.841    226.571     -1.086    331.434    528.660      2.577     -0.051     17.425     22.744     37.860     43.232     30.690     29.083     26.588     26.621    110.107     22.744     37.860     43.232     90.419     19.881    247.683    103.816      2.577     71.075      0.100     72.621      0.000      0.100      0.010     99.900     27.279     99.900      0.100    -14.854     26.588      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.610     37.564     34.385      0.000  -9999.000  -9999.000      0.000     17.425
 430.7500      87.881     94.194    228.202      1.034    163.801    110.144    513.184     31.103     27.236     27.399    227.420    227.128     -1.086    339.638    527.040      2.579     -0.054     17.660     22.773     38.248     44.682     31.026     31.103     27.236     27.399    109.832     22.773     38.248     44.682     90.603     20.988    242.897    101.232      2.579     74.096      0.100     71.769      0.000      0.100      0.010     99.900     28.131     99.900      0.100    -15.122     27.236      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.716     36.498     32.151      0.000  -9999.000  -9999.000      0.000     17.660
 430.8750      87.746     97.003    228.094      0.972    162.238    109.852    455.078     33.860     27.962     28.287    226.006    226.471     -1.086    360.145    522.180      2.576     -0.061     18.317     22.782     35.028     40.143     32.105     33.860     27.962     28.287    109.558     22.782     35.028     40.143     90.761     21.536    239.987     99.318      2.576     74.620      0.100     68.779      0.000      0.100      0.010     99.900     31.121     99.900      0.100    -15.257     27.962      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.762     35.352     29.534      0.000  -9999.000  -9999.000      0.000     18.317
 431.0000      87.599    100.653    229.057      0.916    162.238    109.578    454.102     37.881     29.410     29.821    222.640    223.000     -1.086    365.016    522.180      2.572     -0.072     19.061     22.776     32.375     36.264     33.262     37.881     29.410     29.821    109.295     22.776     32.375     36.264     91.005     22.103    237.259     97.270      2.572     74.167      0.100     64.678      0.000      0.100      0.010     99.900     35.222     99.900      0.100    -15.404     29.410      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.002     33.534     26.398      0.000  -9999.000  -9999.000      0.000     19.061
 431.1250      87.438    105.341    231.948      0.866    162.238    109.314    507.812     37.356     30.146     30.294    221.982    221.710     -1.086    356.813    518.940      2.567     -0.074     19.754     22.775     31.685     34.689     34.343     37.356     30.146     30.294    108.807     22.775     31.685     34.689     91.103     22.509    234.430     95.431      2.567     72.656      0.100     59.023      0.000      0.100      0.010     99.900     40.877     99.900      0.100    -15.566     30.146      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.172     33.009     26.770      0.000  -9999.000  -9999.000      0.000     19.754
 431.2500      87.132    108.083    234.009      0.743    162.238    108.843    502.930     35.972     30.727     30.560    222.314    221.916     -1.093    344.508    518.940      2.558     -0.072     20.782     22.750     32.473     34.885     35.525     35.972     30.727     30.560    108.587     22.750     32.473     34.885     91.201     22.196    229.260     93.170      2.558     66.742      0.100     55.501      0.000      0.100      0.010     99.900     44.399     99.900      0.100    -15.872     30.727      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.545     32.723     27.799      0.000  -9999.000  -9999.000      0.000     20.782
 431.3750      86.949    111.885    236.161      0.714    162.238    108.604    519.043     34.798     31.158     30.752    223.353    224.088     -1.099    350.660    517.320      2.554     -0.070     21.435     22.727     29.355     30.633     37.613     34.798     31.158     30.752    108.398     22.727     29.355     30.633     91.286     21.559    228.100     94.293      2.554     62.620      0.100     50.342      0.000      0.100      0.010     99.900     49.558     99.900      0.100    -16.055     31.158      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.094     32.518     28.737      0.000  -9999.000  -9999.000      0.000     21.435
 431.5000      86.766    114.126    238.423      0.708    162.238    108.412    474.121     33.360     31.528     30.907    226.170    232.205     -1.093    383.729    508.680      2.552     -0.070     21.998     22.704     30.522     31.693     39.350     33.360     31.528     30.907    108.233     22.704     30.522     31.693     91.433     20.857    228.094     97.266      2.552     57.988      0.100     47.140      0.000      0.100      0.010     99.900     52.760     99.900      0.100    -16.240     31.528      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.718     32.355     29.976      0.000  -9999.000  -9999.000      0.000     21.998
 431.6250      86.553    115.522    241.882      0.708    162.238    108.246    558.105     32.458     31.460     30.840    227.467    235.710     -1.080    393.727    508.680      2.551     -0.069     22.434     22.695     33.264     34.626     40.611     32.458     31.460     30.840    107.959     22.695     33.264     34.626     91.518     20.250    229.151    100.983      2.551     53.130      0.100     45.085      0.000      0.100      0.010     99.900     54.815     99.900      0.100    -16.452     31.460      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.787     32.426     30.809      0.000  -9999.000  -9999.000      0.000     22.434
 431.7500      86.166    114.808    242.984      0.732    162.238    107.979    452.637     31.901     31.230     30.687    228.383    237.248     -1.074    391.932    508.140      2.549     -0.066     22.254     22.697     30.947     30.652     41.809     31.901     31.230     30.687    107.843     22.697     30.947     30.652     91.628     19.434    232.222    105.768      2.549     44.369      0.100     46.142      0.000      0.100      0.010     99.900     53.758     99.900      0.100    -16.840     31.230      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.020     32.587     31.347      0.000  -9999.000  -9999.000      0.000     22.254
 431.8750      85.946    112.006    243.331      0.773    162.237    107.852    527.344     31.672     30.950     30.535    228.601    236.355     -1.074    397.059    510.300      2.546     -0.064     21.676     22.701     29.105     33.036     43.483     31.672     30.950     30.535    107.727     22.701     29.105     33.036     91.762     18.998    234.185    108.312      2.546     41.057      0.100     50.172      0.000      0.100      0.010     99.900     49.728     99.900      0.100    -17.060     30.950      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.310     32.749     31.573      0.000  -9999.000  -9999.000      0.000     21.676
 432.0000      85.726    108.725    243.160      0.828    162.236    107.736    518.066     31.669     30.519     30.226    226.000    229.248     -1.074    419.361    508.140      2.541     -0.065     20.986     22.684     31.642     36.867     44.675     31.669     30.519     30.226    107.599     22.684     31.642     36.867     92.031     18.372    236.357    112.239      2.541     38.600      0.100     54.654      0.000      0.100      0.010     99.900     45.246     99.900      0.100    -17.281     30.519      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.767     33.084     31.576      0.000  -9999.000  -9999.000      0.000     20.986
 432.1250      85.476    104.184    241.457      0.891    162.243    107.608    475.586     31.561     30.356     30.117    223.438    224.907     -1.074    419.361    505.980      2.536     -0.071     20.362     22.644     34.672     39.736     45.384     31.561     30.356     30.117    107.324     22.644     34.672     39.736     92.189     17.564    238.630    114.314      2.536     37.030      0.100     60.460      0.000      0.100      0.010     99.900     39.440     99.900      0.100    -17.532     30.356      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.942     33.203     31.685      0.000  -9999.000  -9999.000      0.000     20.362
 432.2500      85.032    101.171    239.725      1.150    162.208    107.345    514.160     31.421     30.378     30.090    220.746    220.994     -1.074    416.798    505.440      2.533     -0.079     19.584     22.647     33.084     39.052     46.016     31.421     30.378     30.090    107.177     22.647     33.084     39.052     92.348     15.906    242.208    115.643      2.533     36.333      0.100     64.074      0.000      0.100      0.010     99.900     35.826     99.900      0.100    -17.976     30.378      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.919     33.233     31.826      0.000  -9999.000  -9999.000      0.000     19.584
 432.3750      84.824     96.822    237.591      1.250    162.371    107.189    521.973     31.502     30.593     30.173    218.828    218.174     -1.074    405.006    504.900      2.535     -0.084     19.078     22.658     33.221     38.526     46.945     31.502     30.593     30.173    107.019     22.658     33.221     38.526     92.507     15.361    243.063    114.724      2.535     37.047      0.100     68.977      0.000      0.100      0.010     99.900     30.923     99.900      0.100    -18.184     30.593      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.687     33.142     31.744      0.000  -9999.000  -9999.000      0.000     19.078
 432.5000      84.604     93.296    235.359      1.343    162.026    107.031    547.851     33.203     31.436     30.880    219.838    219.196     -1.080    376.552    505.980      2.535     -0.081     18.486     22.677     34.717     40.009     47.746     33.203     31.436     30.880    106.848     22.677     34.717     40.009     92.812     15.168    243.358    111.730      2.535     38.373      0.100     72.696      0.000      0.100      0.010     99.900     27.204     99.900      0.100    -18.404     31.436      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.811     32.383     30.117      0.000  -9999.000  -9999.000      0.000     18.486
 432.6250      84.371     91.112    231.729      1.450    162.504    106.861    475.586     35.460     32.026     31.597    222.720    224.347     -1.093    354.506    508.140      2.530     -0.074     17.711     22.689     42.661     50.799     48.441     35.460     32.026     31.597    106.500     22.689     42.661     50.799     92.946     15.383    243.139    108.418      2.530     40.266      0.100     74.889      0.000      0.100      0.010     99.900     25.011     99.900      0.100    -18.638     32.026      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.224     31.648     28.201      0.000  -9999.000  -9999.000      0.000     17.711
 432.7500      83.985     90.333    230.172      1.371    163.710    106.527    523.926     38.086     32.646     32.422    226.348    232.357     -1.099    335.280    508.680      2.514     -0.069     16.208     22.694     58.471     67.317     49.270     38.086     32.646     32.422    106.317     22.694     58.471     67.317     93.056     16.925    241.285    103.750      2.514     45.312      0.100     75.653      0.000      0.100      0.010     99.900     24.247     99.900      0.100    -19.025     32.646      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.631     30.843     26.256      0.000  -9999.000  -9999.000      0.000     16.208
 432.8750      83.803     92.553    229.114      1.367    163.597    106.331    469.238     40.870     33.336     33.302    229.881    241.667     -1.099    314.003    509.220      2.508     -0.066     15.460     22.697     63.918     76.210     51.030     40.870     33.336     33.302    106.134     22.697     63.918     76.210     93.129     18.103    239.564    100.905      2.508     48.101      0.100     73.451      0.000      0.100      0.010     99.900     26.449     99.900      0.100    -19.207     33.336      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.998     30.028     24.468      0.000  -9999.000  -9999.000      0.000     15.460
 433.0000      83.633     96.827    228.481      1.386    163.765    106.148    499.512     45.659     34.542     34.960    234.293    255.273     -1.099    293.495    508.140      2.508     -0.065     15.203     22.705     58.121     72.205     52.678     45.659     34.542     34.960    105.957     22.705     58.121     72.205     93.203     19.394    237.386     96.399      2.508     50.800      0.100     68.971      0.000      0.100      0.010     99.900     30.929     99.900      0.100    -19.378     34.542      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.950     28.604     21.901      0.000  -9999.000  -9999.000      0.000     15.203
 433.1250      83.465    104.840    229.103      1.364    163.733    105.971    459.473     47.975     35.099     35.812    234.749    256.150     -1.099    304.262    509.220      2.513     -0.064     15.344     22.698     51.939     68.094     54.008     47.975     35.099     35.812    105.597     22.698     51.939     68.094     93.190     20.648    235.147     92.972      2.513     53.193      0.100     59.649      0.000      0.100      0.010     99.900     40.251     99.900      0.100    -19.546     35.099      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.490     27.924     20.844      0.000  -9999.000  -9999.000      0.000     15.344
 433.2500      83.182    109.344    230.426      1.356    164.316    105.626    555.664     49.474     35.491     36.380    234.186    252.680     -1.099    310.927    509.760      2.526     -0.061     16.647     22.701     48.638     60.098     55.288     49.474     35.491     36.380    105.414     22.701     48.638     60.098     93.154     22.269    231.370     90.917      2.526     56.308      0.100     53.827      0.000      0.100      0.010     99.900     46.073     99.900      0.100    -19.829     35.491      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.176     27.488     20.213      0.000  -9999.000  -9999.000      0.000     16.647
 433.3750      83.036    113.711    232.209      1.343    164.829    105.428    465.820     49.656     35.757     36.687    232.831    246.221     -1.099    316.566    511.380      2.529     -0.058     17.891     22.723     37.844     42.231     56.878     49.656     35.757     36.687    105.230     22.723     37.844     42.231     93.081     22.072    230.046     90.271      2.529     56.876      0.100     47.743      0.000      0.100      0.010     99.900     52.157     99.900      0.100    -19.976     35.757      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.967     27.258     20.138      0.000  -9999.000  -9999.000      0.000     17.891
 433.5000      82.890    119.625    234.203      1.341    164.778    105.245    477.051     45.625     35.845     36.271    228.591    231.984     -1.099    339.125    516.240      2.531     -0.056     19.162     22.746     36.131     38.160     57.856     45.625     35.845     36.271    105.047     22.746     36.131     38.160     92.824     20.914    229.015     92.795      2.531     56.795      0.100     38.754      0.000      0.100      0.010     99.900     61.146     99.900      0.100    -20.123     35.845      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.898     27.570     21.918      0.000  -9999.000  -9999.000      0.000     19.162
 433.6250      82.731    125.429    237.642      1.341    164.526    105.062    539.062     42.370     35.772     35.703    226.481    227.010     -1.099    356.300    516.240      2.532     -0.059     20.423     22.797     32.984     34.107     58.207     42.370     35.772     35.703    104.687     22.797     32.984     34.107     92.641     18.974    228.424     97.256      2.532     56.045      0.100     29.012      0.000      0.100      0.010     99.900     70.888     99.900      0.100    -20.282     35.772      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.955     28.008     23.602      0.000  -9999.000  -9999.000      0.000     20.423
 433.7500      82.411    126.872    239.094      1.357    165.101    104.717    470.215     39.860     35.696     35.120    225.070    224.051     -1.099    368.092    517.320      2.533     -0.061     21.979     22.820     30.566     31.059     58.327     39.860     35.696     35.120    104.516     22.820     30.566     31.059     92.446     14.428    229.176    105.652      2.533     52.541      0.100     26.438      0.000      0.100      0.010     99.900     73.462     99.900      0.100    -20.602     35.696      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.014     28.474     25.088      0.000  -9999.000  -9999.000      0.000     21.979
 433.8750      82.228    124.440    239.681      1.298    164.793    104.531    498.047     38.051     35.647     34.615    224.699    222.746     -1.099    377.833    521.100      2.526     -0.061     22.107     22.842     33.576     38.949     58.287     38.051     35.647     34.615    104.358     22.842     33.576     38.949     92.263     12.552    230.561    109.742      2.526     50.146      0.100     30.740      0.000      0.100      0.010     99.900     69.160     99.900      0.100    -20.786     35.647      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.053     28.889     26.281      0.000  -9999.000  -9999.000      0.000     22.107
 434.0000      82.032    119.273    239.339      1.290    165.276    104.371    468.262     36.758     35.866     34.200    227.049    224.312     -1.099    365.272    521.640      2.514     -0.051     21.121     22.866     40.080     49.675     58.371     36.758     35.866     34.200    104.217     22.866     40.080     49.675     91.896     11.187    232.387    114.140      2.514     47.735      0.100     39.313      0.000      0.100      0.010     99.900     60.587     99.900      0.100    -20.982     35.866      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.882     29.240     27.205      0.000  -9999.000  -9999.000      0.000     21.121
 434.1250      81.828    110.144    235.503      1.282    164.402    104.229    522.461     37.537     36.239     34.397    229.324    227.930     -1.099    359.633    524.340      2.496     -0.046     19.319     22.885     44.357     54.341     58.687     37.537     36.239     34.397    103.955     22.885     44.357     54.341     91.726     10.318    234.400    120.221      2.496     45.579      0.100     52.746      0.000      0.100      0.010     99.900     47.154     99.900      0.100    -21.187     36.239      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.595     29.072     26.640      0.000  -9999.000  -9999.000      0.000     19.319
 434.2500      81.500    104.657    231.978      1.318    163.320    103.977    486.816     39.755     36.786     34.962    232.059    234.226     -1.099    356.813    524.880      2.472     -0.042     15.235     22.887     47.238     58.542     59.331     39.755     36.786     34.962    103.827     22.887     47.238     58.542     91.555      9.710    237.997    125.999      2.472     42.716      0.100     59.876      0.000      0.100      0.010     99.900     40.024     99.900      0.100    -21.515     36.786      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.184     28.603     25.154      0.000  -9999.000  -9999.000      0.000     15.235
 434.3750      81.368     99.999    228.049      1.350    163.936    103.838    534.180     43.336     37.554     35.899    235.146    242.980     -1.099    354.249    524.340      2.472     -0.041     12.884     22.870     58.981     75.336     61.650     43.336     37.554     35.899    103.698     22.870     58.981     75.336     91.396      9.732    239.215    126.968      2.472     41.926      0.100     65.432      0.000      0.100      0.010     99.900     34.468     99.900      0.100    -21.648     37.554      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.629     27.856     23.075      0.000  -9999.000  -9999.000      0.000     12.884
 434.5000      81.273     94.272    223.741      1.328    163.777    103.709    539.062     54.095     39.909     38.769    240.631    260.336     -1.099    355.018    525.420      2.482     -0.041     11.428     22.861     68.532     85.298     64.365     54.095     39.909     38.769    103.576     22.861     68.532     85.298     91.103      9.855    239.733    124.161      2.482     41.354      0.100     71.688      0.000      0.100      0.010     99.900     28.212     99.900      0.100    -21.743     39.909      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.057     25.794     18.486      0.000  -9999.000  -9999.000      0.000     11.428
 434.6250      81.215     83.481    215.641      1.349    163.285    103.587    500.000     62.302     41.710     40.961    241.274    263.542     -1.099    361.171    525.420      2.501     -0.042     10.471     22.850     72.898     87.646     67.124     62.302     41.710     40.961    103.314     22.850     72.898     87.646     91.018     10.050    239.295    118.730      2.501     40.874      0.100     81.952      0.000      0.100      0.010     99.900     17.948     99.900      0.100    -21.801     41.710      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.975     24.414     16.051      0.000  -9999.000  -9999.000      0.000     10.471
 434.7500      81.220     77.957    211.571      1.353    163.225    103.337    473.145     72.231     43.741     43.397    239.580    260.970     -1.099    371.681    525.420      2.530     -0.047      9.817     22.838     73.046     82.973     70.376     72.231     43.741     43.397    103.186     22.838     73.046     82.973     90.932     10.711    235.079    109.185      2.530     39.853      0.100     86.524      0.000      0.100      0.010     99.900     13.376     99.900      0.100    -21.797     43.741      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.862     23.043     13.845      0.000  -9999.000  -9999.000      0.000      9.817
 434.8750      81.296     74.471    208.780      1.335    162.650    103.197    520.996     84.594     46.110     46.091    235.658    253.393     -1.099    380.140    528.120      2.538     -0.055      9.728     22.823     79.436     97.780     76.559     84.594     46.110     46.091    103.070     22.823     79.436     97.780     90.835     11.270    231.629    104.148      2.538     39.274      0.100     89.197      0.000      0.100      0.010     99.900     10.703     99.900      0.100    -21.721     46.110      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.687     21.696     11.821      0.000  -9999.000  -9999.000      0.000      9.728
