FORWARD_TEXT_FORMAT_1.0
STDEP =    15.0000
ENDEP =   980.0000
RLEV  =     0.1250
CURVENAME =  DEVI, AZIM, DEN, SP1, Rll8, RILD, RILM, GR, MMD, AC, CNl, RML, RMN, SP, sp%, ac%, gr%, mmd%, den%, CNL%, rild%, rilm%, rll8%, sp1%, RML%, RMN%, r4.0%, r4.0, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, CAL, cal%
END
#DEPTH          DEVI       AZIM        DEN        SP1       Rll8       RILD       RILM         GR        MMD         AC        CNl        RML        RMN         SP        sp%        ac%        gr%       mmd%       den%       CNL%      rild%      rilm%      rll8%       sp1%       RML%       RMN%      r4.0%       r4.0       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP        CAL       cal%
 536.2500       1.017    111.322      2.436     72.214     40.342     41.835     41.821     97.921     22.977    240.010     27.395     28.058     23.767     52.560    150.835    247.621     92.050     25.391      2.524     27.395     40.937     40.567     41.137    140.277     28.058     23.767     59.149     54.676      0.100     42.289      0.000      0.100      0.010     99.900     57.611     99.900      0.100     -9.308     41.835      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.904     23.912     24.788      0.000  -9999.000  -9999.000      0.000     21.297     21.223
 536.3750       1.017    111.543      2.446     73.158     38.636     41.590     41.311     97.082    -34.896    244.576     27.853     32.077     23.118     52.291    150.321    243.909     88.136     -2.930      2.518     27.853     41.626     40.848     40.087    140.106     32.077     23.118     57.410     57.179      0.100     43.602      0.000      0.100      0.010     99.900     56.298     99.900      0.100     -9.578     41.590      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.044     24.207     25.883      0.000  -9999.000  -9999.000      0.000     21.322     21.205
 536.5000       0.983    112.351      2.466     73.759     38.839     41.381     41.171     93.473    -24.019    246.670     26.950     19.938     15.087     52.017    149.862    238.815     84.727    -49.805      2.497     26.950     43.315     42.010     40.022    139.904     19.938     15.087     55.069     59.151      0.100     49.035      0.000      0.100      0.010     99.900     50.865     99.900      0.100     -9.853     41.381      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.166     24.289     25.748      0.000  -9999.000  -9999.000      0.000     21.336     21.197
 536.6250       0.984    112.593      2.488     74.291     40.222     41.235     41.118     91.041    -25.153    246.145     23.504     10.111     11.776     51.598    149.118    233.174     82.648     73.730      2.489     23.504     44.393     43.325     42.604    139.917     10.111     11.776     48.395     60.567      0.100     52.510      0.000      0.100      0.010     99.900     47.390     99.900      0.100    -10.272     41.235      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.251     24.320     24.862      0.000  -9999.000  -9999.000      0.000     21.345     21.203
 536.7500       1.009    112.018      2.523     74.864     41.068     41.146     40.934     87.801      4.287    243.878     21.293     15.217     19.797     51.215    148.838    223.214     80.591    -18.066      2.481     21.293     45.558     44.817     46.363    139.996     15.217     19.797     44.514     60.649      0.100     56.917      0.000      0.100      0.010     99.900     42.983     99.900      0.100    -10.656     41.146      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.304     24.430     24.350      0.000  -9999.000  -9999.000      0.000     21.342     21.212
 536.8750       1.034    111.894      2.537     75.227     40.672     41.028     40.639     82.797      3.659    237.004     20.135     27.237     34.292     50.972    148.617    220.336     79.633     27.344      2.472     20.135     46.662     46.300     50.344    140.142     27.237     34.292     40.841     59.649      0.100     63.255      0.000      0.100      0.010     99.900     36.645     99.900      0.100    -10.901     41.028      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.374     24.607     24.587      0.000  -9999.000  -9999.000      0.000     21.318     21.224
 537.0000       1.013    110.870      2.552     75.310     39.056     40.727     40.179     77.991    -29.056    230.756     19.708     31.548     36.825     50.747    148.452    218.817     81.094      0.488      2.444     19.708     48.761     49.064     55.530    140.649     31.548     36.825     37.822     58.099      0.100     68.848      0.000      0.100      0.010     99.900     31.052     99.900      0.100    -11.126     40.727      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.554     24.888     25.604      0.000  -9999.000  -9999.000      0.000     21.299     21.235
 537.1250       0.993    110.805      2.571     75.262     38.313     40.288     39.894     76.537     12.723    226.637     20.837     22.033     22.973     50.455    148.275    218.236     81.638      0.488      2.432     20.837     49.758     50.009     55.885    140.991     22.033     22.973     34.337     56.000      0.100     70.449      0.000      0.100      0.010     99.900     29.451     99.900      0.100    -11.419     40.288      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.821     25.066     26.101      0.000  -9999.000  -9999.000      0.000     21.283     21.250
 537.2500       0.978    110.960      2.586     74.888     39.401     39.682     39.792     77.318     16.243    223.676     22.129     13.830     13.528     50.215    148.249    218.157     83.173     66.894      2.431     22.129     50.631     50.578     55.520    141.375     13.830     13.528     33.200     51.058      0.100     69.594      0.000      0.100      0.010     99.900     30.306     99.900      0.100    -11.660     39.682      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.200     25.130     25.380      0.000  -9999.000  -9999.000      0.000     21.271     21.254
 537.3750       0.995    110.636      2.578     74.401     41.106     38.787     39.481     78.088    -39.162    222.336     23.186     13.947     13.957     50.091    148.258    218.531     85.191    -37.109      2.448     23.186     51.189     51.063     55.567    141.772     13.947     13.957     32.023     46.067      0.100     68.740      0.000      0.100      0.010     99.900     31.160     99.900      0.100    -11.785     38.787      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.782     25.329     24.327      0.000  -9999.000  -9999.000      0.000     21.260     21.258
 537.5000       1.018    109.976      2.554     73.958     39.876     36.971     37.799     84.183    -40.321    223.547     23.954     15.159     14.628     49.993    148.294    219.273     86.536    -14.160      2.520     23.954     51.067     51.195     58.114    142.541     15.159     14.628     30.644     42.316      0.100     61.554      0.000      0.100      0.010     99.900     38.346     99.900      0.100    -11.884     36.971      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.048     26.456     25.078      0.000  -9999.000  -9999.000      0.000     21.260     21.263
 537.6250       1.012    109.782      2.518     73.451     35.843     35.194     35.634     92.270    -19.022    226.760     25.393     14.097     13.564     49.899    148.418    220.365     87.195     62.500      2.548     25.393     50.465     50.457     57.243    142.932     14.097     13.564     27.348     39.038      0.100     50.772      0.000      0.100      0.010     99.900     49.128     99.900      0.100    -11.979     35.194      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.414     28.063     27.899      0.000  -9999.000  -9999.000      0.000     21.263     21.293
 537.7500       0.982    110.391      2.450     72.521     31.960     34.018     33.903     99.735      8.152    231.162     26.829     13.080     11.884     49.840    148.492    222.676     88.471    -22.461      2.566     26.829     49.693     49.206     53.135    143.328     13.080     11.884     25.801     35.745      0.100     39.384      0.000      0.100      0.010     99.900     60.516     99.900      0.100    -12.038     34.018      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.396     29.496     31.289      0.000  -9999.000  -9999.000      0.000     21.272     21.318
 537.8750       0.962    110.497      2.441     71.587     29.194     32.967     32.355    105.358      4.134    239.056     28.183     12.095      9.435     49.825    148.564    223.241     87.837    -68.359      2.573     28.183     48.885     47.716     47.436    143.737     12.095      9.435     24.498     33.661      0.100     29.779      0.000      0.100      0.010     99.900     70.121     99.900      0.100    -12.055     32.967      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.333     30.907     34.254      0.000  -9999.000  -9999.000      0.000     21.294     21.348
 538.0000       0.995    111.375      2.441     70.897     26.972     31.699     30.661    109.047    -33.403    244.842     29.120      8.916      6.897     49.819    148.629    222.965     85.737    -76.172      2.569     29.120     47.161     45.391     41.489    144.690      8.916      6.897     23.428     32.501      0.100     22.949      0.000      0.100      0.010     99.900     76.951     99.900      0.100    -12.062     31.699      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.547     32.614     37.076      0.000  -9999.000  -9999.000      0.000     21.305     21.382
 538.1250       0.999    111.438      2.445     70.212     25.735     30.710     29.494    110.273     24.237    247.866     28.403      8.450      8.014     49.818    148.715    221.925     82.998   -124.511      2.564     28.403     46.255     44.939     41.345    145.245      8.450      8.014     21.871     31.207      0.100     20.582      0.000      0.100      0.010     99.900     79.318     99.900      0.100    -12.064     30.710      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.563     33.906     38.858      0.000  -9999.000  -9999.000      0.000     21.312     21.462
 538.2500       0.988    111.460      2.451     69.169     25.653     30.204     29.078    109.202      1.962    249.367     26.769      9.281      9.284     49.816    148.729    217.975     76.991    526.854      2.560     26.769     45.289     44.664     42.239    145.837      9.281      9.284     21.495     28.697      0.100     22.654      0.000      0.100      0.010     99.900     77.246     99.900      0.100    -12.067     30.204      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.108     34.391     38.982      0.000  -9999.000  -9999.000      0.000     21.309     21.506
 538.3750       0.979    111.647      2.455     68.177     26.126     29.893     28.927    107.212    -37.789    247.030     24.762      8.575      9.190     49.807    148.720    215.607     75.715   -449.218      2.555     24.762     44.298     44.292     43.432    146.472      8.575      9.190     21.467     26.436      0.100     26.402      0.000      0.100      0.010     99.900     73.498     99.900      0.100    -12.077     29.893      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.453     34.570     38.276      0.000  -9999.000  -9999.000      0.000     21.290     21.546
 538.5000       1.015    111.336      2.464     67.446     27.463     30.061     29.272    100.115    -38.792    242.698     22.707      9.716     11.595     49.789    148.688    213.541     77.096    -26.367      2.548     22.707     42.521     43.088     43.523    147.808      9.716     11.595     21.779     25.034      0.100     38.765      0.000      0.100      0.010     99.900     61.135     99.900      0.100    -12.096     30.061      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.266     34.162     36.413      0.000  -9999.000  -9999.000      0.000     21.277     21.574
 538.6250       1.018    111.345      2.484     66.698     29.014     30.639     29.974     93.980     -8.964    237.752     19.898     18.592     20.647     49.735    148.556    212.169     77.621     28.320      2.544     19.898     42.004     42.209     41.625    148.437     18.592     20.647     23.688     23.870      0.100     48.292      0.000      0.100      0.010     99.900     51.608     99.900      0.100    -12.150     30.639      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.639     33.362     34.467      0.000  -9999.000  -9999.000      0.000     21.266     21.564
 538.7500       1.017    111.455      2.548     65.516     30.635     31.440     30.919     89.619     -3.411    232.711     18.481     24.206     24.665     49.665    148.461    211.910     76.234      6.348      2.542     18.481     41.699     41.509     39.314    149.017     24.206     24.665     25.113     22.516      0.100     54.475      0.000      0.100      0.010     99.900     45.425     99.900      0.100    -12.221     31.440      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.807     32.342     32.642      0.000  -9999.000  -9999.000      0.000     21.259     21.520
 538.8750       1.013    111.495      2.579     64.389     32.999     32.475     32.221     84.794     16.622    225.811     17.820     17.844     17.247     49.598    148.349    212.934     77.480     -5.859      2.539     17.820     41.503     41.152     38.092    149.511     17.844     17.247     26.637     21.651      0.100     60.792      0.000      0.100      0.010     99.900     39.108     99.900      0.100    -12.289     32.475      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.793     31.035     30.304      0.000  -9999.000  -9999.000      0.000     21.288     21.460
 539.0000       1.010    111.377      2.599     63.573     38.404     34.478     34.803     78.980    -13.967    221.325     17.276     12.556     12.595     49.519    148.226    214.738     79.757     41.504      2.530     17.276     41.283     41.186     39.437    150.146     12.556     12.595     28.088     21.479      0.100     67.735      0.000      0.100      0.010     99.900     32.165     99.900      0.100    -12.370     34.478      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.004     28.733     26.039      0.000  -9999.000  -9999.000      0.000     21.501     21.396
 539.1250       1.006    111.514      2.609     62.729     43.743     36.461     37.304     75.407     35.031    219.012     16.264     17.138     18.195     49.368    147.958    217.218     82.304    -50.781      2.523     16.264     41.197     41.064     40.851    150.293     17.138     18.195     30.321     21.648      0.100     71.667      0.000      0.100      0.010     99.900     28.233     99.900      0.100    -12.521     36.461      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.427     26.807     22.861      0.000  -9999.000  -9999.000      0.000     21.550     21.301
 539.2500       1.012    111.449      2.608     61.433     46.131     37.859     38.787     75.225    -10.667    217.268     15.674     26.882     26.727     49.201    147.821    222.697     88.623     38.574      2.517     15.674     41.105     40.829     41.242    150.323     26.882     26.727     31.113     22.887      0.100     71.861      0.000      0.100      0.010     99.900     28.039     99.900      0.100    -12.690     37.859      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.413     25.782     21.677      0.000  -9999.000  -9999.000      0.000     21.574     21.279
 539.3750       1.032    111.261      2.606     60.278     45.999     39.244     39.802     77.791    -24.562    216.091     15.625     26.714     26.334     49.064    147.684    224.741     87.498    -65.430      2.514     15.625     40.965     40.487     40.213    150.213     26.714     26.334     31.769     24.513      0.100     69.070      0.000      0.100      0.010     99.900     30.830     99.900      0.100    -12.827     39.244      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.482     25.124     21.739      0.000  -9999.000  -9999.000      0.000     21.488     21.273
 539.5000       1.035    110.981      2.606     59.565     42.755     41.130     40.555     82.562    -14.675    216.062     16.160     22.099     22.440     48.909    147.551    226.113     87.742     37.109      2.518     16.160     40.535     39.933     38.127    149.627     22.099     22.440     32.298     25.994      0.100     63.540      0.000      0.100      0.010     99.900     36.360     99.900      0.100    -12.983     41.130      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.313     24.658     23.389      0.000  -9999.000  -9999.000      0.000     21.491     21.277
 539.6250       1.041    110.690      2.608     58.915     40.395     42.548     41.049     84.506     -7.553    216.769     18.311     20.315     18.839     48.627    147.301    227.066     90.833     -2.930      2.522     18.311     40.089     39.863     38.462    149.218     20.315     18.839     33.637     27.474      0.100     61.153      0.000      0.100      0.010     99.900     38.747     99.900      0.100    -13.266     42.548      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.503     24.361     24.756      0.000  -9999.000  -9999.000      0.000     21.483     21.285
 539.7500       1.034    110.099      2.612     58.036     40.423     43.123     41.329     84.630    -11.506    217.743     19.745     14.167     12.855     48.320    147.190    230.629     96.640    -20.508      2.526     19.745     39.356     39.736     40.155    148.748     14.167     12.855     34.453     29.373      0.100     60.997      0.000      0.100      0.010     99.900     38.903     99.900      0.100    -13.574     43.123      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.189     24.196     24.739      0.000  -9999.000  -9999.000      0.000     21.461     21.285
 539.8750       1.034    109.708      2.609     57.297     40.340     43.525     41.505     86.639     29.546    219.941     20.158      9.927     10.559     48.080    147.090    233.824     98.257      6.836      2.528     20.158     38.329     39.275     41.871    148.211      9.927     10.559     35.374     30.776      0.100     58.439      0.000      0.100      0.010     99.900     41.461     99.900      0.100    -13.815     43.525      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.975     24.094     24.789      0.000  -9999.000  -9999.000      0.000     21.424     21.283
 540.0000       1.042    109.248      2.605     56.886     38.786     43.928     41.440     90.197     16.345    221.678     19.758     11.801     13.140     47.820    147.003    237.551     97.749     31.250      2.530     19.758     35.878     36.611     38.270    146.966     11.801     13.140     36.435     31.489      0.100     53.682      0.000      0.100      0.010     99.900     46.218     99.900      0.100    -14.076     43.928      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.764     24.131     25.783      0.000  -9999.000  -9999.000      0.000     21.398     21.280
 540.1250       1.062    109.166      2.600     56.555     37.435     44.313     41.299     91.305     33.930    222.328     17.662     16.214     16.239     47.387    146.878    241.272     96.739    -68.847      2.532     17.662     34.644     34.848     33.890    146.283     16.214     16.239     39.046     32.071      0.100     52.140      0.000      0.100      0.010     99.900     47.760     99.900      0.100    -14.510     44.313      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.567     24.214     26.713      0.000  -9999.000  -9999.000      0.000     21.368     21.273
 540.2500       1.062    109.287      2.594     56.165     37.608     44.764     41.524     89.761    -19.211    221.994     15.870     16.131     15.928     46.943    146.843    246.275     91.794     -0.977      2.532     15.870     33.513     33.143     30.406    145.587     16.131     15.928     40.509     33.062      0.100     54.281      0.000      0.100      0.010     99.900     45.619     99.900      0.100    -14.955     44.764      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.339     24.082     26.590      0.000  -9999.000  -9999.000      0.000     21.331     21.268
 540.3750       1.057    109.421      2.590     55.866     39.039     45.404     42.376     86.330    -11.266    218.956     14.451     18.747     19.743     46.632    146.829    246.873     90.653    -37.598      2.526     14.451     32.527     31.721     28.218    144.909     18.747     19.743     42.025     34.101      0.100     58.838      0.000      0.100      0.010     99.900     41.062     99.900      0.100    -15.267     45.404      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.024     23.598     25.615      0.000      5.396      5.777      0.000     21.271     21.262
 540.5000       1.041    110.030      2.584     55.735     44.559     46.697     44.750     80.212      4.953    215.744     13.179     26.317     26.948     46.320    146.838    245.770     86.331     25.879      2.502     13.179     31.031     29.807     25.967    143.573     26.317     26.948     43.546     34.976      9.888     72.871      1.000      9.888      0.010     83.124     17.241     96.371      9.888    -15.580     46.697      1.000      0.000      0.000      0.000      0.000      0.821      0.000      0.000      0.000      0.000      0.000     21.415     22.346     22.442      0.000      5.396      5.777      0.000     21.241     21.256
 540.6250       1.055    110.620      2.575     55.671     50.694     48.101     47.289     76.906    -13.645    213.352     11.557     29.695     31.119     45.861    146.925    242.901     80.973     -7.812      2.481     11.557     30.451     29.241     25.547    142.859     29.695     31.119     46.361     35.975      9.558     75.089      1.000      9.558      0.010     84.283     15.353     96.638      9.558    -16.039     48.101      1.000      0.000      0.000      0.000      0.000      0.895      0.000      0.000      0.000      0.000      0.000     20.790     21.147     19.726      0.000      5.789      5.198      0.000     21.210     21.248
 540.7500       1.082    111.166      2.551     55.738     54.073     49.315     49.002     75.522     -6.407    211.674     10.750     30.234     31.894     45.424    146.999    233.955     76.449    -40.039      2.452     10.750     30.005     28.946     25.738    142.114     30.234     31.894     47.999     37.910      9.326     76.137      1.000      9.326      0.010     84.979     14.537     96.797      9.326    -16.477     49.315      1.000      0.000      0.000      0.000      0.000      0.903      0.000      0.000      0.000      0.000      0.000     20.278     20.407     18.494      0.000      6.806      4.810      0.000     21.174     21.249
 540.8750       1.087    111.393      2.541     55.885     56.307     50.700     50.451     73.883     25.874    211.038     10.555     27.422     28.494     45.151    147.089    229.100     76.583     40.039      2.421     10.555     29.802     28.911     26.439    141.363     27.422     28.494     49.893     39.871      9.238     77.055      1.000      9.238      0.010     84.482     13.706     96.684      9.238    -16.751     50.700      1.000      0.000      0.000      0.000      0.000      0.897      0.000      0.000      0.000      0.000      0.000     19.724     19.821     17.760      0.000      7.265      5.100      0.000     21.118     21.255
 541.0000       1.090    112.074      2.534     56.045     58.178     53.287     52.452     71.761     35.577    211.652     10.695     23.907     24.944     44.894    147.192    225.359     77.699      3.906      2.385     10.695     30.270     29.564     28.290    139.831     23.907     24.944     52.242     41.362      9.323     77.900      1.000      9.323      0.010     81.774     12.777     96.056      9.323    -17.009     53.287      1.000      0.000      0.000      0.000      0.000      0.867      0.000      0.000      0.000      0.000      0.000     18.766     19.065     17.188      0.000      7.571      5.845      0.000     21.091     21.264
 541.1250       1.049    112.626      2.530     56.236     59.023     55.989     54.487     70.718     26.724    212.961     11.311     20.628     21.499     44.547    147.418    222.802     78.289    -61.523      2.396     11.311     30.937     30.305     29.598    139.032     20.628     21.499     58.333     42.878      9.504     78.088      1.000      9.504      0.010     78.495     12.409     95.273      9.504    -17.358     55.989      1.000      0.000      0.000      0.000      0.000      0.826      0.000      0.000      0.000      0.000      0.000     17.861     18.353     16.943      0.000      7.739      6.752      0.000     21.070     21.285
 541.2500       1.027    113.340      2.531     56.632     58.794     58.042     56.023     70.749    -15.984    214.403     11.499     17.817     19.248     44.229    147.533    222.094     87.248    -29.297      2.416     11.499     31.846     31.415     31.473    138.202     17.817     19.248     61.755     45.122      9.703     77.762      1.000      9.703      0.010     75.757     12.535     94.599      9.703    -17.677     58.042      1.000      0.000      0.000      0.000      0.000      0.789      0.000      0.000      0.000      0.000      0.000     17.229     17.850     17.008      0.000      7.691      6.931      0.000     21.047     21.290
 541.3750       1.016    113.659      2.537     57.067     58.846     59.972     57.402     71.303     -6.421    214.993     11.092     16.856     19.189     44.045    147.644    224.304     94.885    -13.672      2.437     11.092     32.984     32.873     34.232    137.347     16.856     19.189     64.955     47.276      9.784     77.383      1.000      9.784      0.010     74.004     12.833     94.157      9.784    -17.862     59.972      1.000      0.000      0.000      0.000      0.000      0.763      0.000      0.000      0.000      0.000      0.000     16.674     17.421     16.993      0.000      7.429      6.371      0.000     21.015     21.290
 541.5000       1.007    114.251      2.546     57.419     61.571     62.167     59.870     69.996     18.159    213.836     10.263     18.306     21.688     43.880    147.749    228.042    102.264     19.531      2.473     10.263     35.686     36.365     41.779    135.693     18.306     21.688     67.589     49.055      9.624     78.221      1.000      9.624      0.010     73.702     12.154     94.080      9.624    -18.027     62.167      1.000      0.000      0.000      0.000      0.000      0.759      0.000      0.000      0.000      0.000      0.000     16.086     16.703     16.241      0.000      7.031      5.900      0.000     21.005     21.285
 541.6250       1.002    114.061      2.556     57.785     65.021     63.709     62.160     67.675    -25.897    211.434      8.588     30.713     30.960     43.681    147.936    232.792    106.974     -3.906      2.487      8.588     37.088     38.063     45.332    134.942     30.713     30.960     70.066     51.200      9.293     79.746      1.000      9.293      0.010     74.991     10.961     94.406      9.293    -18.227     63.709      1.000      0.000      0.000      0.000      0.000      0.845      0.000      0.000      0.000      0.000      0.000     15.696     16.088     15.380      0.000      6.587      4.844      0.000     21.000     21.273
 541.7500       1.001    114.007      2.569     58.423     66.738     64.227     63.333     65.023      7.776    208.569      7.596     43.442     43.491     43.517    148.021    242.332    110.131    -48.828      2.502      7.596     38.484     39.374     46.778    134.259     43.442     43.491     69.536     55.621      8.898     81.454      1.000      8.898      0.010     77.479      9.649     95.025      8.898    -18.392     64.227      1.000      0.000      0.000      0.000      0.000      0.875      0.000      0.000      0.000      0.000      0.000     15.570     15.790     14.984      0.000      6.019      4.530      0.000     21.000     21.272
 541.8750       1.013    114.475      2.569     59.076     66.903     64.395     64.083     61.669     20.004    204.742      7.258     42.078     50.339     43.447    148.107    246.157    110.347     62.500      2.521      7.258     39.860     40.150     45.369    133.636     42.078     50.339     67.803     60.227      8.369     83.568      1.000      8.369      0.010     81.480      8.062     95.986      8.369    -18.464     64.395      1.000      0.000      0.000      0.000      0.000      0.919      0.000      0.000      0.000      0.000      0.000     15.529     15.605     14.947      0.000      6.012      5.005      0.000     21.000     21.275
 542.0000       1.011    114.672      2.565     59.571     65.855     64.042     63.927     57.281     33.090    202.859      7.284     36.899     42.944     43.407    148.199    248.762    108.601    -29.785      2.536      7.284     42.160     40.884     40.637    132.550     36.899     42.944     65.275     63.522      8.110     85.570      1.000      8.110      0.010     83.908      6.321     96.552      8.110    -18.505     64.042      1.000      0.000      0.000      0.000      0.000      0.944      0.000      0.000      0.000      0.000      0.000     15.615     15.643     15.185      0.000      6.211      6.026      0.000     21.000     21.279
 542.1250       1.031    114.360      2.558     60.068     64.390     63.439     63.226     55.652      6.957    203.110      8.106     26.339     26.377     43.422    148.427    249.685    106.483    -41.992      2.528      8.106     42.862     41.183     40.199    132.092     26.339     26.377     57.762     66.406      8.144     86.093      1.000      8.144      0.010     84.003      5.763     96.574      8.144    -18.490     63.439      1.000      0.000      0.000      0.000      0.000      0.945      0.000      0.000      0.000      0.000      0.000     15.763     15.816     15.530      0.000      6.527      7.198      0.000     21.000     21.284
 542.2500       1.060    113.880      2.540     60.811     62.319     62.835     62.441     56.143     -3.298    204.584      9.015     17.104     18.260     43.490    148.576    245.633     96.766    -37.109      2.505      9.015     43.335     41.447     40.604    131.720     17.104     18.260     53.443     68.951      8.348     85.628      1.000      8.348      0.010     82.667      6.024     96.265      8.348    -18.424     62.835      1.000      0.000      0.000      0.000      0.000      0.931      0.000      0.000      0.000      0.000      0.000     15.915     16.015     16.047      0.000      7.286      8.002      0.000     21.000     21.285
 542.3750       1.064    113.613      2.532     61.454     59.215     62.204     61.421     56.595    -11.881    209.182      9.883     16.679     18.027     43.586    148.755    241.152     92.513      5.859      2.468      9.883     43.679     41.551     40.126    131.421     16.679     18.027     49.311     69.776      8.982     84.549      1.000      8.982      0.010     78.103      6.469     95.177      8.982    -18.328     62.204      1.000      0.000      0.000      0.000      0.000      0.882      0.000      0.000      0.000      0.000      0.000     16.076     16.281     16.888      0.000      7.666      8.774      0.000     21.000     21.286
 542.5000       1.099    113.452      2.524     61.821     53.534     61.432     59.514     58.898     -3.956    213.365     10.713     17.243     18.825     43.714    148.967    235.958     88.092     -8.301      2.400     10.713     44.130     41.350     37.698    130.957     17.243     18.825     45.773     68.588      9.559     82.860      1.000      9.559      0.010     74.567      7.580     94.299      9.559    -18.201     61.432      1.000      0.000      0.000      0.000      0.000      0.772      0.000      0.000      0.000      0.000      0.000     16.278     16.803     18.680      0.000      7.999      9.097      0.000     21.000     21.292
 542.6250       1.090    113.445      2.517     62.119     49.134     60.884     58.067     59.775    -37.931    215.962     11.486     19.927     21.258     43.966    149.500    230.995     83.052     29.785      2.391     11.486     44.460     41.258     37.221    130.792     19.927     21.258     41.454     66.424      9.918     81.998      1.000      9.918      0.010     72.611      8.084     93.799      9.918    -17.950     60.884      1.000      0.000      0.000      0.000      0.000      0.742      0.000      0.000      0.000      0.000      0.000     16.425     17.221     20.353      0.000      8.313      9.671      0.000     21.001     21.319
 542.7500       1.086    113.431      2.503     62.348     48.375     60.634     57.892     60.355     29.095    217.553     11.521     20.878     22.045     44.251    149.817    223.069     76.826    -37.109      2.391     11.521     45.011     41.741     37.922    130.688     20.878     22.045     40.713     61.185     10.137     81.448      1.000     10.137      0.795     71.428      8.415     93.492     10.137    -17.666     60.634      1.000      0.000      0.000      0.000      0.000      0.723      0.000      0.000      0.000      0.000      0.000     16.492     17.273     20.672      0.000      8.962      9.573      0.000     21.009     21.335
 542.8750       1.080    113.433      2.495     62.418     49.681     60.375     58.270     61.394      2.994    217.571     11.008     19.470     20.620     44.459    150.164    220.401     74.656     73.242      2.395     11.008     45.724     42.892     39.947    130.658     19.470     20.620     40.562     55.416     10.140     81.038      1.000     10.140      0.756     71.567      8.822     93.528     10.140    -17.459     60.375      1.000      0.000      0.000      0.000      0.000      0.725      0.000      0.000      0.000      0.000      0.000     16.563     17.162     20.128      0.000      9.358      8.819      0.000     21.034     21.345
