FORWARD_TEXT_FORMAT_1.0
STDEP =   128.5750
ENDEP =   875.3250
RLEV  =     0.1250
CURVENAME =  RML, RMN, CAL, R4.0, RILD, RILM, RLL8, SP1, SP, DEVI, AZIM, DEN, CNL, GR, AC, CNL%, RILD%, RILM%, RLL8%, SP1%, CAL%, RML%, RMN%, DEN%, SP%, R4.0%, GR%, AC%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           RML        RMN        CAL       R4.0       RILD       RILM       RLL8        SP1         SP       DEVI       AZIM        DEN        CNL         GR         AC       CNL%      RILD%      RILM%      RLL8%       SP1%       CAL%       RML%       RMN%       DEN%        SP%      R4.0%        GR%        AC%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 507.0750      15.096     15.563     23.080     32.191     42.090     42.637     41.827     63.750     94.668      0.940    180.574      2.583     17.776     77.885    225.161     19.579     40.857     41.314     39.382     63.750     23.125     14.283     14.676      2.553     94.314     57.031     81.494    219.124      5.416     66.620      1.000      5.416      0.010    100.000     27.963    100.000      5.416     -4.994     42.090      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     23.758     23.454     23.908      0.000      5.416      4.263      0.000
 507.2000      14.581     14.553     23.093     31.394     43.227     43.752     43.677     63.829     94.690      0.942    180.583      2.572     16.920     78.483    224.101     20.387     41.497     42.083     40.690     63.750     23.116     14.669     13.789      2.534     94.332     57.813     80.375    217.835      5.895     66.029      1.000      5.895      0.010    100.000     28.076    100.000      5.895     -4.971     43.227      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     23.134     22.856     22.895      0.000      5.895      3.489      0.000
 507.3250      13.683     13.758     23.110     30.708     44.916     45.809     45.512     63.953     94.690      0.944    180.595      2.560     16.382     78.497    223.606     20.530     42.623     43.133     42.847     63.750     23.117     16.843     15.458      2.523     94.379     58.648     78.548    217.293      6.441     65.677      1.000      6.441      0.010    100.000     27.882    100.000      6.441     -4.970     44.916      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     22.264     21.830     21.972      0.000      6.441      3.409      0.000
 507.4500      14.028     14.814     23.125     30.833     46.619     48.207     47.026     64.066     94.683      0.946    180.595      2.552     16.307     78.465    223.036     20.340     43.769     44.307     44.421     63.750     23.103     24.146     23.557      2.510     94.455     59.934     77.370    217.655      6.782     65.522      1.000      6.782      0.010    100.000     27.695    100.000      6.782     -4.975     46.619      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     21.450     20.744     21.265      0.000      6.782      3.422      0.000
 507.5750      15.275     16.346     23.129     31.572     48.053     50.634     48.459     64.125     94.592      0.948    180.588      2.556     16.307     77.782    222.265     19.980     45.944     47.157     46.489     63.900     23.099     38.680     26.670      2.502     94.619     61.073     75.112    218.439      6.606     66.208      1.000      6.606      0.010    100.000     27.186    100.000      6.606     -5.065     48.053      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     20.810     19.749     20.636      0.000      6.606      3.693      0.000
 507.7000      15.563     16.444     23.122     33.102     49.378     53.205     50.349     64.125     94.350      0.950    180.573      2.565     16.310     76.148    220.658     19.633     47.224     49.148     47.506     64.000     23.094     59.438     59.500      2.505     94.751     63.058     75.315    219.123      6.222     67.761      1.000      6.222      0.010    100.000     26.017    100.000      6.222     -5.305     49.378      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     20.252     18.795     19.861      0.000      6.222      4.282      0.000
 507.8250      14.440     14.315     23.116     36.476     50.742     56.395     53.407     64.125     94.171      0.951    180.533      2.571     16.269     74.753    218.664     19.629     48.795     51.965     49.313     64.125     23.095     56.906     58.750      2.514     94.976     64.033     76.539    220.104      5.957     69.102      1.000      5.957      0.010    100.000     24.941    100.000      5.957     -5.483     50.742      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     19.708     17.732     18.724      0.000      5.957      4.731      0.000
 507.9500      15.554     14.468     23.111     39.797     51.904     59.323     56.788     64.125     93.887      0.952    180.509      2.572     16.194     72.561    215.374     19.239     49.900     54.313     51.276     64.125     23.114     26.526     26.774      2.521     95.089     64.901     77.730    220.572      5.891     70.899      1.000      5.891      0.010    100.000     23.210    100.000      5.891     -5.766     51.904      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     19.266     16.857     17.609      0.000      5.891      5.222      0.000
 508.0750      19.816     18.755     23.101     44.541     52.745     61.204     60.826     64.125     93.568      0.954    180.496      2.575     15.884     69.772    211.295     18.877     51.495     58.256     55.312     64.125     23.128     18.393     18.848      2.522     95.160     65.223     80.021    221.184      5.778     73.093      1.000      5.778      0.010    100.000     21.129    100.000      5.778     -6.083     52.745      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     18.959     16.339     16.440      0.000      5.778      4.565      0.000
 508.2000      30.065     24.825     23.097     49.755     53.517     62.372     66.226     64.125     93.084      0.955    180.493      2.570     14.249     66.835    205.442     18.197     52.270     60.277     58.107     64.125     23.137     17.386     17.890      2.525     95.216     64.927     81.101    221.691      5.997     75.202      1.000      5.997      0.010    100.000     18.802    100.000      5.997     -6.567     53.517      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     18.686     16.033     15.100      0.000      5.997      3.739      0.000
 508.3250      47.136     40.044     23.094     57.788     54.217     62.729     74.240     64.125     92.784      0.957    180.489      2.565     12.440     65.106    202.070     17.487     53.169     62.033     63.254     64.125     23.140     17.048     17.662      2.520     95.226     64.209     82.279    222.749      0.100     63.672      0.000      0.100      0.010     99.900     36.228     99.900      0.100     -6.865     54.217      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.444     15.942     13.470      0.000  -9999.000  -9999.000      0.000
 508.4500      58.406     59.194     23.103     62.807     54.624     62.469     81.498     64.125     92.512      0.958    180.486      2.565     11.173     63.730    200.040     16.530     53.827     62.675     68.877     64.125     23.117     15.689     16.235      2.515     95.207     62.887     82.607    223.437      0.100     65.216      0.000      0.100      0.010     99.900     34.684     99.900      0.100     -7.136     54.624      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.307     16.008     12.270      0.000  -9999.000  -9999.000      0.000
 508.5750      44.522     45.715     23.119     67.917     54.533     61.419     84.270     64.125     92.342      0.959    180.482      2.569     10.271     64.286    200.925     16.279     54.565     62.778     79.023     64.125     23.108     13.919     14.405      2.514     95.136     61.562     83.294    224.329      0.100     64.596      0.000      0.100      0.010     99.900     35.304     99.900      0.100     -7.305     54.533      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.338     16.282     11.867      0.000  -9999.000  -9999.000      0.000
 508.7000      23.210     23.542     23.132     71.401     54.158     60.084     82.534     64.125     92.160      0.959    180.470      2.570     11.014     65.588    204.738     16.326     54.677     62.194     83.703     64.125     23.103     13.100     13.664      2.519     95.061     58.852     83.746    225.020      0.100     63.123      0.000      0.100      0.010     99.900     36.777     99.900      0.100     -7.485     54.158      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.465     16.643     12.116      0.000      5.927      5.201      0.000
 508.8250      17.982     18.458     23.138     74.522     53.300     58.574     73.655     64.125     92.055      0.961    180.445      2.571     12.559     66.906    208.761     16.294     54.405     60.729     84.776     64.125     23.104     13.286     13.882      2.520     94.991     57.101     84.786    226.312      5.927     74.819      1.000      5.927      0.010    100.000     19.254    100.000      5.927     -7.589     53.300      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     18.762     17.072     13.577      0.000      5.927      5.201      0.000
 508.9500      17.248     17.797     23.131     74.670     52.334     57.279     63.309     64.125     92.032      0.961    180.424      2.566     13.925     68.525    213.372     16.320     53.938     59.510     80.539     64.125     23.099     14.916     15.607      2.522     94.972     54.801     84.865    227.190      6.149     73.208      1.000      6.149      0.010    100.000     20.643    100.000      6.149     -7.611     52.334      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     19.108     17.458     15.795      0.000      6.149      6.037      0.000
 509.0750      16.493     17.079     23.113     73.416     51.564     56.454     56.162     64.125     92.008      0.962    180.393      2.557     15.297     69.543    216.790     16.233     52.733     57.743     67.534     64.125     23.098     14.624     15.850      2.517     94.995     52.941     84.276    228.211      6.539     71.901      1.000      6.539      0.010    100.000     21.561    100.000      6.539     -7.634     51.564      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     19.393     17.714     17.806      0.000      6.539      6.890      0.000
 509.2000      14.966     15.488     23.106     70.872     50.907     55.942     51.957     64.045     91.925      0.963    180.377      2.554     16.495     72.105    219.995     16.167     51.980     56.868     59.557     64.125     23.100     17.840     20.048      2.508     95.033     49.831     82.895    228.691      6.703     69.894      1.000      6.703      0.010    100.000     23.403    100.000      6.703     -7.715     50.907      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     19.644     17.876     19.247      0.000      6.703      6.641      0.000
 509.3250      13.584     14.103     23.103     65.935     50.350     55.809     50.112     63.922     91.806      0.963    180.364      2.553     17.140     74.335    221.169     15.688     51.195     56.087     53.149     64.125     23.107     21.095     22.969      2.504     95.038     48.249     80.551    228.482      6.729     68.396      1.000      6.729      0.010    100.000     24.875    100.000      6.729     -7.833     50.350      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     19.861     17.918     19.955      0.000      6.729      6.125      0.000
 509.4500      13.176     13.753     23.102     62.197     50.093     55.978     49.340     63.809     91.618      0.964    180.369      2.553     17.432     76.065    221.712     13.255     50.651     55.814     50.899     64.125     23.127     27.236     27.074      2.503     95.019     46.522     79.072    227.740      6.755     67.246      1.000      6.755      0.010    100.000     25.999    100.000      6.755     -8.020     50.093      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     19.963     17.864     20.268      0.000      6.755      5.627      0.000
 509.5750      13.952     14.587     23.099     57.951     50.341     56.620     49.672     63.750     91.423      0.964    180.386      2.556     17.583     76.509    221.345     11.877     50.083     55.805     49.415     63.975     23.128     26.100     26.559      2.502     95.019     45.335     77.403    226.446      6.616     67.133      1.000      6.616      0.010    100.000     26.251    100.000      6.616     -8.214     50.341      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     19.865     17.662     20.132      0.000      6.616      5.321      0.000
 509.7000      14.797     15.707     23.099     54.521     50.866     57.601     51.074     63.750     91.161      0.965    180.409      2.555     17.446     76.126    220.104     10.686     50.102     56.131     49.273     63.875     23.124     25.317     25.068      2.506     94.925     43.611     77.717    225.430      6.648     67.525      1.000      6.648      0.010    100.000     25.828    100.000      6.648     -8.474     50.866      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     19.659     17.361     19.580      0.000      6.648      5.047      0.000
 509.8250      15.940     17.567     23.103     50.504     51.734     59.287     55.123     63.750     91.009      0.966    180.462      2.549     17.026     74.364    218.743      9.984     50.552     57.054     50.025     63.750     23.121     26.275     26.298      2.505     94.746     42.829     78.483    224.205      6.889     68.594      1.000      6.889      0.010     96.787     24.517     99.349      6.889     -8.625     51.734      1.000      0.000      0.000      0.000      0.000      0.971      0.000      0.000      0.000      0.000      0.000     19.330     16.867     18.141      0.000      6.889      5.123      0.000
 509.9500      19.172     21.243     23.115     48.907     52.556     61.199     60.053     63.750     90.860      0.967    180.494      2.534     16.441     71.969    217.032     11.726     51.144     58.085     52.001     63.750     23.135     26.242     26.756      2.501     94.596     42.000     78.483    223.733      7.553     69.700      1.000      7.553      0.010     87.581     22.747     97.383      7.553     -8.772     52.556      1.000      0.000      0.000      0.000      0.000      0.876      0.000      0.000      0.000      0.000      0.000     19.027     16.340     16.652      0.000      7.553      5.414      0.000
 510.0750      23.608     24.649     23.128     47.814     53.058     62.989     64.272     63.750     90.889      0.968    180.525      2.506     15.864     70.758    215.542     13.136     52.256     60.351     57.882     63.750     23.147     18.341     18.732      2.487     94.408     41.410     78.548    223.154      8.830     69.561      1.000      8.830      0.010     74.562     21.609     94.298      8.830     -8.742     53.058      1.000      0.000      0.000      0.000      0.000      0.691      0.000      0.000      0.000      0.000      0.000     18.847     15.876     15.559      0.000      8.830      4.874      0.000
 510.2000      26.771     26.863     23.127     47.552     53.316     64.494     67.639     63.750     91.026      0.969    180.549      2.487     14.899     68.581    213.870     14.471     52.822     61.948     61.970     63.750     23.157     17.186     17.144      2.457     94.257     40.424     78.169    222.618      9.791     70.183      1.000      9.791      0.010     67.083     20.026     92.326      9.791     -8.604     53.316      1.000      0.000      0.000      0.000      0.000      0.534      0.000      0.000      0.000      0.000      0.000     18.756     15.505     14.784      0.000      9.791      4.833      0.000
 510.3250      25.779     25.948     23.123     47.928     53.336     65.330     70.162     63.750     91.184      0.970    180.586      2.470     14.112     67.571    213.041     15.870     53.268     63.908     66.303     63.750     23.161     16.409     16.298      2.438     94.079     39.846     76.414    221.019     10.691     70.088      1.000     10.691      1.215     61.422     19.221     90.712     10.691     -8.445     53.336      1.000      0.000      0.000      0.000      0.000      0.359      0.000      0.000      0.000      0.000      0.000     18.749     15.307     14.253      0.000     10.691      4.803      0.000
 510.4500      25.709     25.572     23.127     48.638     53.310     65.376     71.287     63.750     91.420      0.971    180.607      2.464     13.746     68.122    212.474     16.929     53.359     65.010     68.818     63.750     23.156     15.717     15.774      2.421     93.985     39.123     75.210    219.387     11.045     69.584      1.000     11.045      1.496     59.469     19.371     90.128     11.045     -8.208     53.310      1.000      0.000      0.000      0.000      0.000      0.277      0.000      0.000      0.000      0.000      0.000     18.758     15.296     14.028      0.000     11.045      4.447      0.000
 510.5750      26.262     26.486     23.140     49.645     53.242     64.338     69.631     63.750     91.675      0.972    180.620      2.466     13.573     68.651    212.489     17.286     53.317     65.613     71.347     63.750     23.140     17.489     17.869      2.413     93.938     38.594     73.148    216.126     10.887     69.433      1.000     10.887      1.362     60.372     19.680     90.400     10.887     -7.951     53.242      1.000      0.000      0.000      0.000      0.000      0.317      0.000      0.000      0.000      0.000      0.000     18.782     15.543     14.361      0.000     10.887      4.629      0.000
 510.7000      23.003     23.466     23.151     50.649     53.024     62.727     66.038     63.750     92.038      0.973    180.629      2.475     13.932     70.382    213.062     17.534     53.305     65.167     71.234     63.750     23.121     19.342     17.965      2.416     93.900     37.949     70.504    212.740     10.425     68.809      1.000     10.425      1.028     63.176     20.766     91.224     10.425     -7.587     53.024      1.000      0.000      0.000      0.000      0.000      0.421      0.000      0.000      0.000      0.000      0.000     18.859     15.942     15.143      0.000     10.425      4.665      0.000
 510.8250      17.867     18.081     23.159     52.083     52.459     60.477     60.545     63.750     92.261      0.974    180.644      2.485     14.559     72.684    213.806     17.617     53.187     63.608     68.220     63.750     23.098     18.635     16.916      2.424     93.877     37.876     67.211    206.241      9.872     67.884      1.000      9.872      0.010     67.076     22.245     92.324      9.872     -7.363     52.459      1.000      0.000      0.000      0.000      0.000      0.533      0.000      0.000      0.000      0.000      0.000     19.062     16.535     16.517      0.000      9.872      4.438      0.000
 510.9500      16.867     16.797     23.159     52.924     51.783     58.478     55.925     63.750     92.443      0.975    180.651      2.491     15.144     75.141    214.698     17.327     52.881     61.951     64.118     63.750     23.079     14.882     15.651      2.435     93.820     38.168     65.522    202.655      9.539     66.616      1.000      9.539      0.010     69.864     23.844     93.079      9.539     -7.180     51.783      1.000      0.000      0.000      0.000      0.000      0.599      0.000      0.000      0.000      0.000      0.000     19.311     17.101     17.881      0.000      9.539      3.968      0.000
 511.0750      16.125     16.082     23.149     53.817     51.057     57.236     53.428     63.750     92.557      0.977    180.655      2.493     15.576     75.959    215.287     16.816     52.088     59.181     57.405     63.750     23.075     15.861     16.386      2.441     93.773     38.720     63.657    200.032      9.462     66.113      1.000      9.462      0.010     70.930     24.425     93.361      9.462     -7.065     51.057      1.000      0.000      0.000      0.000      0.000      0.622      0.000      0.000      0.000      0.000      0.000     19.586     17.471     18.717      0.000      9.462      4.078      0.000
 511.2000      16.444     16.634     23.132     54.520     50.283     56.319     51.817     63.750     92.675      0.977    180.651      2.490     15.993     76.567    215.696     16.180     51.514     57.860     54.626     63.750     23.075     15.860     16.495      2.443     93.773     40.264     63.984    200.067      9.618     65.571      1.000      9.618      0.010     70.319     24.811     93.200      9.618     -6.945     50.283      1.000      0.000      0.000      0.000      0.000      0.609      0.000      0.000      0.000      0.000      0.000     19.887     17.756     19.299      0.000      9.618      4.108      0.000
 511.3250      18.250     17.908     23.112     55.350     49.336     55.338     50.715     63.750     92.690      0.979    180.634      2.483     16.255     76.190    215.729     15.644     50.655     56.689     52.377     63.750     23.077     16.046     16.811      2.440     93.797     41.442     65.333    203.898      9.954     65.529      1.000      9.954      0.010     68.594     24.517     92.738      9.954     -6.929     49.336      1.000      0.000      0.000      0.000      0.000      0.570      0.000      0.000      0.000      0.000      0.000     20.269     18.071     19.718      0.000      9.954      4.399      0.000
 511.4500      19.052     17.534     23.090     55.685     48.437     54.374     49.950     63.750     92.668      0.980    180.619      2.484     16.402     74.564    215.755     14.380     49.957     55.995     51.326     63.750     23.114     16.905     17.503      2.433     93.891     43.066     66.472    207.640      9.945     66.488      1.000      9.945      0.010     69.287     23.567     92.925      9.945     -6.949     48.437      1.000      0.000      0.000      0.000      0.000      0.586      0.000      0.000      0.000      0.000      0.000     20.645     18.391     20.020      0.000      9.945      5.194      0.000
 511.5750      17.093     16.396     23.077     55.934     47.722     53.594     49.447     63.750     92.669      0.981    180.598      2.489     16.587     73.612    215.931     13.926     48.791     54.763     50.179     63.750     23.134     16.506     17.232      2.433     94.126     44.400     68.403    212.625      9.656     67.243      1.000      9.656      0.010     71.893     23.101     93.613      9.656     -6.947     47.722      1.000      0.000      0.000      0.000      0.000      0.641      0.000      0.000      0.000      0.000      0.000     20.955     18.659     20.224      0.000      9.656      5.785      0.000
 511.7000      15.285     15.953     23.075     56.064     47.142     52.893     48.923     63.750     92.675      0.983    180.580      2.499     16.827     72.759    216.357     13.621     48.127     54.033     49.749     63.750     23.152     16.613     17.524      2.438     94.332     46.553     68.946    215.942      9.133     68.088      1.000      9.133      0.010     76.478     22.779     94.778      9.133     -6.940     47.142      1.000      0.000      0.000      0.000      0.000      0.724      0.000      0.000      0.000      0.000      0.000     21.213     18.906     20.440      0.000      9.133      6.219      0.000
 511.8250      15.861     16.431     23.076     56.219     46.658     52.166     48.338     63.750     92.696      0.986    180.541      2.511     16.952     72.405    216.721     13.539     47.368     53.210     49.182     63.750     23.159     16.374     17.084      2.448     94.807     47.519     71.590    219.701      8.595     68.668      1.000      8.595      0.010     81.689     22.738     96.036      8.595     -6.918     46.658      1.000      0.000      0.000      0.000      0.000      0.802      0.000      0.000      0.000      0.000      0.000     21.432     19.170     20.688      0.000      8.595      6.322      0.000
 511.9500      15.936     16.625     23.092     56.374     46.305     51.572     47.853     63.750     92.746      0.988    180.516      2.521     16.928     72.515    217.039     14.206     46.944     52.616     48.697     63.750     23.166     13.572     13.646      2.460     95.089     48.333     73.868    221.003      8.153     68.913      1.000      8.153      0.010     86.446     22.935     97.129      8.153     -6.866     46.305      1.000      0.000      0.000      0.000      0.000      0.863      0.000      0.000      0.000      0.000      0.000     21.596     19.390     20.897      0.000      8.153      6.120      0.000
 512.0750      16.400     17.096     23.122     56.666     46.179     51.138     47.409     63.750     92.852      0.990    180.486      2.524     16.765     73.509    217.232     14.805     46.408     51.773     48.024     63.750     23.171     11.904     12.260      2.471     95.442     48.629     75.930    221.737      8.026     68.413      1.000      8.026      0.010     87.927     23.561     97.460      8.026     -6.759     46.179      1.000      0.000      0.000      0.000      0.000      0.880      0.000      0.000      0.000      0.000      0.000     21.655     19.555     21.093      0.000      8.026      5.300      0.000
 512.2000      16.741     17.392     23.142     57.097     46.079     50.599     46.860     63.750     93.088      0.991    180.457      2.523     16.304     75.063    217.514     15.381     46.214     51.398     47.703     63.750     23.176     11.413     12.103      2.474     95.705     48.448     76.526    221.627      8.049     67.442      1.000      8.049      0.010     87.772     24.509     97.425      8.049     -6.522     46.079      1.000      0.000      0.000      0.000      0.000      0.878      0.000      0.000      0.000      0.000      0.000     21.702     19.763     21.340      0.000      8.049      4.244      0.000
 512.3250      16.550     17.352     23.155     57.944     45.735     49.608     46.072     63.750     93.222      0.994    180.411      2.517     15.822     76.458    218.010     15.712     46.149     50.911     47.153     63.750     23.178     11.914     12.822      2.474     96.020     47.943     76.454    220.383      8.309     66.330      1.000      8.309      0.010     85.349     25.361     96.881      8.309     -6.386     45.735      1.000      0.000      0.000      0.000      0.000      0.849      0.000      0.000      0.000      0.000      0.000     21.865     20.158     21.705      0.000      8.309      3.339      0.000
 512.4500      16.514     17.343     23.162     58.667     45.312     48.547     45.352     63.750     93.382      0.995    180.388      2.513     15.444     78.341    218.924     16.190     46.018     50.326     46.604     63.750     23.174     15.645     16.524      2.468     96.076     47.029     75.014    219.157      8.525     64.871      1.000      8.525      0.010     83.572     26.604     96.474      8.525     -6.225     45.312      1.000      0.000      0.000      0.000      0.000      0.827      0.000      0.000      0.000      0.000      0.000     22.069     20.599     22.050      0.000      8.525      2.539      0.000
 512.5750      15.219     15.667     23.168     59.604     45.028     47.676     44.726     63.750     93.494      0.998    180.363      2.504     15.375     79.810    220.050     16.300     45.488     48.982     45.608     63.750     23.159     16.746     17.626      2.463     96.053     46.143     72.166    217.344      8.933     63.461      1.000      8.933      0.010     80.007     27.606     95.637      8.933     -6.111     45.028      1.000      0.000      0.000      0.000      0.000      0.778      0.000      0.000      0.000      0.000      0.000     22.208     20.975     22.359      0.000      8.933      2.712      0.000
 512.7000      12.884     13.075     23.173     60.477     44.836     46.967     43.856     63.670     93.591      1.000    180.350      2.502     16.134     81.841    221.415     16.473     45.159     48.168     45.129     63.750     23.142     17.196     20.376      2.454     95.997     44.459     71.302    215.979      9.013     61.872      1.000      9.013      0.010     79.465     29.115     95.507      9.013     -6.013     44.836      1.000      0.000      0.000      0.000      0.000      0.770      0.000      0.000      0.000      0.000      0.000     22.303     21.292     22.802      0.000      9.013      2.751      0.000
 512.8250      11.702     12.195     23.177     61.637     44.742     46.575     42.647     63.546     93.610      1.004    180.330      2.503     17.007     82.717    221.789     16.667     44.913     47.248     44.374     63.750     23.120     17.625     21.077      2.452     95.856     43.499     68.926    214.070      8.950     61.278      1.000      8.950      0.010     80.110     29.772     95.662      8.950     -5.993     44.742      1.000      0.000      0.000      0.000      0.000      0.780      0.000      0.000      0.000      0.000      0.000     22.350     21.471     23.448      0.000      8.950      2.859      0.000
 512.9500      11.620     12.400     23.176     62.165     44.784     46.561     41.822     63.366     93.631      1.007    180.323      2.506     17.484     82.847    221.313     16.940     44.769     46.722     43.406     63.750     23.088     15.704     15.244      2.453     95.724     42.347     67.421    213.200      8.808     61.373      1.000      8.808      0.010     81.361     29.818     95.958      8.808     -5.971     44.784      1.000      0.000      0.000      0.000      0.000      0.797      0.000      0.000      0.000      0.000      0.000     22.329     21.477     23.911      0.000      8.808      2.962      0.000
 513.0750      13.454     14.349     23.168     62.537     44.911     46.910     41.822     63.196     93.612      1.010    180.315      2.510     17.641     81.930    219.748     16.961     44.719     46.448     41.987     63.600     23.082     13.598     14.277      2.456     95.489     41.448     68.075    212.507      8.651     62.347      1.000      8.651      0.010     82.722     29.002     96.277      8.651     -5.989     44.911      1.000      0.000      0.000      0.000      0.000      0.816      0.000      0.000      0.000      0.000      0.000     22.266     21.317     23.911      0.000      8.651      2.772      0.000
 513.2000      16.099     16.978     23.152     62.596     44.960     47.368     42.253     62.989     93.603      1.013    180.301      2.516     17.065     79.758    216.920     16.905     44.840     46.659     41.678     63.500     23.083     13.926     14.512      2.459     95.282     39.852     68.278    212.363      8.386     64.383      1.000      8.386      0.010     85.291     27.231     96.868      8.386     -5.996     44.960      1.000      0.000      0.000      0.000      0.000      0.849      0.000      0.000      0.000      0.000      0.000     22.242     21.111     23.667      0.000      8.386      2.997      0.000
 513.3250      16.932     18.761     23.133     62.347     44.936     48.057     43.319     62.796     93.657      1.017    180.294      2.523     16.398     77.775    214.865     16.667     44.973     47.129     41.947     63.250     23.089     14.011     14.621      2.465     95.014     38.881     69.895    212.906      8.079     66.157      1.000      8.079      0.010     88.555     25.764     97.598      8.079     -5.941     44.936      1.000      0.000      0.000      0.000      0.000      0.887      0.000      0.000      0.000      0.000      0.000     22.254     20.809     23.085      0.000      8.079      3.624      0.000
 513.4500      17.373     20.666     23.107     61.953     44.953     48.748     44.515     62.683     93.682      1.020    180.300      2.524     16.238     76.124    213.163     16.049     44.949     47.576     42.519     63.150     23.108     14.710     15.487      2.472     94.901     37.594     72.003    213.580      8.006     67.453      1.000      8.006      0.010     89.345     24.541     97.772      8.006     -5.915     44.953      1.000      0.000      0.000      0.000      0.000      0.896      0.000      0.000      0.000      0.000      0.000     22.245     20.514     22.465      0.000      8.006      4.306      0.000
 513.5750      16.831     18.667     23.086     61.386     45.093     49.186     45.294     62.625     93.721      1.024    180.319      2.519     16.284     75.676    212.700     15.663     44.924     48.474     44.012     62.850     23.126     15.990     16.758      2.475     94.784     36.517     74.948    214.557      8.255     67.588      1.000      8.255      0.010     86.518     24.158     97.145      8.255     -5.875     45.093      1.000      0.000      0.000      0.000      0.000      0.864      0.000      0.000      0.000      0.000      0.000     22.176     20.331     22.078      0.000      8.255      4.740      0.000
 513.7000      14.834     14.845     23.083     60.813     45.344     49.404     45.603     62.625     93.773      1.027    180.335      2.512     16.548     75.685    213.225     15.290     44.978     48.985     44.950     62.750     23.142     16.940     17.560      2.469     94.765     34.599     75.779    215.166      8.571     67.262      1.000      8.571      0.010     83.097     24.168     96.365      8.571     -5.821     45.344      1.000      0.000      0.000      0.000      0.000      0.821      0.000      0.000      0.000      0.000      0.000     22.054     20.241     21.928      0.000      8.571      5.063      0.000
 513.8250      13.734     14.374     23.085     59.977     45.777     49.481     45.504     62.625     93.768      1.032    180.362      2.500     16.874     76.034    214.179     15.435     45.193     49.360     45.592     62.625     23.157     17.030     17.531      2.463     94.864     33.533     76.552    215.686      9.083     66.520      1.000      9.083      0.010     78.036     24.397     95.161      9.083     -5.825     45.777      1.000      0.000      0.000      0.000      0.000      0.749      0.000      0.000      0.000      0.000      0.000     21.845     20.210     21.976      0.000      9.083      5.096      0.000
 513.9500      13.961     14.557     23.097     59.478     46.168     49.524     45.370     62.616     93.697      1.035    180.377      2.498     17.040     76.079    215.233     16.626     45.475     49.442     45.614     62.625     23.156     15.267     15.434      2.450     94.995     32.327     76.617    215.728      9.179     66.271      1.000      9.179      0.010     76.895     24.550     94.881      9.179     -5.895     46.168      1.000      0.000      0.000      0.000      0.000      0.731      0.000      0.000      0.000      0.000      0.000     21.660     20.192     22.041      0.000      9.179      5.117      0.000
 514.0750      14.300     14.979     23.115     58.935     46.313     49.555     45.394     62.596     93.606      1.038    180.391      2.502     17.078     74.982    215.815     17.276     46.038     49.514     45.409     62.625     23.155     15.414     16.095      2.448     95.183     31.536     74.785    215.733      9.000     66.980      1.000      9.000      0.010     78.298     24.020     95.225      9.000     -5.985     46.313      1.000      0.000      0.000      0.000      0.000      0.753      0.000      0.000      0.000      0.000      0.000     21.592     20.180     22.029      0.000      9.000      5.263      0.000
