FORWARD_TEXT_FORMAT_1.0
STDEP =   149.7500
ENDEP =   900.0000
RLEV  =     0.1250
CURVENAME =  SP1, RLL8, RILD, RILM, GR, AC, SP, DEVI, AZIM, DEN, CNL, CAL, RML, RMN, DEN%, GR%, AC%, cnl%, RILD%, RILM%, RLL8%, SP1%, SP%, R4.0, CAL%, RML%, RMN%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, R4.0%
END
#DEPTH           SP1       RLL8       RILD       RILM         GR         AC         SP       DEVI       AZIM        DEN        CNL        CAL        RML        RMN       DEN%        GR%        AC%       cnl%      RILD%      RILM%      RLL8%       SP1%        SP%       R4.0       CAL%       RML%       RMN%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP      R4.0%
 543.5000      28.253     45.534     34.635     35.370    110.439    234.644     99.273      1.020    143.630      2.583     17.149     23.299     23.363     20.490      2.605    120.009    234.496     17.149     34.116     36.190     51.747    104.687     94.043    102.776     23.318     28.017     26.337      0.100     50.903      0.000      0.100      0.010     99.900     48.997     99.900      0.100     -4.403     34.635      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.872     28.272     21.961      0.000  -9999.000  -9999.000      0.000     62.228
 543.6250      28.549     49.585     34.640     35.915    103.918    230.035     99.230      1.110    143.390      2.578     15.635     23.309     24.638     21.934      2.597    118.984    235.979     15.635     33.783     35.432     46.464    104.626     93.792    115.312     23.321     58.546     61.063      0.100     59.211      0.000      0.100      0.010     99.900     40.689     99.900      0.100     -4.448     34.640      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.869     27.843     20.167      0.000  -9999.000  -9999.000      0.000     62.430
 543.7500      28.825     53.417     34.574     36.331    101.313    226.181     99.115      1.170    142.460      2.582     14.445     23.317     27.651     25.856      2.586    119.277    237.427     14.445     33.267     34.565     43.116    104.541     93.298    122.584     23.333     76.344     77.697      0.100     62.289      0.000      0.100      0.010     99.900     37.611     99.900      0.100     -4.564     34.574      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.923     27.525     18.721      0.000  -9999.000  -9999.000      0.000     63.636
 543.8750      29.157     53.665     34.329     36.357    101.868    224.412     98.957      1.150    142.550      2.591     14.319     23.318     55.054     57.091      2.573    117.480    237.136     14.319     32.574     33.683     41.311    104.437     93.060    128.981     23.356     64.545     65.343      0.100     61.644      0.000      0.100      0.010     99.900     38.256     99.900      0.100     -4.724     34.329      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.130     27.505     18.634      0.000  -9999.000  -9999.000      0.000     64.688
 544.0000      29.449     49.350     33.965     35.846    104.737    224.689     98.833      1.130    142.510      2.599     15.761     23.318     74.296     75.783      2.553    113.634    235.975     15.761     30.971     31.456     38.665    104.193     92.834    134.239     23.383     50.927     49.287      0.100     58.215      0.000      0.100      0.010     99.900     41.685     99.900      0.100     -4.848     33.965      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.442     27.897     20.263      0.000  -9999.000  -9999.000      0.000     66.115
 544.1250      29.576     44.948     33.549     35.040    110.272    230.407     98.691      1.140    142.060      2.604     17.967     23.318     65.911     66.773      2.547    108.793    233.958     17.967     30.277     30.025     34.095    104.059     92.627    139.330     23.422     21.692     18.045      0.100     51.127      0.000      0.100      0.010     99.900     48.773     99.900      0.100     -4.991     33.549      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.807     28.539     22.248      0.000  -9999.000  -9999.000      0.000     67.999
 544.2500      29.660     42.300     32.954     34.167    113.577    236.753     98.460      1.130    143.030      2.598     20.220     23.321     52.512     51.157      2.540    101.397    228.007     20.220     29.717     28.765     29.838    103.918     92.285    139.188     23.434     15.384     11.761      0.100     46.581      0.000      0.100      0.010     99.900     53.319     99.900      0.100     -5.223     32.954      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.346     29.268     23.641      0.000  -9999.000  -9999.000      0.000     73.125
 544.3750      29.691     40.117     31.851     32.678    116.771    241.992     98.179      1.110    143.690      2.587     21.664     23.332     25.117     21.705      2.534    101.270    225.234     21.664     29.343     27.925     27.233    103.772     92.145    136.690     23.445     18.972     18.546      0.100     41.947      0.000      0.100      0.010     99.900     57.953     99.900      0.100     -5.506     31.851      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.397     30.601     24.927      0.000  -9999.000  -9999.000      0.000     76.121
 544.5000      29.660     36.607     30.658     30.811    121.711    247.032     97.977      1.100    142.680      2.574     21.982     23.354     16.127     12.502      2.522    102.179    223.985     21.982     28.962     27.781     29.218    103.479     92.016    132.293     23.468     34.722     34.378      0.100     34.288      0.000      0.100      0.010     99.900     65.612     99.900      0.100     -5.710     30.658      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.618     32.456     27.317      0.000  -9999.000  -9999.000      0.000     79.184
 544.6250      29.588     32.182     30.025     29.458    130.376    254.630     97.756      1.110    142.840      2.556     21.945     23.380     18.546     17.742      2.520    106.073    225.056     21.945     28.895     28.294     33.225    103.326     91.907    119.954     23.546     32.908     28.663      0.100     19.269      0.000      0.100      0.010     99.900     80.631     99.900      0.100     -5.932     30.025      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.306     33.946     31.074      0.000  -9999.000  -9999.000      0.000     82.240
 544.7500      29.494     28.669     29.549     28.388    134.790    259.807     97.399      1.110    141.790      2.548     22.480     23.417     32.844     32.491      2.521    112.473    233.210     22.480     28.930     28.850     36.937    103.161     91.748    112.303     23.588     23.481     19.730      0.100     10.761      0.000      0.100      0.010     99.900     89.139     99.900      0.100     -6.290     29.549      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.842     35.226     34.880      0.000  -9999.000  -9999.000      0.000     88.466
 544.8750      29.327     28.122     29.172     27.861    134.216    261.691     96.957      1.150    142.540      2.541     23.216     23.432     33.125     29.349      2.525    114.157    238.616     23.216     29.114     29.280     38.532    102.978     91.705    105.102     23.627     14.080     13.836      0.100     11.903      0.000      0.100      0.010     99.900     87.997     99.900      0.100     -6.734     29.172      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.279     35.893     35.559      0.000  -9999.000  -9999.000      0.000     91.863
 545.0000      29.132     31.009     28.932     28.010    130.308    261.542     96.642      1.160    142.120      2.534     22.824     23.444     24.618     20.808      2.534    118.150    243.773     22.824     30.103     30.097     36.735    102.533     91.681     98.564     23.635     13.989     16.265      0.100     19.395      0.000      0.100      0.010     99.900     80.505     99.900      0.100     -7.049     28.932      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.563     35.701     32.249      0.000  -9999.000  -9999.000      0.000     95.730
 545.1250      28.995     34.881     28.911     28.542    122.052    257.527     96.303      1.080    143.250      2.524     20.764     23.466     15.221     14.551      2.535    123.595    248.756     20.764     30.830     30.989     38.826    102.258     91.668     88.980     23.654     45.988     47.210      0.100     33.736      0.000      0.100      0.010     99.900     66.164     99.900      0.100     -7.390     28.911      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.589     35.036     28.669      0.000  -9999.000  -9999.000      0.000    100.334
 545.2500      28.852     37.648     29.012     29.041    117.782    253.195     95.767      1.120    144.420      2.520     18.248     23.536     14.000     15.969      2.535    133.976    257.750     18.248     31.610     32.120     42.998    101.947     91.693     84.959     23.665     59.560     62.773      0.100     40.430      0.000      0.100      0.010     99.900     59.470     99.900      0.100     -7.926     29.012      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.468     34.434     26.562      0.000  -9999.000  -9999.000      0.000    111.633
 545.3750      28.641     37.734     29.553     29.643    115.859    249.359     95.120      1.120    144.680      2.521     15.546     23.583     42.062     43.413      2.533    135.224    260.904     15.546     32.302     33.130     47.201    101.605     91.736     81.773     23.681     55.557     55.004      0.100     43.295      0.000      0.100      0.010     99.900     56.605     99.900      0.100     -8.575     29.553      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.837     33.735     26.502      0.000      8.007      0.324      0.000    117.893
 545.5000      28.411     37.663     30.425     30.493    113.883    244.913     94.693      1.060    144.390      2.524     13.375     23.622     57.886     60.853      2.528    133.677    262.112     13.375     33.194     33.990     45.750    100.830     91.778     78.668     23.708     39.671     37.652      7.271     56.454      1.000     12.219      5.349     52.258     29.633     87.828     13.913     -9.003     30.425      0.990      0.000      0.010      0.190      0.000     -0.548      0.000      0.000      0.000      0.000      0.000     32.867     32.795     26.551      0.000      8.007      0.324      0.000    124.038
 545.6250      28.253     40.673     31.175     31.490    109.509    236.415     94.266      1.080    144.820      2.532     13.001     23.634     56.053     55.968      2.525    128.501    261.236     13.001     33.423     33.931     42.853    100.403     91.809     72.297     23.789     26.951     28.217     12.740     61.434      1.000     12.740      3.207     55.609     25.826     88.926     12.740     -9.431     31.175      1.000      0.000      0.000      0.000      0.000      0.050      0.000      0.000      0.000      0.000      0.000     32.077     31.756     24.586      0.000      7.640      1.629      0.000    129.433
 545.7500      28.080     44.855     31.916     32.567    105.883    230.098     93.679      1.030    144.730      2.535     12.994     23.652     41.653     39.818      2.521    118.581    255.530     12.994     33.535     33.830     40.566     99.951     91.833     68.694     23.839     32.288     32.462     11.869     65.148      1.000     11.869      2.132     58.348     22.983     89.785     11.869    -10.020     31.916      1.000      0.000      0.000      0.000      0.000      0.223      0.000      0.000      0.000      0.000      8.070     31.332     30.706     22.294      0.000      7.523      2.926      0.000    135.873
 545.8750      27.780     46.560     32.696     33.509    104.239    227.200     93.033      1.150    146.900      2.535     13.192     23.664     28.547     29.401      2.517    117.350    251.934     13.192     33.521     33.775     39.371     99.487     91.827     65.310     23.905     33.855     33.586     11.469     66.778      1.000     11.469      1.773     59.340     21.753     90.088     11.469    -10.667     32.696      1.000      0.000      0.000      0.000      0.000      0.271      0.000      0.000      0.000      0.000      7.618     30.585     29.842     21.477      0.000      7.529      3.690      0.000    136.543
 546.0000      27.411     44.474     33.295     33.964    103.565    225.932     92.659      1.130    145.900      2.533     13.449     23.679     31.615     31.926      2.513    115.051    247.964     13.449     33.032     33.509     38.819     98.572     91.809     61.908     23.951     29.207     29.195     11.294     67.455      1.000     11.294      1.644     59.572     21.252     90.159     11.294    -11.043     33.295      1.000      0.000      0.000      0.000      0.000      0.282      0.000      0.000      0.000      0.000      8.020     30.035     29.443     22.485      0.000      7.599      4.175      0.000    135.411
 546.1250      27.120     41.848     33.472     33.886    103.210    226.190     92.311      1.100    146.520      2.529     13.614     23.705     33.656     33.443      2.512    113.248    243.254     13.614     32.601     33.264     38.361     98.144     91.784     55.169     24.056     29.362     29.406     11.329     67.588      1.000     11.329      1.685     59.256     21.083     90.063     11.329    -11.392     33.472      1.000      0.000      0.000      0.000      0.000      0.267      0.000      0.000      0.000      0.000      8.669     29.875     29.510     23.896      0.000      7.792      4.459      0.000    132.348
 546.2500      26.796     40.042     33.529     33.805    101.968    226.788     91.891      1.100    146.870      2.526     13.823     23.779     29.800     29.755      2.509    107.470    232.685     13.823     32.147     32.849     37.570     97.748     91.711     51.529     24.102     31.832     30.846     11.412     68.118      1.000     11.412      1.764     58.845     20.470     89.938     11.412    -11.813     33.529      1.000      0.000      0.000      0.000      0.000      0.248      0.000      0.000      0.000      9.223      0.000     29.825     29.581     24.974      0.000      7.950      5.079      0.000    121.096
 546.3750      26.263     39.130     33.306     33.658    100.113    227.239     91.471      1.090    146.420      2.522     14.200     23.833     29.342     29.379      2.505    105.015    228.683     14.200     31.699     32.406     36.842     97.387     91.668     48.373     24.118     28.522     28.306     11.474     68.995      1.000     11.474      1.811     58.770     19.531     89.915     11.474    -12.235     33.306      1.000      0.000      0.000      0.000      0.000      0.244      0.000      0.000      0.000      9.415      0.000     30.024     29.710     25.556      0.000      8.121      6.054      0.000    113.691
 546.5000      25.642     38.619     32.843     33.402     96.821    227.816     91.263      1.110    146.680      2.518     14.704     23.897     31.513     30.661      2.496    103.813    226.386     14.704     30.905     31.786     35.487     96.808     91.644     45.607     24.122     26.098     25.812     11.554     70.547      1.000     11.554      1.863     58.839     17.899     89.936     11.554    -12.443     32.843      1.000      0.000      0.000      0.000      0.000      0.247      0.000      0.000      0.000      9.405      0.000     30.448     29.938     25.894      0.000      8.290      7.577      0.000    105.816
 546.6250      25.204     38.016     32.403     33.083     91.269    229.358     91.086      1.120    146.900      2.514     14.964     23.946     28.951     28.636      2.492    103.428    225.681     14.964     30.601     31.516     34.783     96.612     91.644     41.401     24.118     25.348     25.037     11.766     72.874      1.000     11.766      2.054     58.332     15.359     89.780     11.766    -12.621     32.403      1.000      0.000      0.000      0.000      0.000      0.222      0.000      0.000      0.000      9.645      0.000     30.862     30.227     26.305      0.000      8.478      9.434      0.000     98.216
 546.7500      24.747     37.253     31.952     32.656     87.374    230.809     90.904      1.120    146.650      2.512     15.128     24.042     26.414     26.138      2.490    103.089    226.471     15.128     30.365     31.274     34.434     96.490     91.729     39.518     24.114     24.297     23.783     11.967     74.315      1.000     11.967      2.244     57.911     13.718     89.650     11.967    -12.805     31.952      1.000      0.000      0.000      0.000      0.000      0.199      0.000      0.000      0.000      9.899      0.000     31.297     30.622     26.843      0.000      8.557     10.636      0.000     86.348
 546.8750      24.086     36.253     31.354     32.137     85.160    231.848     90.747      1.140    146.940      2.509     15.246     24.096     25.447     25.139      2.487    101.346    226.963     15.246     30.227     31.071     34.448     96.435     91.803     38.059     24.102     23.070     22.971     12.110     75.051      1.000     12.110      2.368     57.876     12.839     89.640     12.110    -12.963     31.354      1.000      0.000      0.000      0.000      0.000      0.197      0.000      0.000      0.000     10.030      0.000     31.894     31.117     27.584      0.000      8.667     11.316      0.000     82.488
 547.0000      23.385     35.182     30.773     31.669     84.068    232.686     90.698      1.120    147.280      2.505     15.408     24.116     24.435     23.948      2.481     99.428    227.392     15.408     30.144     30.877     34.199     96.496     91.900     36.840     24.095     23.545     23.718     12.226     75.334      1.000     12.226      2.463     57.953     12.440     89.663     12.226    -13.013     30.773      1.000      0.000      0.000      0.000      0.000      0.202      0.000      0.000      0.000     10.147      0.000     32.496     31.577     28.424      0.000      8.844     11.747      0.000     79.914
 547.1250      22.971     34.632     30.499     31.411     81.557    233.331     90.682      1.140    147.560      2.497     15.585     24.121     23.232     23.078      2.482     95.366    228.053     15.585     30.162     30.795     33.952     96.594     92.016     35.242     24.091     23.719     23.720     12.315     76.239      1.000     12.315      2.551     57.858     11.446     89.634     12.315    -13.031     30.499      1.000      0.000      0.000      0.000      0.000      0.196      0.000      0.000      0.000     10.273      0.000     32.788     31.836     28.875      0.000      9.272     12.525      0.000     78.433
 547.2500      22.591     34.440     30.306     31.186     79.892    233.501     90.722      1.110    147.310      2.493     15.746     24.118     23.481     23.618      2.488     88.975    230.090     15.746     30.280     30.865     33.978     96.728     92.303     34.812     24.091     23.996     24.091     12.338     76.875      1.000     12.338      2.564     57.949     10.787     89.662     12.338    -12.992     30.306      1.000      0.000      0.000      0.000      0.000      0.201      0.000      0.000      0.000     10.239      0.000     32.997     32.065     29.036      0.000      9.503     13.072      0.000     77.904
 547.3750      22.135     34.341     30.191     30.988     80.261    233.628     90.806      1.050    148.090      2.490     15.845     24.114     23.696     23.719      2.501     86.475    231.214     15.845     30.561     31.063     34.248     96.893     92.456     34.860     24.087     24.787     24.941     12.356     76.700      1.000     12.356      2.577     57.989     10.944     89.675     12.356    -12.909     30.191      1.000      0.000      0.000      0.000      0.000      0.204      0.000      0.000      0.000     10.220      0.000     33.122     32.271     29.120      0.000      9.659     13.087      0.000     78.507
 547.5000      21.723     34.093     30.152     30.842     82.714    234.119     90.887      0.990    147.480      2.487     15.940     24.104     23.959     24.041      2.535     84.419    232.205     15.940     31.568     31.755     36.012     97.278     92.602     35.326     24.079     24.897     25.201     12.424     75.593      1.000     12.424      2.661     57.759     11.984     89.603     12.424    -12.830     30.152      1.000      0.000      0.000      0.000      0.000      0.191      0.000      0.000      0.000     10.380      0.000     33.166     32.424     29.332      0.000      9.835     12.607      0.000     79.673
 547.6250      21.559     33.963     30.213     30.825     88.516    235.457     90.985      1.110    148.050      2.482     16.109     24.096     24.680     24.826      2.549     83.869    232.958     16.109     32.268     32.426     37.360     97.467     92.743     37.231     24.044     24.392     23.749     12.608     72.779      1.000     12.608      2.916     56.987     14.613     89.362     12.608    -12.733     30.213      1.000      0.000      0.000      0.000      0.000      0.145      0.000      0.000      0.000     10.775      0.000     33.099     32.441     29.443      0.000     10.121     11.320      0.000     81.409
 547.7500      21.466     34.094     30.401     30.950     93.113    236.358     91.140      1.070    147.790      2.482     16.309     24.091     24.882     25.166      2.557     80.245    233.542     16.309     33.140     33.327     39.295     97.644     92.969     38.672     24.025     23.695     21.480     12.732     70.419      1.000     12.732      3.115     56.342     16.849     89.159     12.732    -12.579     30.401      1.000      0.000      0.000      0.000      0.000      0.103      0.000      0.000      0.000     11.083      0.000     32.894     32.310     29.331      0.000     10.103     10.264      0.000     86.086
 547.8750      21.462     35.003     30.992     31.360     95.889    236.334     91.318      1.070    148.670      2.487     16.257     24.091     24.461     23.947      2.558     79.691    233.477     16.257     34.180     34.384     41.635     97.809     93.060     40.196     24.021     23.579     23.079     12.729     69.049      1.000     12.729      3.171     55.814     18.222     88.992     12.729    -12.402     30.992      1.000      0.000      0.000      0.000      0.000      0.066      0.000      0.000      0.000     11.213      0.000     32.266     31.888     28.569      0.000      9.787      9.408      0.000     88.620
 548.0000      21.538     36.587     31.867     32.042     98.366    235.684     91.415      1.070    148.040      2.499     15.749     24.087     23.791     21.791      2.548     80.587    233.714     15.749     36.772     37.172     48.281     98.083     93.139     41.798     24.029     26.415     28.249     12.639     67.928      1.000     12.639      3.123     55.372     19.433     88.850     12.639    -12.307     31.867      1.000      0.000      0.000      0.000      0.000      0.031      0.000      0.000      0.000     11.182      0.000     31.381     31.209     27.332      0.000      9.153      8.150      0.000     90.985
 548.1250      21.652     38.185     32.640     32.810    104.640    233.221     91.491      1.070    147.340      2.530     15.167     24.080     23.595     22.859      2.541     83.934    234.352     15.167     38.319     38.945     53.136     98.187     93.207     45.228     24.075     29.327     31.968     12.299     65.098      1.000     12.299      2.709     55.987     22.603     89.046     12.299    -12.232     32.640      1.000      0.000      0.000      0.000      0.000      0.078      0.000      0.000      0.000     10.643      0.000     30.638     30.478     26.188      0.000      7.730      5.528      0.000     93.029
 548.2500      21.799     40.291     33.582     33.776    109.228    230.522     91.547      1.100    147.820      2.547     14.686     24.049     26.022     27.532      2.536     91.151    236.093     14.686     39.947     40.879     58.849     98.266     93.304     47.284     24.087     35.106     37.259     11.927     63.080      1.000     11.927      2.312     56.646     24.993     89.255     11.927    -12.177     33.582      1.000      0.000      0.000      0.000      0.000      0.124      0.000      0.000      0.000     10.041      0.000     29.777     29.606     24.820      0.000      6.981      3.418      0.000     95.891
 548.3750      22.058     44.457     35.280     35.568    110.447    228.036     91.575      1.110    148.600      2.556     14.419     24.028     28.921     31.450      2.533     94.245    236.511     14.419     41.596     42.950     65.305     98.333     93.347     49.218     24.087     36.604     40.513     11.584     62.962      1.000     11.584      2.033     56.644     25.454     89.255     11.584    -12.151     35.280      1.000      0.000      0.000      0.000      0.000      0.123      0.000      0.000      0.000      0.000      0.000     28.344     28.115     22.494      0.000      6.609      2.697      0.000     96.742
 548.5000      22.358     50.339     37.427     37.923    109.366    225.302     91.561      1.200    147.810      2.558     14.271     24.022     34.297     36.518      2.528     96.840    236.232     14.271     44.774     46.902     77.111     98.443     93.396     51.111     24.079     39.538     44.228     11.207     64.294      1.000     11.207      1.763     56.554     24.499     89.226     11.207    -12.165     37.427      1.000      0.000      0.000      0.000      0.000      0.118      0.000      0.000      0.000      8.813      0.000     26.718     26.369     19.865      0.000      6.527      2.952      0.000     97.124
 548.6250      22.542     55.553     39.008     39.763    104.910    221.361     91.530      1.150    147.690      2.549     14.040     24.028     36.393     40.055      2.525     99.251    235.366     14.040     46.197     48.493     81.769     98.504     93.451     54.777     24.056     45.358     51.318     10.663     67.810     -1.000     10.663      1.358     57.772     21.527     89.607     10.663    -12.198     39.008      1.000      0.000      0.000      0.000      0.000      0.192      0.000      0.000      0.000      0.000      0.000     25.636     25.149     18.001      0.000      6.892      4.309      0.000     96.950
 548.7500      22.714     61.574     40.643     41.753    100.814    218.731     91.464      1.190    147.130      2.542     13.623     24.069     39.123     43.703      2.524    107.778    231.971     13.623     47.387     49.656     82.593     98.572     93.579     56.983     24.056     48.059     53.466     10.300     70.623      1.000     10.300      1.146     58.277     19.077     89.763     10.300    -12.265     40.643      1.000      0.000      0.000      0.000      0.000      0.424      0.000      0.000      0.000      0.000      0.000     24.604     23.950     16.241      0.000      7.202      5.253      0.000     95.174
 548.8750      22.925     70.279     42.935     44.615     98.176    217.697     91.381      1.190    147.130      2.537     12.997     24.085     44.531     50.310      2.522    110.074    229.675     12.997     48.303     50.400     80.488     98.651     93.652     59.332     24.064     48.418     53.813     10.157     72.200      1.000     10.157      1.112     57.372     17.642     89.483     10.157    -12.349     42.935      1.000      0.000      0.000      0.000      0.000      0.393      0.000      0.000      0.000      0.000      0.000     23.291     22.414     14.229      0.000      7.436      5.456      0.000     93.921
 549.0000      23.127     79.070     45.372     47.571     95.430    217.156     91.339      1.120    147.870      2.533     12.340     24.087     47.674     53.159      2.518    110.666    227.076     12.340     49.231     50.856     74.014     98.889     93.725     62.031     24.075     50.236     59.023     10.082     73.661      1.000     10.082      1.123     56.158     16.257     89.101     10.082    -12.392     45.372      1.000      0.000      0.000      0.000      0.000      0.349      0.000      0.000      0.000      0.000      0.000     22.040     21.021     12.647      0.000      7.607      5.627      0.000     92.768
 549.1250      23.221     82.115     46.696     48.981     90.507    217.018     91.316      1.210    148.070      2.528     12.184     24.080     48.367     53.763      2.517    108.601    224.259     12.184     49.356     50.910     71.588     99.054     93.799     67.639     24.075     48.996     54.397     10.064     75.959      1.000     10.064      1.143     55.444     13.977     88.873     10.064    -12.417     46.696      1.000      0.000      0.000      0.000      0.000      0.320      0.000      0.000      0.000      0.000      0.000     21.415     20.416     12.178      0.000      7.825      6.862      0.000     91.977
 549.2500      23.295     81.711     47.771     49.968     87.260    217.269     91.329      1.080    148.510      2.526     12.199     24.059     49.974     58.272      2.517    102.732    219.652     12.199     49.219     50.823     69.783     99.255     93.927     70.623     24.083     44.168     48.000     10.098     77.316      1.000     10.098      1.194     54.659     12.586     88.620     10.098    -12.405     47.771      0.993      0.000      0.007      0.000      0.000      0.286      0.000      0.000      0.000      0.000      0.000     20.933     20.013     12.238      0.000      7.945      7.737      0.000     92.641
 549.3750      23.380     77.782     48.691     50.590     85.539    217.780     91.389      1.180    147.270      2.524     12.461     24.056     49.176     55.068      2.518     99.678    218.186     12.461     48.867     50.608     68.918     99.481     93.982     73.137     24.083     38.555     41.292     10.169     77.928      1.000     10.169      1.269     53.822     11.903     88.347     10.169    -12.347     48.691      0.993      0.000      0.007      0.000      0.000      0.247      0.000      0.000      0.000      0.000      0.000     20.538     19.767     12.856      0.000      8.029      8.436      0.000     94.658
 549.5000      23.469     73.002     49.283     50.879     84.760    218.458     91.463      1.190    147.910      2.522     12.931     24.062     44.871     48.931      2.521     97.283    217.407     12.931     47.919     49.955     67.097     99.981     94.031     75.346     24.079     34.207     36.767     10.262     78.105      1.000     10.262      1.358     53.087     11.633     88.104     10.262    -12.274     49.283      0.993      0.000      0.007      0.000      0.000      0.209      0.000      0.000      0.000      0.000      0.000     20.291     19.655     13.698      0.000      8.098      9.100      0.000     98.123
 549.6250      23.533     70.837     49.299     50.874     83.570    219.589     91.557      1.170    147.800      2.519     13.194     24.074     39.376     42.274      2.522     94.327    217.006     13.194     47.465     49.448     66.408    100.238     94.079     78.687     24.067     32.407     35.871      5.460     78.349      1.000      9.155      1.490     52.406     11.232     87.877     10.418    -12.180     49.299      0.990      0.000      0.010      0.000      0.000      0.171      0.000      0.000      0.000      0.000      0.000     20.284     19.656     14.117      0.000      8.258      9.654      0.000    103.075
 549.7500      23.605     69.424     49.073     50.734     82.429    220.356     91.727      1.240    145.960      2.517     13.337     24.075     34.846     37.432      2.522     88.225    217.025     13.337     47.116     49.109     66.355    100.488     94.195     80.160     24.075     35.046     39.237      5.481     78.646      1.000      9.237      1.577     52.081     10.830     87.768     10.524    -12.012     49.073      0.987      0.000      0.013      0.000      0.000      0.151      0.000      0.000      0.000      9.686      0.000     20.378     19.711     14.404      0.000      8.330     10.071      0.000    116.103
 549.8750      23.750     68.163     48.474     50.337     81.703    220.587     91.952      1.290    145.660      2.517     13.270     24.082     32.673     36.003      2.521     86.681    217.415     13.270     46.905     48.973     66.903    100.726     94.262     81.144     24.075     41.074     45.580      5.517     78.886      1.000      9.271      1.587     52.268     10.558     87.831     10.556    -11.789     48.474      0.987      0.000      0.013      0.000      0.000      0.162      0.000      0.000      0.000      9.684      0.000     20.630     19.866     14.671      0.000      8.335     10.176      0.000    123.006
 550.0000      23.958     66.812     47.731     49.745     81.453    220.597     92.107      1.260    145.850      2.518     13.026     24.083     34.654     38.738      2.526     84.852    218.000     13.026     46.745     49.058     69.287    101.141     94.342     81.749     24.060     43.485     49.442      5.560     78.982      1.000      9.287      1.564     52.667     10.460     87.965     10.557    -11.635     47.731      0.988      0.000      0.012      0.000      0.000      0.186      0.000      0.000      0.000      9.582      0.000     20.951     20.102     14.967      0.000      8.289      9.991      0.000    129.373
 550.1250      24.138     66.386     47.321     49.308     83.308    220.294     92.267      1.310    145.740      2.521     12.909     24.080     40.176     44.634      2.536     84.704    218.734     12.909     46.746     49.248     71.217    101.318     94.433     82.199     24.009     43.541     49.431     10.516     78.305      1.000     10.516      1.513     53.072     11.179     88.099     10.516    -11.475     47.321      0.991      0.000      0.009      0.000      0.000      0.208      0.000      0.000      0.000      9.403      0.000     21.132     20.281     15.063      0.000      8.159      9.432      0.000    134.560
 550.2500      24.349     66.581     47.029     49.053     85.083    219.883     92.503      1.390    145.570      2.522     12.880     24.069     43.124     48.863      2.549     82.883    220.107     12.880     46.749     49.354     73.480    101.477     94.659     82.387     23.975     42.112     46.593     10.459     77.666      1.000     10.459      1.455     53.480     11.875     88.235     10.459    -11.241     47.029      0.993      0.000      0.007      0.000      0.000      0.229      0.000      0.000      0.000      0.000      0.000     21.264     20.386     15.019      0.000      8.111      8.969      0.000    139.646
 550.3750      24.688     67.884     46.840     49.008     86.124    219.440     92.790      1.250    145.940      2.522     12.816     24.074     43.532     49.433      2.562     82.152    220.507     12.816     46.759     49.428     76.142    101.617     94.800     82.709     23.928     39.802     43.135     10.398     77.327      1.000     10.398      1.398     53.854     12.276     88.357     10.398    -10.955     46.840      0.993      0.000      0.007      0.000      0.000      0.248      0.000      0.000      0.000      0.000      0.000     21.349     20.405     14.731      0.000      8.115      8.643      0.000    139.157
 550.5000      25.088     70.079     46.746     49.136     87.121    218.786     92.972      1.250    145.940      2.521     12.498     24.075     42.328     47.022      2.573     81.430    220.636     12.498     46.994     49.377     77.493    101.843     94.952     83.365     23.878     37.388     39.945     10.307     77.046      1.000     10.307      1.323     54.306     12.646     88.505     10.307    -10.775     46.746      0.993      0.000      0.007      0.000      0.000      0.270      0.000      0.000      0.000      0.000      0.000     21.392     20.352     14.270      0.000      8.138      8.072      0.000    136.524
