FORWARD_TEXT_FORMAT_1.0
STDEP =   170.0000
ENDEP =   860.0000
RLEV  =     0.1250
CURVENAME =  DSP, Rll8, RILD, RILM, GR, MMD, AC, SP, DEN, CNL, CAL, RML, RMN, R4.0, DEVI, AZIM, DEN%, CNL%, SP%, R4.0%, GR%, AC%, MMD%, CAL%, rml%, rmn%, RILD%, RILM%, RLL8%, DSP%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           DSP       Rll8       RILD       RILM         GR        MMD         AC         SP        DEN        CNL        CAL        RML        RMN       R4.0       DEVI       AZIM       DEN%       CNL%        SP%      R4.0%        GR%        AC%       MMD%       CAL%       rml%       rmn%      RILD%      RILM%      RLL8%       DSP%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 508.1250      84.423    124.154     57.952     59.277     89.354    -13.376    223.076     78.822      2.532     14.175     22.890     82.330    120.607     39.858      0.930    133.840      2.593     13.553    103.985     65.275     86.683    216.639      5.859     22.873     82.330    120.607     60.450     62.397    132.963     89.123     10.899     73.863      1.000     10.899      1.335     61.150     15.238     90.003     10.899     -7.530     57.952      1.000      0.000      0.000      0.000      0.000      0.509      0.000      0.000      0.000      0.000      0.000     17.256     16.870      8.054      0.000      7.672      8.396      0.000
 508.2500      85.331    138.622     60.568     63.013     90.129     -7.208    223.038     78.537      2.535     14.412     22.880     79.280    112.303     42.342      0.930    132.750      2.595     13.905    103.924     66.165     83.918    213.032      0.488     22.877     79.280    112.303     60.755     63.988    147.572     91.089     10.894     73.531      1.000     10.894      1.391     59.839     15.575     85.210     10.894     -7.814     60.568      1.000      0.000      0.000      0.000      0.000      0.472      0.000      0.000      0.000      0.000      4.439     16.510     15.870      7.214      0.000      7.509      8.428      0.000
 508.3750      87.212    147.953     60.531     64.165     89.356     19.066    222.030     78.286      2.542     14.675     22.875     76.506    102.926     44.927      0.930    132.690      2.591     14.142    103.882     65.881     83.938    213.780     24.414     22.900     76.506    102.926     60.177     64.446    148.555     93.237     10.755     74.095      1.000     10.755      1.285     60.510     15.149     83.376     10.755     -8.063     60.531      1.000      0.000      0.000      0.000      0.000      0.492      0.000      0.000      0.000      0.000      0.000     16.520     15.585      6.759      0.000      7.237      8.896      0.000
 508.5000      89.885    142.059     59.701     64.152     89.500      2.215    220.517     78.065      2.555     14.615     22.873     73.395     94.223     48.428      0.940    133.230      2.586     14.364    103.875     64.598     84.293    215.839    -19.531     22.904     73.395     94.223     58.948     63.686    131.797     95.489     10.546     74.370      1.000     10.546      1.125     61.946     15.083     86.505     10.546     -8.282     59.701      1.000      0.000      0.000      0.000      0.000      0.530      0.000      0.000      0.000      0.000      0.000     16.750     15.588      7.039      0.000      6.658      8.798      0.000
 508.6250      91.921    120.851     57.420     62.340     91.804     12.510    219.340     77.745      2.569     14.491     22.873     68.006     86.071     50.022      0.890    132.850      2.582     14.682    103.973     59.909     86.304    218.661    -13.672     22.900     68.006     86.071     55.009     60.215    103.571    100.018     10.384     73.618      1.000     10.384      0.985     63.996     15.998     91.460     10.384     -8.600     57.420      1.000      0.000      0.000      0.000      0.000      0.580      0.000      0.000      0.000      0.000      0.000     17.415     16.041      8.275      0.000      6.042      8.054      0.000
 508.7500      94.110    100.496     54.027     59.281     95.002      6.442    219.466     77.640      2.580     14.557     22.875     68.886     95.828     51.725      0.910    132.250      2.582     14.636    104.077     56.981     88.857    222.965     -7.812     22.885     68.886     95.828     52.477     57.807     95.644    102.166     10.401     72.128      1.000     10.401      0.936     65.883     17.470     91.993     10.401     -8.703     54.027      1.000      0.000      0.000      0.000      0.000      0.621      0.000      0.000      0.000      0.000      0.000     18.509     16.869      9.951      0.000      5.557      7.223      0.000
 508.8750      97.245     91.565     51.430     56.680     98.536    -13.345    220.044     77.595      2.590     15.310     22.890     69.942    105.861     54.199      0.820    132.000      2.583     14.499    104.211     53.989     90.384    223.305    -24.902     22.877     69.942    105.861     49.779     54.905     85.135    104.156     10.481     70.303      1.000     10.481      0.933     67.092     19.216     92.328     10.481     -8.746     51.430      1.000      0.000      0.000      0.000      0.000      0.645      0.000      0.000      0.000      0.000      0.000     19.444     17.643     10.921      0.000      5.134      6.931      0.000
 509.0000     100.852     79.647     48.688     53.608    103.687     -8.972    222.200     77.606      2.595     16.154     22.902     62.146     92.857     58.825      0.790    132.960      2.580     14.445    104.370     51.117     89.604    222.487     29.297     22.885     62.146     92.857     46.969     51.564     71.001    105.926     10.779     67.167      1.000     10.779      1.048     67.345     22.055     92.398     10.779     -8.733     48.688      1.000      0.000      0.000      0.000      0.000      0.540      0.000      0.000      0.000      0.000      0.000     20.539     18.654     12.555      0.000      4.917      6.149      0.000
 509.1250     102.939     63.569     44.680     48.870    110.960     -5.850    226.353     77.766      2.593     17.132     22.902     52.637     71.006     61.349      0.800    133.710      2.572     15.185    104.730     46.553     88.847    221.092     -1.953     22.896     52.637     71.006     41.076     44.627     51.865    108.728      0.100     47.987      0.000      0.100      0.010     99.900     51.913     99.900      0.100     -8.571     44.680      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.381     20.463     15.731      0.000  -9999.000  -9999.000      0.000
 509.2500     104.843     50.318     39.959     43.374    114.630     -1.117    229.549     77.913      2.588     18.256     22.891     38.884     50.943     63.477      0.730    134.860      2.546     16.007    104.907     45.014     90.835    219.342     10.742     22.896     38.884     50.943     38.200     41.402     47.883    109.765      0.100     43.030      0.000      0.100      0.010     99.900     56.870     99.900      0.100     -8.422     39.959      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.026     23.055     19.874      0.000  -9999.000  -9999.000      0.000
 509.3750     107.014     46.626     37.176     40.213    118.612     20.945    232.322     78.101      2.584     19.900     22.880     32.764     43.666     65.040      0.700    134.960      2.535     16.980    105.060     43.870     93.780    219.336     16.113     22.877     32.764     43.666     35.566     38.342     44.648    110.595      0.100     37.323      0.000      0.100      0.010     99.900     62.577     99.900      0.100     -8.232     37.176      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.899     24.868     21.447      0.000  -9999.000  -9999.000      0.000
 509.5000     109.131     43.028     34.675     37.213    123.253      0.521    235.275     78.326      2.582     20.622     22.881     33.869     41.468     65.914      0.660    135.810      2.533     17.981    105.182     42.956     97.481    219.728    -13.184     22.873     33.869     41.468     33.274     35.438     40.483    111.224      0.100     30.216      0.000      0.100      0.010     99.900     69.684     99.900      0.100     -8.005     34.675      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.839     26.872     23.241      0.000  -9999.000  -9999.000      0.000
 509.6250     110.088     36.456     31.931     33.471    127.236     11.075    239.177     78.879      2.583     21.196     22.891     31.431     34.622     65.179      0.660    135.840      2.541     19.787    105.353     41.346    100.668    220.681    -13.672     22.873     31.431     34.622     29.822     30.383     30.132    111.889      0.100     23.698      0.000      0.100      0.010     99.900     76.202     99.900      0.100     -7.450     31.931      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.317     29.876     27.430      0.000  -9999.000  -9999.000      0.000
 509.7500     110.840     29.095     29.350     29.691    129.036      3.799    242.743     79.209      2.581     21.751     22.896     27.210     31.511     63.557      0.610    135.880      2.582     20.531    105.401     40.550    109.762    225.258      0.488     22.873     27.210     31.511     28.609     28.605     27.467    111.956      0.100     20.618      0.000      0.100      0.010     99.900     79.282     99.900      0.100     -7.118     29.350      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.072     33.680     34.370      0.000  -9999.000  -9999.000      0.000
 509.8750     111.483     27.232     28.232     28.134    130.583    -11.194    246.949     79.539      2.576     22.774     22.885     27.774     37.275     60.491      0.570    136.540      2.604     21.124    105.432     39.738    113.362    228.549    -18.555     22.869     27.774     37.275     27.640     27.395     26.863    111.877      0.100     17.903      0.000      0.100      0.010     99.900     81.997     99.900      0.100     -6.786     28.232      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.421     35.544     36.722      0.000  -9999.000  -9999.000      0.000
 510.0000     111.915     27.338     27.336     27.099    129.572    -48.255    251.890     79.874      2.557     23.705     22.875     31.009     42.984     54.338      0.490    136.510      2.623     21.590    105.450     38.908    117.160    231.547     33.691     22.861     31.009     42.984     26.861     26.636     28.083    111.670      0.100     19.685      0.000      0.100      0.010     99.900     80.215     99.900      0.100     -6.448     27.336      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.581     36.901     36.579      0.000  -9999.000  -9999.000      0.000
 510.1250     111.926     29.242     26.458     26.318    127.266    -80.388    256.275     80.526      2.540     24.719     22.873     27.769     35.919     50.718      0.470    136.710      2.635     22.634    105.462     37.198    121.500    233.861     -4.395     22.846     27.769     35.919     25.826     25.820     31.057    110.919      0.100     23.647      0.000      0.100      0.010     99.900     76.253     99.900      0.100     -5.794     26.458      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.796     37.997     34.197      0.000  -9999.000  -9999.000      0.000
 510.2500     111.796     30.972     25.730     25.719    126.294     24.951    256.945     80.840      2.534     25.368     22.873     18.562     20.228     47.357      0.500    135.310      2.640     23.541    105.450     36.429    126.726    238.074     10.254     22.838     18.562     20.228     25.580     25.561     30.839    110.394      0.100     25.276      0.000      0.100      0.010     99.900     74.624     99.900      0.100     -5.479     25.730      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     38.865     38.882     32.287      0.000  -9999.000  -9999.000      0.000
 510.3750     111.377     30.593     25.557     25.514    124.955     31.781    256.302     81.121      2.537     25.088     22.871     15.703     15.053     44.092      0.610    135.390      2.637     24.593    105.438     35.743    128.242    241.352     12.695     22.830     15.703     15.053     25.522     25.440     30.208    109.790      0.100     27.481      0.000      0.100      0.010     99.900     72.419     99.900      0.100     -5.195     25.557      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.128     39.194     32.687      0.000  -9999.000  -9999.000      0.000
 510.5000     110.714     30.279     25.558     25.482    120.459    -41.983    253.219     81.379      2.564     24.368     22.865     23.090     22.821     40.096      0.640    137.010      2.632     25.398    105.426     35.194    130.595    245.473    -13.672     22.819     23.090     22.821     25.616     25.547     30.391    109.143      0.100     34.555      0.000      0.100      0.010     99.900     65.345     99.900      0.100     -4.936     25.558      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.126     39.244     33.026      0.000  -9999.000  -9999.000      0.000
 510.6250     110.158     32.209     25.789     25.888    114.116   -149.979    247.911     81.790      2.595     23.713     22.853     34.558     34.049     38.802      0.680    137.720      2.627     25.201    105.395     34.518    130.559    249.836     -6.348     22.792     34.558     34.049     26.060     26.420     35.050    107.837      0.100     43.740      0.000      0.100      0.010     99.900     56.160     99.900      0.100     -4.522     25.789      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     38.776     38.628     31.047      0.000  -9999.000  -9999.000      0.000
 510.7500     109.537     35.896     26.159     26.610    110.787     61.012    244.507     81.955      2.615     23.391     22.841     45.564     45.242     38.079      0.840    137.960      2.620     24.477    105.371     34.331    127.649    255.891   -129.882     22.761     45.564     45.242     26.313     26.906     37.216    107.214      0.100     48.214      0.000      0.100      0.010     99.900     51.686     99.900      0.100     -4.356     26.159      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     38.228     37.580     27.858      0.000  -9999.000  -9999.000      0.000
 510.8750     108.633     37.401     26.406     27.031    107.456    302.551    241.874     82.083      2.630     23.664     22.834     44.720     44.665     37.819      0.820    137.450      2.617     23.780    105.353     34.162    126.524    257.019     15.625     22.734     44.720     44.665     26.552     27.227     37.689    106.610      0.100     52.467      0.000      0.100      0.010     99.900     47.433     99.900      0.100     -4.225     26.406      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.870     36.994     26.737      0.000  -9999.000  -9999.000      0.000
 511.0000     107.594     37.176     26.644     27.283    104.200    -34.083    240.494     82.176      2.638     24.226     22.824     35.334     33.839     37.821      0.850    138.320      2.614     23.356    105.340     33.888    125.851    256.802     42.969     22.745     35.334     33.839     26.787     27.370     36.377    106.030      0.100     56.417      0.000      0.100      0.010     99.900     43.483     99.900      0.100     -4.131     26.644      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.532     36.653     26.899      0.000  -9999.000  -9999.000      0.000
 511.1250     106.978     35.003     26.976     27.377    100.220     -0.803    240.525     82.261      2.638     24.920     22.803     26.204     24.245     37.700      0.730    136.440      2.610     23.579    105.340     32.586    123.230    255.341     10.254     22.753     26.204     24.245     27.272     27.388     32.860    104.992      0.100     60.985      0.000      0.100      0.010     99.900     38.915     99.900      0.100     -4.043     26.976      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.069     36.527     28.569      0.000  -9999.000  -9999.000      0.000
 511.2500     106.383     32.433     27.358     27.409     98.841      7.837    241.341     82.275      2.634     25.734     22.774     20.517     19.477     37.366      0.800    136.360      2.596     24.117    105.353     31.479    115.151    249.152   -142.089     22.761     20.517     19.477     27.491     27.442     31.768    104.571      0.100     62.504      0.000      0.100      0.010     99.900     37.396     99.900      0.100     -4.028     27.358      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.552     36.484     30.833      0.000  -9999.000  -9999.000      0.000
 511.3750     105.624     31.706     27.540     27.479     97.968     22.783    242.204     82.269      2.629     26.807     22.745     19.423     19.099     36.785      0.760    135.870      2.588     24.802    105.365     30.282    112.142    245.544   -165.039     22.784     19.423     19.099     27.616     27.537     31.610    104.223      0.100     63.449      0.000      0.100      0.010     99.900     36.451     99.900      0.100     -4.031     27.540      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.311     36.391     31.540      0.000  -9999.000  -9999.000      0.000
 511.5000     104.828     31.848     27.621     27.580     98.854      8.576    243.114     82.251      2.623     27.195     22.740     20.820     21.201     35.817      0.540    135.870      2.582     25.542    105.377     29.217    108.212    242.537    490.721     22.792     20.820     21.201     27.628     27.645     32.218    103.943      0.100     62.490      0.000      0.100      0.010     99.900     37.410     99.900      0.100     -4.047     27.621      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.205     36.259     31.399      0.000  -9999.000  -9999.000      0.000
 511.6250     104.435     33.083     27.495     27.632    100.633     22.995    243.911     82.185      2.618     27.463     22.750     23.496     23.852     35.308      0.620    135.870      2.577     26.742    105.407     28.296    106.023    240.620    -53.711     22.796     23.496     23.852     27.287     27.610     34.428    103.576      0.100     60.523      0.000      0.100      0.010     99.900     39.377     99.900      0.100     -4.112     27.495      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.371     36.190     30.227      0.000  -9999.000  -9999.000      0.000
 511.7500     104.114     34.696     27.191     27.538     99.792     -2.274    244.080     82.147      2.615     27.424     22.758     22.812     22.376     34.776      0.640    135.870      2.577     27.147    105.426     28.641    100.763    240.255      2.930     22.796     22.812     22.376     27.043     27.425     35.114    103.491      0.100     61.460      0.000      0.100      0.010     99.900     38.440     99.900      0.100     -4.147     27.191      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.776     36.314     28.821      0.000  -9999.000  -9999.000      0.000
 511.8750     103.799     34.928     26.964     27.310    100.765    -12.322    244.009     82.117      2.612     26.566     22.774     21.051     20.335     34.132      0.710    135.870      2.581     27.445    105.432     29.438     99.200    241.034     -7.812     22.796     21.051     20.335     26.842     27.131     34.638    103.497      0.100     60.375      0.000      0.100      0.010     99.900     39.525     99.900      0.100     -4.176     26.964      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.087     36.617     28.631      0.000  -9999.000  -9999.000      0.000
 512.0000     103.543     33.944     26.797     26.983    104.754     -2.073    243.974     82.092      2.602     25.630     22.789     20.799     20.457     33.229      0.770    135.890      2.588     27.560    105.426     30.569     98.169    241.917     37.109     22.800     20.799     20.457     26.727     26.754     32.866    103.613      0.100     55.758      0.000      0.100      0.010     99.900     44.142     99.900      0.100     -4.198     26.797      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.318     37.060     29.461      0.000  -9999.000  -9999.000      0.000
 512.1250     103.493     31.238     26.777     26.515    111.755     -9.670    244.281     82.062      2.592     24.685     22.794     21.044     21.069     32.902      0.800    135.840      2.596     26.716    105.359     33.236     97.592    242.737     -3.906     22.807     21.044     21.069     26.855     26.143     28.714    104.217      0.100     46.938      0.000      0.100      0.010     99.900     52.962     99.900      0.100     -4.226     26.777      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.345     37.715     32.012      0.000  -9999.000  -9999.000      0.000
 512.2500     103.542     28.622     26.920     26.122    116.221      2.849    244.840     82.055      2.584     24.035     22.796     22.840     23.964     32.701      0.920    135.960      2.610     25.790    105.304     34.378    101.195    243.813     31.738     22.827     22.840     23.964     27.020     26.090     28.479    104.693      0.100     40.792      0.000      0.100      0.010     99.900     59.108     99.900      0.100     -4.231     26.920      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.147     38.281     34.938      0.000  -9999.000  -9999.000      0.000
 512.3750     103.850     29.009     27.082     26.156    119.541     17.715    245.128     82.049      2.579     23.843     22.796     24.600     26.438     32.573      0.890    135.880      2.610     24.805    105.237     35.124     99.595    244.093      6.836     22.873     24.600     26.438     27.178     26.257     29.831    105.261      0.100     35.941      0.000      0.100      0.010     99.900     63.959     99.900      0.100     -4.235     27.082      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.925     38.232     34.472      0.000  -9999.000  -9999.000      0.000
 512.5000     104.404     30.855     27.223     26.384    120.969     -0.889    243.446     82.031      2.577     23.576     22.798     24.109     25.238     32.383      0.890    137.050      2.604     24.068    105.157     35.349    100.155    244.058    -19.043     22.900     24.109     25.238     27.293     26.581     32.440    105.890      0.100     33.778      0.000      0.100      0.010     99.900     66.122     99.900      0.100     -4.251     27.223      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.733     37.901     32.409      0.000  -9999.000  -9999.000      0.000
 512.6250     104.916     33.744     27.408     26.846    121.087     21.938    239.253     81.952      2.579     22.487     22.804     21.674     21.634     32.194      0.880    137.590      2.597     23.865    104.968     34.214    101.884    243.918      0.000     22.923     21.674     21.634     27.585     27.257     35.762    107.153      0.100     33.597      0.000      0.100      0.010     99.900     66.303     99.900      0.100     -4.328     27.408      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.486     37.249     29.635      0.000  -9999.000  -9999.000      0.000
 512.7500     105.508     35.348     27.686     27.357    122.991     -3.501    235.491     81.885      2.585     20.234     22.819     19.887     20.304     32.080      0.930    136.630      2.588     23.731    104.876     33.051    109.996    244.077     -5.859     22.958     19.887     20.304     27.842     27.512     34.707    107.690      0.100     30.631      0.000      0.100      0.010     99.900     69.269     99.900      0.100     -4.393     27.686      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.120     36.554     28.290      0.000  -9999.000  -9999.000      0.000
 512.8750     106.386     34.351     27.969     27.636    123.822     -7.904    231.822     81.806      2.593     16.402     22.854     27.917     29.713     32.847      0.940    136.670      2.589     22.790    104.791     31.725    114.952    244.654    -16.602     23.051     27.917     29.713     28.166     27.828     33.801    108.111      0.100     29.310      0.000      0.100      0.010     99.900     70.590     99.900      0.100     -4.471     27.969      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.754     36.185     29.111      0.000  -9999.000  -9999.000      0.000
 513.0000     107.364     34.147     28.313     28.020    124.288     -0.774    228.015     81.708      2.604     15.219     22.889     49.755     51.064     36.512      0.930    137.510      2.591     20.949    104.712     30.445    118.518    245.177     38.086     23.093     49.755     51.064     28.541     28.315     34.681    108.392      0.100     28.561      0.000      0.100      0.010     99.900     71.339     99.900      0.100     -4.566     28.313      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.319     35.689     29.285      0.000  -9999.000  -9999.000      0.000
 513.1250     107.856     37.284     28.825     28.833    123.432    -14.842    224.670     81.465      2.610     15.050     22.914     73.793     70.216     41.176      0.920    135.860      2.592     16.626    104.565     28.976    121.388    245.040    -19.043     23.124     73.793     70.216     29.262     29.632     41.301    108.423      0.100     29.932      0.000      0.100      0.010     99.900     69.968     99.900      0.100     -4.808     28.825      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.692     34.683     26.821      0.000  -9999.000  -9999.000      0.000
 513.2500     108.222     41.843     29.346     29.818    121.228      5.700    224.216     81.318      2.607     16.200     22.944     74.443     63.249     47.526      1.000    135.660      2.590     15.277    104.498     29.281    120.215    240.580     31.738     23.163     74.443     63.249     29.474     30.106     42.680    108.124      0.100     33.380      0.000      0.100      0.010     99.900     66.520     99.900      0.100     -4.953     29.346      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.076     33.537     23.899      0.000  -9999.000  -9999.000      0.000
 513.3750     108.404     42.121     29.510     30.182    120.347     14.816    225.181     81.159      2.600     19.113     23.013     49.394     39.647     55.829      0.930    136.140      2.587     14.929    104.443     30.400    122.647    236.878      4.395     23.213     49.394     39.647     29.566     30.300     41.259    107.623      0.100     34.726      0.000      0.100      0.010     99.900     65.174     99.900      0.100     -5.109     29.510      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.886     33.132     23.741      0.000  -9999.000  -9999.000      0.000
 513.5000     108.305     40.179     29.570     30.281    120.411      6.852    228.081     80.994      2.592     20.067     23.076     29.509     26.243     67.463      0.920    137.160      2.585     15.653    104.400     32.176    123.605    233.016    -17.578     23.229     29.509     26.243     29.576     30.252     38.517    106.933      0.100     34.629      0.000      0.100      0.010     99.900     65.271     99.900      0.100     -5.272     29.570      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.818     33.024     24.888      0.000  -9999.000  -9999.000      0.000
 513.6250     107.927     37.851     29.443     30.147    120.579     27.896    231.593     80.652      2.589     20.110     23.112     24.558     25.007     71.482      0.930    136.350      2.583     18.927    104.352     36.894    124.207    229.701      9.277     23.248     24.558     25.007     29.238     29.986     36.825    105.072      0.100     34.374      0.000      0.100      0.010     99.900     65.526     99.900      0.100     -5.612     29.443      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.964     33.171     26.420      0.000  -9999.000  -9999.000      0.000
 513.7500     107.351     37.288     29.067     29.903    120.168     -3.010    232.354     80.481      2.590     19.460     23.147     26.558     29.074     73.550      0.930    136.110      2.582     20.041    104.345     39.460    124.431    225.032    -18.555     23.259     26.558     29.074     28.804     29.776     38.000    103.949      0.100     34.997      0.000      0.100      0.010     99.900     64.903     99.900      0.100     -5.781     29.067      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.403     33.441     26.818      0.000  -9999.000  -9999.000      0.000
 513.8750     106.200     38.051     28.593     29.586    119.955     -6.022    232.347     80.310      2.592     18.395     23.193     29.021     32.198     73.185      0.940    135.500      2.584     20.199    104.352     41.970    121.671    224.033     -8.301     23.298     29.021     32.198     28.269     29.294     38.130    102.704      0.100     35.320      0.000      0.100      0.010     99.900     64.580     99.900      0.100     -5.950     28.593      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.973     33.800     26.280      0.000  -9999.000  -9999.000      0.000
 514.0000     104.629     37.128     28.050     28.990    121.032      6.013    233.347     80.145      2.591     18.262     23.222     33.404     35.376     68.769      0.920    135.810      2.587     19.669    104.364     44.311    120.450    224.537     30.273     23.325     33.404     35.376     27.713     28.522     35.589    101.324      0.100     33.682      0.000      0.100      0.010     99.900     66.218     99.900      0.100     -6.113     28.050      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.651     34.495     26.934      0.000  -9999.000  -9999.000      0.000
 514.1250     103.458     33.356     27.292     27.819    124.670    -12.665    236.659     79.834      2.588     18.564     23.240     39.334     40.815     63.571      0.970    135.040      2.589     18.429    104.431     48.175    120.167    226.308    -12.207     23.344     39.334     40.815     26.645     26.739     29.927     98.169      0.100     27.943      0.000      0.100      0.010     99.900     71.957     99.900      0.100     -6.422     27.292      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.641     35.947     29.980      0.000  -9999.000  -9999.000      0.000
 514.2500     102.160     29.717     26.489     26.485    126.613      5.006    240.886     79.693      2.586     19.738     23.255     43.087     42.718     56.847      0.960    134.870      2.588     18.226    104.486     49.758    120.835    231.168     40.039     23.364     43.087     42.718     26.249     26.097     29.394     96.441      0.100     24.745      0.000      0.100      0.010     99.900     75.155     99.900      0.100     -6.561     26.489      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.752     37.757     33.651      0.000  -9999.000  -9999.000      0.000
 514.3750     100.079     29.432     26.156     25.925    127.222     12.985    245.518     79.559      2.584     22.838     23.283     36.067     36.055     48.224      0.950    134.130      2.585     18.439    104.547     51.406    120.134    232.331      6.836     23.375     36.067     36.055     26.013     25.662     29.490     94.641      0.100     23.722      0.000      0.100      0.010     99.900     76.178     99.900      0.100     -6.693     26.156      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     38.232     38.573     33.977      0.000  -9999.000  -9999.000      0.000
 514.5000      97.487     29.460     25.972     25.551    127.526      6.246    250.662     79.430      2.583     24.873     23.314     30.479     30.265     36.107      0.970    133.310      2.582     19.174    104.608     53.390    120.227    232.394    -20.019     23.375     30.479     30.265     25.908     25.381     29.414     92.792      0.100     23.207      0.000      0.100      0.010     99.900     76.693     99.900      0.100     -6.820     25.972      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     38.503     39.137     33.945      0.000  -9999.000  -9999.000      0.000
 514.6250      95.731     29.028     26.007     25.322    127.082     23.655    254.843     79.211      2.583     26.337     23.337     25.899     24.396     31.473      0.970    133.310      2.582     22.476    104.724     58.408    119.486    232.265     18.066     23.375     25.899     24.396     26.158     25.232     28.438     89.068      0.100     23.957      0.000      0.100      0.010     99.900     75.943     99.900      0.100     -7.037     26.007      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     38.451     39.491     34.449      0.000  -9999.000  -9999.000      0.000
 514.7500      93.910     28.563     26.326     25.343    125.587    -11.825    254.983     79.119      2.585     26.487     23.356     20.218     19.870     28.310      0.960    132.980      2.586     24.590    104.760     60.989    123.680    235.203    -14.648     23.375     20.218     19.870     26.582     25.513     28.753     87.250      0.100     26.446      0.000      0.100      0.010     99.900     73.454     99.900      0.100     -7.127     26.326      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     37.986     39.459     35.011      0.000  -9999.000  -9999.000      0.000
